Country,Date,Latitude,Longitude,Estimated Population,Gdp Per Capita,Total Tests,Test Kind,Confirmed,Recovered,Deaths,Infected,Closed,Active,Diff Infected,Diff Recovered,Diff Deaths,Diff Closed,Diff Active,Diff2 Infected,Diff2 Recovered,Diff2 Deaths,Diff2 Closed,Diff2 Active,Diff3 Infected,Diff4 Infected,Diff5 Infected,μ_closed,μ_infected,Infected Per 1Mi,Deaths Per 1Mi,Recovered Per 1Mi,Closed Per 1Mi,Active Per 1Mi,Tests Per Confirmed,Tests Per 1Mi
Afghanistan,2020-05-20,33.0,65.0,39653765,,,,8145,930,187,8145,1117,7028,555.667,43.667,7.833,51.5,504.167,,,,,,,,,0.1674,0.02296,205.403,4.716,23.453,28.169,177.234,,
Albania,2020-05-20,41.153,20.168,2842650,5269,,,964,758,31,964,789,175,7.167,11.333,0.0,11.333,-4.16667,,,,,,,,,0.03929,0.03216,339.12,10.905,266.653,277.558,61.562,,
Algeria,2020-05-20,28.034,1.66,43697354,4115,,,7542,3968,568,7542,4536,3006,182.333,153.167,7.333,160.5,21.833,,,,,,,,,0.1252,0.07531,172.596,12.998,90.806,103.805,68.791,,
Andorra,2020-05-20,42.506,1.522,78418,42030,,,762,639,51,762,690,72,0.1667,6.0,0.0,6.0,-5.83333,,,,,,,,,0.07391,0.06693,9717.157,650.361,8148.639,8799.0,918.157,,
Angola,2020-05-20,-11.2027,17.874,33046756,3432,,,52,17,3,52,20,32,2.167,0.1667,0.3333,0.5,1.667,,,,,,,,,0.15,0.05769,1.574,0.09078,0.5144,0.6052,0.9683,,
Antigua and Barbuda,2020-05-20,17.061,-61.7964,98848,16727,,,25,19,3,25,22,3,0.0,0.0,0.0,0.0,0.0,,,,,,,,,0.1364,0.12,252.914,30.35,192.214,222.564,30.35,,
Argentina,2020-05-20,-38.4161,-63.6167,45433446,11684,112370,samples tested,9283,2933,403,9283,3336,5947,547.5,160.167,12.0,172.167,375.333,,,,,,,,,0.1208,0.04341,204.321,8.87,64.556,73.426,130.895,12.105,2473.288
Armenia,2020-05-20,40.069,45.038,2938968,4212,,,5271,2419,67,5271,2486,2785,305.0,168.5,2.833,171.333,133.667,,,,,,,,,0.02695,0.01271,1793.487,22.797,823.078,845.875,947.612,,
Australia,2020-05-20,-31.99619,141.233,25731295,57396,1111567,samples tested,7081,6470,100,7081,6570,511,10.0,19.333,0.5,19.833,-9.83333,,,,,,,,,0.01522,0.01412,275.19,3.886,251.445,255.331,19.859,156.979,43199.031
Austria,2020-05-20,47.516,14.55,8937767,51500,379592,samples tested,16353,14882,633,16353,15515,838,40.667,79.0,1.667,80.667,-40.0,,,,,,,,,0.0408,0.03871,1829.652,70.823,1665.069,1735.892,93.759,23.212,42470.563
Azerbaijan,2020-05-20,40.143,47.577,10175641,4722,,,3631,2253,43,3631,2296,1335,118.0,81.833,1.667,83.5,34.5,,,,,,,,,0.01873,0.01184,356.833,4.226,221.411,225.637,131.196,,
Bahamas,2020-05-20,25.034,-77.3963,396839,32218,,,97,43,11,97,54,43,0.6667,0.5,0.0,0.5,0.1667,,,,,,,,,0.2037,0.1134,244.432,27.719,108.356,136.075,108.356,,
Bahrain,2020-05-20,26.028,50.55,1726667,24051,255633,units unclear,7888,3568,12,7888,3580,4308,307.667,259.167,0.1667,259.333,48.333,,,,,,,,,0.00335,0.00152,4568.339,6.95,2066.409,2073.359,2494.98,32.408,148049.971
Bangladesh,2020-05-20,23.685,90.356,165611088,1698,203852,samples tested,26738,5207,386,26738,5593,21145,1635.0,352.167,20.667,372.833,1262.167,,,,,,,,,0.06901,0.01444,161.451,2.331,31.441,33.772,127.679,7.624,1230.908
Barbados,2020-05-20,13.194,-59.5432,288373,17949,,,90,70,7,90,77,13,0.6667,0.3333,0.0,0.3333,0.3333,,,,,,,,,0.09091,0.07778,312.096,24.274,242.741,267.015,45.081,,
Belarus,2020-05-20,53.71,27.953,9429921,6330,387673,samples tested,32426,11415,179,32426,11594,20832,932.333,599.333,4.833,604.167,328.167,,,,,,,,,0.01544,0.00552,3438.629,18.982,1210.509,1229.491,2209.138,11.956,41110.949
Belgium,2020-05-20,50.833,4.0,11572730,47472,613332,units unclear,55983,14847,9150,55983,23997,31986,255.0,87.5,30.833,118.333,136.667,,,,,,,,,0.3813,0.1634,4837.493,790.652,1282.93,2073.582,2763.911,10.956,52998.039
Belize,2020-05-20,13.194,-59.5432,402155,4885,,,18,16,2,18,18,0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,0.1111,0.1111,44.759,4.973,39.786,44.759,0.0,,
Benin,2020-05-20,9.308,2.316,12160701,1241,,,130,57,2,130,59,71,-34.0,-3.66667,0.1667,-3.5,-30.5,,,,,,,,,0.0339,0.01538,10.69,0.1645,4.687,4.852,5.838,,
Bhutan,2020-05-20,27.514,90.434,775132,3243,,,21,5,0,21,5,16,0.5,0.1667,,,,,,,,,,,,0.0,0.0,27.092,0.0,6.451,6.451,20.642,,
Bolivia,2020-05-20,-16.2902,-63.5887,11736772,3549,11005,people tested,4919,553,199,4919,752,4167,304.5,19.333,11.833,31.167,273.333,,,,,,,,,0.2646,0.04046,419.11,16.955,47.117,64.072,355.038,2.237,937.651
Bosnia and Herzegovina,2020-05-20,43.916,17.679,3279568,6066,,,2338,1557,136,2338,1693,645,16.833,37.667,1.333,39.0,-22.16667,,,,,,,,,0.08033,0.05817,712.899,41.469,474.758,516.227,196.672,,
Botswana,2020-05-20,-22.3285,24.685,2334686,8259,,,25,17,1,25,18,7,0.8333,0.3333,0.0,0.3333,0.5,,,,,,,,,0.05556,0.04,10.708,0.4283,7.281,7.71,2.998,,
