Country,Date,Latitude,Longitude,Estimated Population,Gdp Per Capita,Total Tests,Test Kind,Confirmed,Recovered,Deaths,Closed,Active,Diff Confirmed,Diff Recovered,Diff Deaths,Diff Closed,Diff Active,Diff2 Confirmed,Diff2 Recovered,Diff2 Deaths,Diff2 Closed,Diff2 Active,Diff3 Confirmed,Diff4 Confirmed,Diff5 Confirmed,μ_closed,μ_confirmed,Confirmed Per 1Mi,Deaths Per 1Mi,Recovered Per 1Mi,Closed Per 1Mi,Active Per 1Mi,Tests Per Confirmed,Tests Per 1Mi
Afghanistan,2020-05-21,33.0,65.0,39653765,,,,8676,938,193,1131,7545,,,,,,,,,,,,,,0.1706,0.02225,218.794,4.867,23.655,28.522,190.272,,
Albania,2020-05-21,41.153,20.168,2842650,5269,,,969,771,31,802,167,,,,,,,,,,,,,,0.03865,0.03199,340.879,10.905,271.226,282.131,58.748,,
Algeria,2020-05-21,28.034,1.66,43697354,4115,,,7728,4062,575,4637,3091,,,,,,,,,,,,,,0.124,0.0744,176.853,13.159,92.958,106.116,70.737,,
Andorra,2020-05-21,42.506,1.522,78418,42030,,,762,639,51,690,72,,,,,,,,,,,,,,0.07391,0.06693,9717.157,650.361,8148.639,8799.0,918.157,,
Angola,2020-05-21,-11.2027,17.874,33046756,3432,,,58,17,3,20,38,,,,,,,,,,,,,,0.15,0.05172,1.755,0.09078,0.5144,0.6052,1.15,,
Antigua and Barbuda,2020-05-21,17.061,-61.7964,98848,16727,,,25,19,3,22,3,,,,,,,,,,,,,,0.1364,0.12,252.914,30.35,192.214,222.564,30.35,,
Argentina,2020-05-21,-38.4161,-63.6167,45433446,11684,,samples tested,9931,3032,416,3448,6483,,,,,,,,,,,,,,0.1206,0.04189,218.583,9.156,66.735,75.891,142.692,,
Armenia,2020-05-21,40.069,45.038,2938968,4212,,,5606,2581,70,2651,2955,,,,,,,,,,,,,,0.02641,0.01249,1907.472,23.818,878.199,902.017,1005.455,,
Australia,2020-05-21,-31.99619,141.233,25731295,57396,1137684,samples tested,7095,6478,101,6579,516,,,,,,,,,,,,,,0.01535,0.01424,275.734,3.925,251.756,255.681,20.053,160.35,44214.02
Austria,2020-05-21,47.516,14.55,8937767,51500,,samples tested,16404,14951,633,15584,820,,,,,,,,,,,,,,0.04062,0.03859,1835.358,70.823,1672.789,1743.612,91.746,,
Azerbaijan,2020-05-21,40.143,47.577,10175641,4722,,,3749,2340,44,2384,1365,,,,,,,,,,,,,,0.01846,0.01174,368.429,4.324,229.961,234.285,134.144,,
Bahamas,2020-05-21,25.034,-77.3963,396839,32218,,,97,44,11,55,42,,,,,,,,,,,,,,0.2,0.1134,244.432,27.719,110.876,138.595,105.836,,
Bahrain,2020-05-21,26.028,50.55,1726667,24051,,units unclear,8174,3873,12,3885,4289,,,,,,,,,,,,,,0.00309,0.00147,4733.976,6.95,2243.05,2250.0,2483.976,,
Bangladesh,2020-05-21,23.685,90.356,165611088,1698,214114,samples tested,28511,5602,408,6010,22501,,,,,,,,,,,,,,0.06789,0.01431,172.156,2.464,33.826,36.29,135.867,7.51,1292.872
Barbados,2020-05-21,13.194,-59.5432,288373,17949,,,90,70,7,77,13,,,,,,,,,,,,,,0.09091,0.07778,312.096,24.274,242.741,267.015,45.081,,
