Country,Date,Latitude,Longitude,Estimated Population,Gdp Per Capita,Total Tests,Test Kind,Confirmed,Recovered,Deaths,Closed,Active,Diff Confirmed,Diff Recovered,Diff Deaths,Diff Closed,Diff Active,Diff2 Confirmed,Diff2 Recovered,Diff2 Deaths,Diff2 Closed,Diff2 Active,Diff3 Confirmed,Diff4 Confirmed,Diff5 Confirmed,μ_closed,μ_confirmed,Confirmed Per 1Mi,Deaths Per 1Mi,Recovered Per 1Mi,Closed Per 1Mi,Active Per 1Mi,Tests Per Confirmed,Tests Per 1Mi
Afghanistan,2020-03-21,33.0,65.0,39653765,,,,24,1,0,1,23,8.667,0.0,,,,2.167,,,,,0.1042,-0.21701,,0.0,0.0,0.6052,0.0,0.02522,0.02522,0.58,,
Albania,2020-03-21,41.153,20.168,2842650,5269,,,76,2,2,4,72,10.667,,0.5,,,2.111,,0.1389,,,0.05556,-0.22743,,0.5,0.02632,26.736,0.7036,0.7036,1.407,25.328,,
Algeria,2020-03-21,28.034,1.66,43697354,4115,,,139,32,15,47,92,31.667,2.0,2.0,4.0,27.667,4.972,-0.63889,0.0,-0.63889,5.611,-0.29861,-0.05035,,0.3191,0.1079,3.181,0.3433,0.7323,1.076,2.105,,
Andorra,2020-03-21,42.506,1.522,78418,42030,,,88,1,0,1,87,20.833,0.0,,,,2.556,,,,,0.1667,-0.13021,,0.0,0.0,1122.191,0.0,12.752,12.752,1109.439,,
Angola,2020-03-21,-11.2027,17.874,33046756,3432,,,2,0,0,0,2,,,,,,,,,,,,,,,0.0,0.06052,0.0,0.0,0.0,0.06052,,
Antigua and Barbuda,2020-03-21,17.061,-61.7964,98848,16727,,,1,0,0,0,1,0.3333,,,,,,,,,,,,,,0.0,10.117,0.0,0.0,0.0,10.117,,
Argentina,2020-03-21,-38.4161,-63.6167,45433446,11684,,,158,3,4,7,151,51.333,8.167,0.6667,8.833,42.5,8.833,1.861,0.1944,2.056,6.778,-0.09028,-0.13021,,0.5714,0.02532,3.478,0.08804,0.06603,0.1541,3.324,,
Armenia,2020-03-21,40.069,45.038,2938968,4212,,,160,1,0,1,159,27.5,2.167,,,,0.9722,,,,,-0.07639,,,0.0,0.0,54.441,0.0,0.3403,0.3403,54.101,,
Australia,2020-03-21,-31.99619,141.233,25731295,57396,,,1071,26,7,33,1038,246.0,15.333,0.3333,15.667,230.333,36.056,4.583,0.05556,4.639,31.417,-0.90278,-2.04514,,0.2121,0.00654,41.622,0.272,1.01,1.282,40.34,,
Austria,2020-03-21,47.516,14.55,8937767,51500,18545,samples tested,2814,9,8,17,2797,606.167,0.0,4.0,4.0,602.167,80.25,5.917,1.194,7.111,73.139,-6.20833,-4.69618,,0.4706,0.00284,314.844,0.8951,1.007,1.902,312.942,6.59,2074.903
