Country,Date,Latitude,Longitude,Estimated Population,Gdp Per Capita,Total Tests,Test Kind,Confirmed,Recovered,Deaths,Closed,Active,Diff Confirmed,Diff Recovered,Diff Deaths,Diff Closed,Diff Active,Diff2 Confirmed,Diff2 Recovered,Diff2 Deaths,Diff2 Closed,Diff2 Active,Diff3 Confirmed,Diff4 Confirmed,Diff5 Confirmed,μ_closed,μ_confirmed,Confirmed Per 1Mi,Deaths Per 1Mi,Recovered Per 1Mi,Closed Per 1Mi,Active Per 1Mi,Tests Per Confirmed,Tests Per 1Mi
Afghanistan,2020-03-16,33.0,65.0,39653765,,,,21,1,0,1,20,2.5,,,,,0.08333,,,,,0.2153,,,0.0,0.0,0.5296,0.0,0.02522,0.02522,0.5044,,
Albania,2020-03-16,41.153,20.168,2842650,5269,,,51,0,1,1,50,5.167,,0.1667,,,-0.08333,,,,,,,,1.0,0.01961,17.941,0.3518,0.0,0.3518,17.589,,
Algeria,2020-03-16,28.034,1.66,43697354,4115,,,54,12,4,16,38,10.167,4.0,1.167,5.167,5.0,3.139,,,,,0.7292,0.07118,-0.102,0.25,0.07407,1.236,0.09154,0.2746,0.3662,0.8696,,
Andorra,2020-03-16,42.506,1.522,78418,42030,,,2,1,0,1,1,8.667,,,,,3.056,,,,,,,,0.0,0.0,25.504,0.0,12.752,12.752,12.752,,
Angola,2020-03-16,-11.2027,17.874,33046756,3432,,,0,0,0,0,0,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,,
Antigua and Barbuda,2020-03-16,17.061,-61.7964,98848,16727,,,1,0,0,0,1,0.0,,,,,,,,,,,,,,0.0,10.117,0.0,0.0,0.0,10.117,,
Argentina,2020-03-16,-38.4161,-63.6167,45433446,11684,,,56,1,2,3,53,11.0,,0.1667,,,4.75,,0.02778,,,1.222,-0.03299,-0.14627,0.6667,0.03571,1.233,0.04402,0.02201,0.06603,1.167,,
Armenia,2020-03-16,40.069,45.038,2938968,4212,,,52,0,0,0,52,17.833,,,,,2.528,,,,,-0.11111,-0.11979,,,0.0,17.693,0.0,0.0,0.0,17.693,,
Australia,2020-03-16,-31.99619,141.233,25731295,57374,,,377,23,3,26,351,80.167,0.5,0.5,1.0,79.167,25.056,1.75,,,,4.646,0.07986,-0.56554,0.1154,0.00796,14.651,0.1166,0.8939,1.01,13.641,,
Austria,2020-03-16,47.516,14.55,8937767,51462,8490,samples tested,1018,6,3,9,1009,251.5,0.5,0.8333,1.333,250.167,48.0,0.02778,,,,7.715,0.7448,-0.82075,0.3333,0.00295,113.899,0.3357,0.6713,1.007,112.892,8.34,949.902
Azerbaijan,2020-03-16,40.143,47.577,10175641,4721,,,28,6,1,7,21,4.833,0.5,0.0,0.5,4.333,0.5556,,,,,0.1319,0.03646,0.00608,0.1429,0.03571,2.752,0.09827,0.5896,0.6879,2.064,,
Bahamas,2020-03-16,25.034,-77.3963,396839,32218,,,1,0,0,0,1,,,,,,,,,,,,,,,0.0,2.52,0.0,0.0,0.0,2.52,,
Bahrain,2020-03-16,26.028,50.55,1726667,24051,12131,units unclear,214,77,1,78,136,13.833,9.333,,,,0.4444,0.4722,,,,,,,0.01282,0.00467,123.938,0.5792,44.595,45.174,78.764,56.687,7025.674
Bangladesh,2020-03-16,23.685,90.356,165611088,1698,293,samples tested,8,2,0,2,6,2.333,,,,,0.3889,,,,,,,,0.0,0.0,0.04831,0.0,0.01208,0.01208,0.03623,36.625,1.769
Barbados,2020-03-16,13.194,-59.5432,288373,17949,,,0,0,0,0,0,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,,
Belarus,2020-03-16,53.71,27.953,9429921,6290,16000,samples tested,36,3,0,3,33,4.0,0.3333,,,,0.3611,,,,,-0.20833,,,0.0,0.0,3.818,0.0,0.3181,0.3181,3.499,444.444,1696.727
Belgium,2020-03-16,50.833,4.0,11572730,47519,13885,units unclear,1058,1,5,6,1052,206.0,5.0,3.0,8.0,198.0,43.111,,,,,3.694,0.474,0.5412,0.8333,0.00473,91.422,0.4321,0.08641,0.5185,90.903,13.124,1199.803
Belize,2020-03-16,13.194,-59.5432,402155,4885,,,0,0,0,0,0,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,,
Benin,2020-03-16,9.308,2.316,12160701,902,,,1,0,0,0,1,,,,,,,,,,,,,,,0.0,0.08223,0.0,0.0,0.0,0.08223,,
Bhutan,2020-03-16,27.514,90.434,775132,3243,,,1,0,0,0,1,0.0,,,,,,,,,,,,,,0.0,1.29,0.0,0.0,0.0,1.29,,
Bolivia,2020-03-16,-16.2902,-63.5887,11736772,3549,,,11,0,0,0,11,1.5,,,,,,,,,,,,,,0.0,0.9372,0.0,0.0,0.0,0.9372,,
Bosnia and Herzegovina,2020-03-16,43.916,17.679,3279568,6066,,,25,0,0,0,25,8.333,,,,,2.25,,,,,0.3125,-0.19618,,,0.0,7.623,0.0,0.0,0.0,7.623,,
Botswana,2020-03-16,-22.3285,24.685,2334686,8259,,,0,0,0,0,0,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,,
Brazil,2020-03-16,-14.235,-51.9253,213724406,8921,,,200,1,0,1,199,78.333,,,,,32.694,,,,,7.25,-0.90799,-0.98177,0.0,0.0,0.9358,0.0,0.00468,0.00468,0.9311,,
Brunei,2020-03-16,4.535,114.728,441178,31628,,,54,0,0,0,54,6.333,,,,,-0.52778,,,,,,,,,0.0,122.4,0.0,0.0,0.0,122.4,,
Bulgaria,2020-03-16,42.734,25.486,6908148,9273,,,52,0,2,2,50,11.833,,0.3333,,,2.417,,,,,-0.05556,,,1.0,0.03846,7.527,0.2895,0.0,0.2895,7.238,,
Burkina Faso,2020-03-16,12.238,-1.5616,20953200,715,,,15,0,0,0,15,5.167,,,,,1.278,,,,,,,,,0.0,0.7159,0.0,0.0,0.0,0.7159,,
Burma,2020-03-16,21.916,95.956,,,,,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,
Burundi,2020-03-16,-3.3731,29.919,11893778,272,,,0,0,0,0,0,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,,
Cabo Verde,2020-03-16,16.539,-23.0418,558398,3635,,,0,0,0,0,0,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,,
Cambodia,2020-03-16,11.55,104.917,16782527,1510,,,7,1,0,1,6,5.333,0.0,,,,2.0,,,,,-0.10417,-0.19618,,0.0,0.0,0.4171,0.0,0.05959,0.05959,0.3575,,
Cameroon,2020-03-16,3.848,11.502,26614607,1534,,,4,0,0,0,4,1.833,,,,,0.9444,,,,,,-0.04167,,,0.0,0.1503,0.0,0.0,0.0,0.1503,,
Central African Republic,2020-03-16,6.611,20.939,4796900,476,,,1,0,0,0,1,,,,,,,,,,,,,,,0.0,0.2085,0.0,0.0,0.0,0.2085,,
Chad,2020-03-16,15.454,18.732,16575069,728,,,0,0,0,0,0,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,,
Chile,2020-03-16,-35.6751,-71.543,19148883,15923,,,155,0,0,0,155,32.5,,,,,9.306,,,,,1.035,0.0434,,,0.0,8.094,0.0,0.0,0.0,8.094,,
China,2020-03-16,32.828,111.649,1407987086,9771,,,81033,67910,3217,71127,9906,35.167,1056.5,11.5,1068.0,-1032.83333,7.111,-91.02778,-0.58333,-91.61111,98.722,1.389,,,0.04523,0.0397,57.552,2.285,48.232,50.517,7.036,,
Colombia,2020-03-16,4.571,-74.2973,50907732,6668,3607,samples tested,54,0,0,0,54,14.833,,,,,3.5,,,,,0.8056,0.1406,,,0.0,1.061,0.0,0.0,0.0,1.061,66.796,70.854
Comoros,2020-03-16,-11.6455,43.333,872888,1415,,,0,0,0,0,0,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,,
Congo-Brazzaville,2020-03-16,-4.0383,21.759,5554412,2148,,,1,0,0,0,1,,,,,,,,,,,,,,,0.0,0.18,0.0,0.0,0.0,0.18,,
Congo-Kinshasa,2020-03-16,-4.0383,21.759,89656528,562,,,2,0,0,0,2,2.0,,,,,,,,,,,,,,0.0,0.02231,0.0,0.0,0.0,0.02231,,
Costa Rica,2020-03-16,9.749,-83.7534,5130266,12027,584,people tested,35,0,0,0,35,7.667,,,,,2.028,,,,,0.3958,-0.10417,,,0.0,6.822,0.0,0.0,0.0,6.822,16.686,113.834
Cote d'Ivoire,2020-03-16,7.54,-5.5471,26269866,1716,,,1,0,0,0,1,1.333,,,,,,,,,,,,,,0.0,0.03807,0.0,0.0,0.0,0.03807,,
Croatia,2020-03-16,45.1,15.2,4047622,14910,880,people tested,57,2,0,2,55,12.167,0.6667,,,,4.278,,,,,1.215,0.03993,-0.15538,0.0,0.0,14.082,0.0,0.4941,0.4941,13.588,15.439,217.412
Cuba,2020-03-16,22.0,-80.0,11361908,8822,,,4,0,0,0,4,1.167,,,,,,,,,,,,,,0.0,0.3521,0.0,0.0,0.0,0.3521,,
Cyprus,2020-03-16,35.126,33.43,1220282,28690,,,33,0,0,0,33,8.833,,,,,0.8889,,,,,,,,,0.0,27.043,0.0,0.0,0.0,27.043,,
Czech Republic,2020-03-16,49.818,15.473,10672417,23079,6531,samples tested,298,3,0,3,295,92.167,,,,,15.694,,,,,0.5139,-0.67361,,0.0,0.0,27.922,0.0,0.2811,0.2811,27.641,21.916,611.951
Denmark,2020-03-16,63.288,-13.3381,5846408,61350,,,933,1,3,4,929,70.167,0.0,,,,-2.44444,,,,,,,,0.75,0.00322,159.585,0.5131,0.171,0.6842,158.901,,
Diamond Princess,2020-03-16,0.0,0.0,,,,,706,325,7,332,374,1.0,0.0,0.0,0.0,1.0,,-7.91667,0.0,-7.91667,,,,,0.02108,0.00992,,,,,,,
Djibouti,2020-03-16,11.825,42.59,990313,3083,,,0,0,0,0,0,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,,
Dominica,2020-03-16,15.415,-61.371,71848,7691,,,0,0,0,0,0,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,,
Dominican Republic,2020-03-16,18.736,-70.1627,10898284,8051,,,11,0,0,0,11,4.833,,,,,5.139,,,,,1.528,-0.00347,-0.14583,,0.0,1.009,0.0,0.0,0.0,1.009,,
