Country,Date,Latitude,Longitude,Estimated Population,Gdp Per Capita,Total Tests,Test Kind,Confirmed,Recovered,Deaths,Infected,Closed,Active,Diff Infected,Diff Recovered,Diff Deaths,Diff Closed,Diff Active,Diff2 Infected,Diff2 Recovered,Diff2 Deaths,Diff2 Closed,Diff2 Active,Diff3 Infected,Diff4 Infected,Diff5 Infected,μ_closed,μ_infected,Infected Per 1Mi,Deaths Per 1Mi,Recovered Per 1Mi,Closed Per 1Mi,Active Per 1Mi,Tests Per Confirmed,Tests Per 1Mi
Afghanistan,2020-05-19,33.0,65.0,39653765,,,,7653,850,178,7653,1028,6625,469.0,41.833,6.167,48.0,421.0,30.361,1.25,-0.13889,1.111,29.25,,,,0.1732,0.02326,192.996,4.489,21.436,25.924,167.071,,
Albania,2020-05-19,41.153,20.168,2842650,5269,,,949,742,31,949,773,176,8.0,10.5,0.0,10.5,-2.5,-0.38889,-0.02778,,,,,,,0.0401,0.03267,333.843,10.905,261.024,271.929,61.914,,
Algeria,2020-05-19,28.034,1.66,43697354,4115,,,7377,3746,561,7377,4307,3070,182.833,141.167,6.667,147.833,35.0,0.05556,8.694,0.25,8.944,-8.88889,,,,0.1303,0.07605,168.82,12.838,85.726,98.564,70.256,,
Andorra,2020-05-19,42.506,1.522,78418,42030,,,761,628,51,761,679,82,0.1667,6.167,0.0,6.167,-6.0,0.02778,-0.47222,-0.05556,-0.52778,0.5556,,,,0.07511,0.06702,9704.405,650.361,8008.365,8658.726,1045.678,,
Angola,2020-05-19,-11.2027,17.874,33046756,3432,,,52,17,3,52,20,32,2.0,0.0,0.1667,0.1667,1.833,0.3056,-0.05556,0.0,-0.05556,0.3611,,,,0.15,0.05769,1.574,0.09078,0.5144,0.6052,0.9683,,
Antigua and Barbuda,2020-05-19,17.061,-61.7964,98848,16727,,,25,19,3,25,22,3,0.0,0.0,0.0,0.0,0.0,,,,,,,,,0.1364,0.12,252.914,30.35,192.214,222.564,30.35,,
Argentina,2020-05-19,-38.4161,-63.6167,45433446,11684,,samples tested,8809,2872,393,8809,3265,5544,474.0,88.0,11.667,99.667,374.333,52.472,14.472,0.2778,14.75,37.722,,,,0.1204,0.04461,193.888,8.65,63.213,71.863,122.025,,
Armenia,2020-05-19,40.069,45.038,2938968,4212,,,5041,2164,64,5041,2228,2813,274.167,180.5,3.167,183.667,90.5,20.806,8.806,0.1944,9.0,11.806,,,,0.02873,0.0127,1715.228,21.776,736.313,758.089,957.139,,
Australia,2020-05-19,-31.99619,141.233,25731295,57396,1085870,samples tested,7072,6431,100,7072,6531,541,9.167,20.167,0.5,20.667,-11.5,-0.80556,-0.36111,0.0,-0.36111,-0.44444,,,,0.01531,0.01414,274.84,3.886,249.929,253.815,21.025,153.545,42200.363
Austria,2020-05-19,47.516,14.55,8937767,51500,372435,samples tested,16321,14678,632,16321,15310,1011,39.167,80.167,1.0,81.167,-42.0,-2.94444,2.389,0.02778,2.417,-5.36111,,,,0.04128,0.03872,1826.071,70.711,1642.245,1712.956,113.116,22.819,41669.804
Azerbaijan,2020-05-19,40.143,47.577,10175641,4722,,,3518,2198,41,3518,2239,1279,119.5,75.833,1.667,77.5,42.0,-0.19444,3.722,0.1111,3.833,-4.02778,,,,0.01831,0.01165,345.728,4.029,216.006,220.035,125.692,,
Bahamas,2020-05-19,25.034,-77.3963,396839,32218,,,96,43,11,96,54,42,0.1667,0.3333,0.0,0.3333,-0.16667,0.05556,0.02778,,,,,,,0.2037,0.1146,241.912,27.719,108.356,136.075,105.836,,
Bahrain,2020-05-19,26.028,50.55,1726667,24051,248205,units unclear,7532,2952,12,7532,2964,4568,277.833,222.333,0.0,222.333,55.5,-2.13889,29.278,0.0,29.278,-31.41667,,,,0.00405,0.00159,4362.161,6.95,1709.652,1716.602,2645.559,32.953,143748.042
Bangladesh,2020-05-19,23.685,90.356,165611088,1698,193645,samples tested,25121,4993,370,25121,5363,19758,1535.0,345.5,19.667,365.167,1169.833,87.917,19.694,0.8333,20.528,67.389,,,,0.06899,0.01473,151.687,2.234,30.149,32.383,119.304,7.708,1169.276
Barbados,2020-05-19,13.194,-59.5432,288373,17949,,,90,68,7,90,75,15,0.6667,0.5,0.0,0.5,0.1667,-0.08333,0.0,,,,,,,0.09333,0.07778,312.096,24.274,235.806,260.08,52.016,,
Belarus,2020-05-19,53.71,27.953,9429921,6330,,samples tested,31508,10620,175,31508,10795,20713,937.0,555.833,5.0,560.833,376.167,-1.30556,25.556,0.0,25.556,-26.86111,,,,0.01621,0.00555,3341.279,18.558,1126.202,1144.76,2196.519,,
Belgium,2020-05-19,50.833,4.0,11572730,47472,599165,units unclear,55791,14687,9108,55791,23795,31996,253.667,110.5,34.5,145.0,108.667,-7.19444,-3.88889,-1.69444,-5.58333,-1.61111,,,,0.3828,0.1633,4820.902,787.023,1269.104,2056.127,2764.775,10.739,51773.868
Belize,2020-05-19,13.194,-59.5432,402155,4885,,,18,16,2,18,18,0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,0.1111,0.1111,44.759,4.973,39.786,44.759,0.0,,
Benin,2020-05-19,9.308,2.316,12160701,1241,,,130,83,2,130,85,45,-34.0,-3.66667,0.1667,-3.5,-30.5,,,,,,,,,0.02353,0.01538,10.69,0.1645,6.825,6.99,3.7,,
Bhutan,2020-05-19,27.514,90.434,775132,3243,,,21,5,0,21,5,16,0.0,0.1667,,,,0.0,,,,,,,,0.0,0.0,27.092,0.0,6.451,6.451,20.642,,
Bolivia,2020-05-19,-16.2902,-63.5887,11736772,3549,10567,people tested,4481,533,189,4481,722,3759,292.167,17.0,10.833,27.833,264.333,23.5,-2.22222,0.6944,-1.52778,25.028,,,,0.2618,0.04218,381.792,16.103,45.413,61.516,320.275,2.358,900.333
Bosnia and Herzegovina,2020-05-19,43.916,17.679,3279568,6066,,,2321,1522,134,2321,1656,665,17.5,43.167,2.0,45.167,-27.66667,-1.52778,-3.33333,-0.05556,-3.38889,1.861,,,,0.08092,0.05773,707.715,40.859,464.086,504.945,202.771,,
Botswana,2020-05-19,-22.3285,24.685,2334686,8259,,,25,17,1,25,18,7,1.0,0.3333,0.0,0.3333,0.6667,0.25,,,,,,,,0.05556,0.04,10.708,0.4283,7.281,7.71,2.998,,
Brazil,2020-05-19,-14.235,-51.9253,213724406,9001,132467,samples tested,271885,106794,17983,271885,124777,147108,16229.833,7626.333,897.667,8524.0,7705.833,590.694,518.583,20.75,539.333,51.361,,,,0.1441,0.06614,1272.129,84.141,499.681,583.822,688.307,0.4872,619.803
Brunei,2020-05-19,4.535,114.728,441178,31628,,,141,136,1,141,137,4,0.0,0.0,0.0,0.0,0.0,,-0.02778,,,,,,,0.0073,0.00709,319.599,2.267,308.266,310.532,9.067,,
Bulgaria,2020-05-19,42.734,25.486,6908148,9272,66810,samples tested,2259,646,112,2259,758,1501,32.833,32.667,3.333,36.0,-3.16667,-0.44444,1.917,0.05556,1.972,-2.41667,,,,0.1478,0.04958,327.005,16.213,93.513,109.726,217.28,29.575,9671.188
Burkina Faso,2020-05-19,12.238,-1.5616,20953200,715,,,796,652,51,796,703,93,5.333,11.333,0.1667,11.5,-6.16667,0.3611,-1.11111,,,,,,,0.07255,0.06407,37.989,2.434,31.117,33.551,4.438,,
Burma,2020-05-19,21.916,95.956,,,,,193,104,6,193,110,83,2.833,3.333,0.0,3.333,-0.5,-0.05556,-0.16667,,,,,,,0.05455,0.03109,,,,,,,
Burundi,2020-05-19,-3.3731,29.919,11893778,272,,,42,20,1,42,21,21,4.5,2.167,0.0,2.167,2.333,-0.75,-0.36111,,,,,,,0.04762,0.02381,3.531,0.08408,1.682,1.766,1.766,,
Cabo Verde,2020-05-19,16.539,-23.0418,558398,3635,,,335,85,3,335,88,247,5.667,1.833,0.0,1.833,3.833,0.25,1.278,-0.02778,1.25,-1.0,,,,0.03409,0.00896,599.931,5.373,152.221,157.594,442.337,,
Cambodia,2020-05-19,11.55,104.917,16782527,1510,,,122,122,0,122,122,0,0.1667,0.0,,,,,-0.02778,,,,,,,0.0,0.0,7.269,0.0,7.269,7.269,0.0,,
Central African Republic,2020-05-19,6.611,20.939,4796900,476,,,366,18,0,366,18,348,25.333,0.8333,,,,1.75,-0.11111,,,,,,,0.0,0.0,76.299,0.0,3.752,3.752,72.547,,
Chad,2020-05-19,15.454,18.732,16575069,728,,,545,139,56,545,195,350,22.833,14.167,1.333,15.5,7.333,-0.86111,1.222,-0.25,0.9722,-1.83333,,,,0.2872,0.1028,32.881,3.379,8.386,11.765,21.116,,
Chile,2020-05-19,-35.6751,-71.543,19148883,15923,397200,samples tested,49579,21507,509,49579,22016,27563,3404.833,1221.333,34.833,1256.167,2148.667,256.111,32.028,2.472,34.5,221.611,,,,0.02312,0.01027,2589.133,26.581,1123.146,1149.728,1439.405,8.011,20742.724
China,2020-05-19,32.601,111.038,1407987086,9771,,,80991,76300,4594,80991,80894,97,5.833,5.5,0.0,5.5,0.3333,0.08333,-0.63889,-0.02778,-0.66667,0.75,,,,0.05679,0.05672,57.523,3.263,54.191,57.454,0.06889,,
Colombia,2020-05-19,4.571,-74.2973,50907732,6668,208046,samples tested,16935,4050,613,16935,4663,12272,698.667,164.667,20.0,184.667,514.0,28.917,8.278,0.9167,9.194,19.722,,,,0.1315,0.0362,332.661,12.041,79.556,91.597,241.064,12.285,4086.727
Comoros,2020-05-19,-11.6455,43.333,872888,1415,,,11,3,1,11,4,7,11.167,2.5,0.0,2.5,8.667,,,,,,,,,0.25,0.09091,12.602,1.146,3.437,4.582,8.019,,
Congo-Brazzaville,2020-05-19,-4.0383,21.759,5554412,2148,,,420,132,15,420,147,273,13.0,8.333,0.1667,8.5,4.5,-0.55556,-1.77778,-0.08333,-1.86111,1.306,,,,0.102,0.03571,75.616,2.701,23.765,26.465,49.15,,
Congo-Kinshasa,2020-05-19,-4.0383,21.759,89656528,562,,,1629,290,61,1629,351,1278,81.667,7.0,0.3333,7.333,74.333,5.778,-2.63889,-0.13889,-2.77778,8.556,,,,0.1738,0.03745,18.169,0.6804,3.235,3.915,14.254,,
Costa Rica,2020-05-19,9.749,-83.7534,5130266,12027,14616,people tested,882,577,10,882,587,295,9.667,8.167,0.0,8.167,1.5,0.05556,0.02778,-0.05556,-0.02778,0.08333,,,,0.01704,0.01134,171.921,1.949,112.47,114.419,57.502,16.571,2848.975
Cote d'Ivoire,2020-05-19,7.54,-5.5471,26269866,1716,,,2153,1050,28,2153,1078,1075,46.667,26.5,0.6667,27.167,19.5,0.8056,1.639,-0.05556,1.583,-0.77778,,,,0.02597,0.01301,81.957,1.066,39.97,41.036,40.921,,
Croatia,2020-05-19,45.1,15.2,4047622,14915,55800,people tested,2232,1967,96,2232,2063,169,3.167,16.333,0.6667,17.0,-13.83333,-0.19444,-1.80556,0.05556,-1.75,1.556,,,,0.04653,0.04301,551.435,23.718,485.964,509.682,41.753,25.0,13785.872
Cuba,2020-05-19,22.0,-80.0,11361908,8822,87288,samples tested,1887,1538,79,1887,1617,270,9.0,28.5,0.3333,28.833,-19.83333,-0.47222,-1.27778,,,,,,,0.04886,0.04187,166.081,6.953,135.365,142.318,23.764,46.258,7682.512
Cyprus,2020-05-19,35.126,33.43,1220282,28690,,,918,515,17,918,532,386,2.167,7.667,0.0,7.667,-5.5,0.1667,0.3611,,,,,,,0.03195,0.01852,752.285,13.931,422.034,435.965,316.32,,
Denmark,2020-05-19,63.288,-13.3381,5846408,61391,402194,people tested,11242,9614,551,11242,10165,1077,62.0,109.5,3.0,112.5,-50.5,-0.91667,-5.69444,-0.16667,-5.86111,4.944,,,,0.05421,0.04901,1922.89,94.246,1644.429,1738.674,184.216,35.776,68793.351
Diamond Princess,2020-05-19,0.0,0.0,,,,,712,651,13,712,664,48,0.0,0.0,0.0,0.0,0.0,,,,,,,,,0.01958,0.01826,,,,,,,
Djibouti,2020-05-19,11.825,42.59,990313,3083,,,1618,1033,7,1618,1040,578,156.5,19.0,1.0,20.0,136.5,13.889,-2.41667,0.08333,-2.33333,16.222,,,,0.00673,0.00433,1633.827,7.068,1043.105,1050.173,583.654,,
Dominica,2020-05-19,15.415,-61.371,71848,7691,,,16,16,0,16,16,0,0.0,0.1667,,,,,-0.02778,,,,,,,0.0,0.0,222.692,0.0,222.692,222.692,0.0,,
Dominican Republic,2020-05-19,18.736,-70.1627,10898284,8051,,,13223,6613,441,13223,7054,6169,313.167,641.0,4.667,645.667,-332.5,-4.91667,-47.77778,-0.36111,-48.13889,43.222,,,,0.06252,0.03335,1213.31,40.465,606.793,647.258,566.052,,
Ecuador,2020-05-19,-1.8312,-78.1834,17659604,6345,53813,units unclear,34151,3457,2839,34151,6296,27855,510.833,20.667,61.333,82.0,428.833,-12.80556,403.389,-3.91667,399.472,-412.27778,,,,0.4509,0.08313,1933.849,160.762,195.758,356.52,1577.329,1.576,3047.237
Egypt,2020-05-19,26.0,30.0,102413231,2549,,,13484,3742,659,13484,4401,9083,677.833,237.333,15.833,253.167,424.667,39.722,-2.72222,0.5833,-2.13889,41.861,,,,0.1497,0.04887,131.663,6.435,36.538,42.973,88.69,,
El Salvador,2020-05-19,13.794,-88.8965,6482845,4058,62838,samples tested,1498,502,30,1498,532,966,76.667,21.5,1.167,22.667,54.0,0.6667,3.944,-0.13889,3.806,-3.13889,,,,0.05639,0.02003,231.071,4.628,77.435,82.063,149.009,41.948,9692.967
Equatorial Guinea,2020-05-19,1.5,10.0,1425866,10144,,,825,22,7,825,29,796,61.0,23.833,0.6667,24.5,36.5,-2.36111,3.722,0.1111,3.833,-6.19444,,,,0.2414,0.00848,578.596,4.909,15.429,20.339,558.257,,
Eritrea,2020-05-19,15.179,39.782,3336933,308,,,39,39,0,39,39,0,0.0,0.0,,,,,-0.02778,,,,,,,0.0,0.0,11.687,0.0,11.687,11.687,0.0,,
Estonia,2020-05-19,58.595,25.014,1313895,23247,72448,samples tested,1791,938,64,1791,1002,789,6.167,95.667,0.1667,95.833,-89.66667,-0.19444,12.194,-0.05556,12.139,-12.33333,,,,0.06387,0.03573,1363.123,48.71,713.908,762.618,600.505,40.451,55139.87
Eswatini,2020-05-19,-26.5225,31.466,1151731,4146,,,208,87,2,208,89,119,3.833,7.833,0.0,7.833,-4.0,0.75,0.8889,,,,,,,0.02247,0.00962,180.598,1.737,75.538,77.275,103.323,,
Ethiopia,2020-05-19,9.145,40.49,115468813,772,62300,samples tested,365,120,5,365,125,240,21.167,2.5,0.0,2.5,18.667,5.222,0.75,,,,,,,0.04,0.0137,3.161,0.0433,1.039,1.083,2.078,170.685,539.54
Fiji,2020-05-19,-17.7134,178.065,891926,6267,,,18,15,0,18,15,3,0.0,0.0,,,,,-0.02778,,,,,,,0.0,0.0,20.181,0.0,16.818,16.818,3.364,,
Finland,2020-05-19,64.0,26.0,5554574,50175,159429,samples tested,6399,5000,301,6399,5301,1098,41.833,-33.33333,1.5,-31.83333,73.667,-4.02778,-16.66667,-0.27778,-16.94444,12.917,,,,0.05678,0.04704,1152.024,54.19,900.159,954.349,197.675,24.915,28702.291
France,2020-05-19,8.306,5.429,67687174,41470,831174,samples tested,180933,62678,28025,180933,90703,90230,397.5,570.667,114.333,685.0,-287.5,-17.08333,-34.80556,-14.25,-49.05556,31.972,,,,0.309,0.1549,2673.077,414.037,925.995,1340.032,1333.044,4.594,12279.638
Gabon,2020-05-19,-0.8037,11.609,2251673,7953,,,1502,318,12,1502,330,1172,68.0,26.333,0.1667,26.5,41.5,3.75,2.167,-0.02778,2.139,1.611,,,,0.03636,0.00799,667.06,5.329,141.228,146.558,520.502,,
Gambia,2020-05-19,13.443,-15.3101,2423338,716,,,24,13,1,24,14,10,0.3333,0.1667,0.0,0.1667,0.1667,0.0,0.02778,,,,,,,0.07143,0.04167,9.904,0.4127,5.365,5.777,4.127,,
Georgia,2020-05-19,42.315,43.357,3689506,4723,,,707,456,12,707,468,239,6.667,12.667,0.0,12.667,-6.0,-1.0,-0.38889,-0.02778,-0.41667,-0.58333,,,,0.02564,0.01697,191.625,3.252,123.594,126.846,64.778,,
Germany,2020-05-19,51.0,9.0,82983285,47616,3147771,samples tested,177778,155681,8081,177778,163762,14016,659.667,1077.333,48.333,1125.667,-466.0,-23.83333,-40.63889,0.2222,-40.41667,16.583,,,,0.04935,0.04546,2142.335,97.381,1876.053,1973.434,168.901,17.706,37932.591
Ghana,2020-05-19,7.946,-1.0232,31239088,2202,186948,people tested,6096,1773,31,6096,1804,4292,125.167,32.833,0.3333,33.167,92.0,0.6667,-26.72222,-0.16667,-26.88889,27.556,,,,0.01718,0.00509,195.14,0.9923,56.756,57.748,137.392,30.667,5984.426
Greece,2020-05-19,39.074,21.824,10723526,20317,136001,samples tested,2840,1374,165,2840,1539,1301,9.167,0.0,1.167,1.167,8.0,-1.05556,,-0.08333,,,,,,0.1072,0.0581,264.838,15.387,128.129,143.516,121.322,47.888,12682.489
Guatemala,2020-05-19,15.784,-90.2308,18016276,4549,,,2133,155,43,2133,198,1935,163.333,14.0,3.0,17.0,146.333,23.222,2.361,0.05556,2.417,20.806,,,,0.2172,0.02016,118.393,2.387,8.603,10.99,107.403,,
Guinea,2020-05-19,9.946,-9.6966,12992595,879,,,2863,1525,18,2863,1543,1320,68.167,73.667,0.5,74.167,-6.0,-2.13889,-14.47222,-0.05556,-14.52778,12.389,,,,0.01167,0.00629,220.356,1.385,117.375,118.76,101.596,,
Guinea-Bissau,2020-05-19,11.804,-15.1804,1969276,778,,,1038,42,6,1038,48,990,24.167,2.667,0.3333,3.0,21.167,-1.72222,-0.44444,-0.05556,-0.5,-1.22222,,,,0.125,0.00578,527.097,3.047,21.328,24.374,502.723,,
Guyana,2020-05-19,5.0,-58.75,782677,4979,,,125,46,10,125,56,69,1.667,2.333,0.0,2.333,-0.66667,0.0,0.3056,,,,,,,0.1786,0.08,159.708,12.777,58.773,71.549,88.159,,
Haiti,2020-05-19,18.971,-72.2852,11466044,868,,,533,21,21,533,42,491,75.667,-1.16667,0.8333,-0.33333,76.0,3.5,-0.08333,0.08333,0.0,3.5,,,,0.5,0.0394,46.485,1.831,1.831,3.663,42.822,,
Holy See,2020-05-19,41.903,12.453,,,,,12,2,0,12,2,10,0.0,0.0,,,,,,,,,,,,0.0,0.0,,,,,,,
Honduras,2020-05-19,15.2,-86.2419,9997955,2506,,,2955,349,147,2955,496,2459,152.0,26.833,4.833,31.667,120.333,14.833,0.3333,0.3056,0.6389,14.194,,,,0.2964,0.04975,295.56,14.703,34.907,49.61,245.95,,
