Country,Date,Latitude,Longitude,Estimated Population,Gdp Per Capita,Total Tests,Test Kind,Confirmed,Recovered,Deaths,Infected,Closed,Active,Diff Infected,Diff Recovered,Diff Deaths,Diff Closed,Diff Active,Diff2 Infected,Diff2 Recovered,Diff2 Deaths,Diff2 Closed,Diff2 Active,Diff3 Infected,Diff4 Infected,Diff5 Infected,μ_closed,μ_infected,Infected Per 1Mi,Deaths Per 1Mi,Recovered Per 1Mi,Closed Per 1Mi,Active Per 1Mi,Tests Per Confirmed,Tests Per 1Mi
Afghanistan,2020-03-09,33.0,65.0,39653765,,,,4,0,0,4,0,4,1.0,,,,,0.25,,,,,,,,,0.0,0.1009,0.0,0.0,0.0,0.1009,,
Albania,2020-03-09,41.153,20.168,2842650,5269,,,2,0,0,2,0,2,,,,,,,,,,,,,,,0.0,0.7036,0.0,0.0,0.0,0.7036,,
Algeria,2020-03-09,28.034,1.66,43697354,4115,,,20,0,0,20,0,20,1.167,,,,,0.3611,,,,,,,,,0.0,0.4577,0.0,0.0,0.0,0.4577,,
Andorra,2020-03-09,42.506,1.522,78418,42030,,,1,0,0,1,0,1,0.0,,,,,,,,,,,,,,0.0,12.752,0.0,0.0,0.0,12.752,,
Angola,2020-03-09,-11.2027,17.874,33046756,3432,,,0,0,0,0,0,0,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,,
Antigua and Barbuda,2020-03-09,17.061,-61.7964,98848,16727,,,0,0,0,0,0,0,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,,
Argentina,2020-03-09,-38.4161,-63.6167,45433446,11684,,,12,0,1,12,1,11,2.833,,,,,0.6111,,,,,,,,1.0,0.08333,0.2641,0.02201,0.0,0.02201,0.2421,,
Armenia,2020-03-09,40.069,45.038,2938968,4212,,,1,0,0,1,0,1,0.5,,,,,,,,,,,,,,0.0,0.3403,0.0,0.0,0.0,0.3403,,
Australia,2020-03-09,-31.99619,141.233,25731295,57396,,,91,21,3,91,24,67,11.333,0.0,0.1667,0.1667,11.167,4.278,-0.22222,-0.05556,-0.27778,4.556,1.042,0.1198,0.03906,0.125,0.03297,3.537,0.1166,0.8161,0.9327,2.604,,
Austria,2020-03-09,47.516,14.55,8937767,51500,4734,samples tested,131,2,0,131,2,129,41.167,,,,,17.194,,,,,3.618,0.02257,-0.1862,0.0,0.0,14.657,0.0,0.2238,0.2238,14.433,36.137,529.662
Azerbaijan,2020-03-09,40.143,47.577,10175641,4722,,,9,0,0,9,0,9,0.8333,,,,,0.2222,,,,,,,,,0.0,0.8845,0.0,0.0,0.0,0.8845,,
Bahamas,2020-03-09,25.034,-77.3963,396839,32218,,,0,0,0,0,0,0,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,,
Bahrain,2020-03-09,26.028,50.55,1726667,24051,7830,units unclear,95,14,0,95,14,81,22.5,5.167,,,,2.028,,,,,-1.24306,,,0.0,0.0,55.019,0.0,8.108,8.108,46.911,82.421,4534.748
Bangladesh,2020-03-09,23.685,90.356,165611088,1698,137,samples tested,3,0,0,3,0,3,,,,,,,,,,,,,,,0.0,0.01811,0.0,0.0,0.0,0.01811,45.667,0.8272
Barbados,2020-03-09,13.194,-59.5432,288373,17949,,,0,0,0,0,0,0,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,,
Belarus,2020-03-09,53.71,27.953,9429921,6330,,samples tested,6,1,0,6,1,5,1.0,,,,,0.4444,,,,,0.05556,,,0.0,0.0,0.6363,0.0,0.106,0.106,0.5302,,
Belgium,2020-03-09,50.833,4.0,11572730,47472,4514,units unclear,239,1,0,239,1,238,34.167,0.0,,,,11.694,,,,,3.069,0.3802,-0.11198,0.0,0.0,20.652,0.0,0.08641,0.08641,20.566,18.887,390.055
Belize,2020-03-09,13.194,-59.5432,402155,4885,,,0,0,0,0,0,0,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,,
Benin,2020-03-09,9.308,2.316,12160701,1241,,,0,0,0,0,0,0,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,,
Bhutan,2020-03-09,27.514,90.434,775132,3243,,,1,0,0,1,0,1,0.0,,,,,,,,,,,,,,0.0,1.29,0.0,0.0,0.0,1.29,,
Bolivia,2020-03-09,-16.2902,-63.5887,11736772,3549,,,0,0,0,0,0,0,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,,
Bosnia and Herzegovina,2020-03-09,43.916,17.679,3279568,6066,,,3,0,0,3,0,3,1.5,,,,,,,,,,,,,,0.0,0.9148,0.0,0.0,0.0,0.9148,,
Botswana,2020-03-09,-22.3285,24.685,2334686,8259,,,0,0,0,0,0,0,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,,
Brazil,2020-03-09,-14.235,-51.9253,213724406,9001,,,25,0,0,25,0,25,6.5,,,,,3.167,,,,,0.8472,0.2344,0.145,,0.0,0.117,0.0,0.0,0.0,0.117,,
Brunei,2020-03-09,4.535,114.728,441178,31628,,,1,0,0,1,0,1,,,,,,,,,,,,,,,0.0,2.267,0.0,0.0,0.0,2.267,,
Bulgaria,2020-03-09,42.734,25.486,6908148,9272,,,4,0,0,4,0,4,,,,,,,,,,,,,,,0.0,0.579,0.0,0.0,0.0,0.579,,
Burkina Faso,2020-03-09,12.238,-1.5616,20953200,715,,,0,0,0,0,0,0,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,,
Burma,2020-03-09,21.916,95.956,,,,,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,
Burundi,2020-03-09,-3.3731,29.919,11893778,272,,,0,0,0,0,0,0,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,,
Cabo Verde,2020-03-09,16.539,-23.0418,558398,3635,,,0,0,0,0,0,0,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,,
Cambodia,2020-03-09,11.55,104.917,16782527,1510,,,2,1,0,2,1,1,0.3333,0.0,,,,0.1111,,,,,,,,0.0,0.0,0.1192,0.0,0.05959,0.05959,0.05959,,
Central African Republic,2020-03-09,6.611,20.939,4796900,476,,,0,0,0,0,0,0,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,,
Chad,2020-03-09,15.454,18.732,16575069,728,,,0,0,0,0,0,0,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,,
Chile,2020-03-09,-35.6751,-71.543,19148883,15923,,,8,0,0,8,0,8,3.167,,,,,1.639,,,,,,,,,0.0,0.4178,0.0,0.0,0.0,0.4178,,
China,2020-03-09,32.601,111.038,1407987086,9771,,,78591,56642,3083,78591,59725,18866,39.667,1482.0,21.333,1503.333,-1463.66667,-12.88889,-85.44444,-2.66667,-88.11111,75.222,,,,0.05162,0.03923,55.818,2.19,40.229,42.419,13.399,,
Colombia,2020-03-09,4.571,-74.2973,50907732,6668,851,samples tested,1,0,0,1,0,1,1.333,,,,,,,,,,,,,,0.0,0.01964,0.0,0.0,0.0,0.01964,851.0,16.717
Comoros,2020-03-09,-11.6455,43.333,872888,1415,,,0,0,0,0,0,0,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,,
Congo-Brazzaville,2020-03-09,-4.0383,21.759,5554412,2148,,,0,0,0,0,0,0,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,,
Congo-Kinshasa,2020-03-09,-4.0383,21.759,89656528,562,,,0,0,0,0,0,0,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,,
Costa Rica,2020-03-09,9.749,-83.7534,5130266,12027,,,9,0,0,9,0,9,3.5,,,,,,,,,,,,,,0.0,1.754,0.0,0.0,0.0,1.754,,
Cote d'Ivoire,2020-03-09,7.54,-5.5471,26269866,1716,,,0,0,0,0,0,0,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,,
Croatia,2020-03-09,45.1,15.2,4047622,14915,344,people tested,12,0,0,12,0,12,1.333,,,,,0.9444,,,,,0.1528,-0.0191,,,0.0,2.965,0.0,0.0,0.0,2.965,28.667,84.988
Cuba,2020-03-09,22.0,-80.0,11361908,8822,,,0,0,0,0,0,0,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,,
Cyprus,2020-03-09,35.126,33.43,1220282,28690,,,2,0,0,2,0,2,,,,,,,,,,,,,,,0.0,1.639,0.0,0.0,0.0,1.639,,
Denmark,2020-03-09,63.288,-13.3381,5846408,61391,,,92,1,0,92,1,91,98.833,0.0,,,,19.361,,,,,-4.25,-2.30903,,0.0,0.0,15.736,0.0,0.171,0.171,15.565,,
Diamond Princess,2020-03-09,0.0,0.0,,,,,706,40,6,706,46,660,0.0,47.5,0.1667,47.667,-47.66667,,7.083,,,,,,,0.1304,0.0085,,,,,,,
Djibouti,2020-03-09,11.825,42.59,990313,3083,,,0,0,0,0,0,0,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,,
Dominica,2020-03-09,15.415,-61.371,71848,7691,,,0,0,0,0,0,0,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,,
Dominican Republic,2020-03-09,18.736,-70.1627,10898284,8051,,,5,0,0,5,0,5,0.5,,,,,0.05556,,,,,0.06944,,,,0.0,0.4588,0.0,0.0,0.0,0.4588,,
Ecuador,2020-03-09,-1.8312,-78.1834,17659604,6345,,,15,0,0,15,0,15,0.6667,,,,,0.1389,,,,,,,,,0.0,0.8494,0.0,0.0,0.0,0.8494,,
Egypt,2020-03-09,26.0,30.0,102413231,2549,,,55,1,1,55,2,53,8.667,4.333,,,,0.05556,,,,,0.1875,,,0.5,0.01818,0.537,0.00976,0.00976,0.01953,0.5175,,
