Country,Date,Latitude,Longitude,Estimated Population,Gdp Per Capita,Total Tests,Test Kind,Confirmed,Recovered,Deaths,Closed,Active,Diff Confirmed,Diff Recovered,Diff Deaths,Diff Closed,Diff Active,Diff2 Confirmed,Diff2 Recovered,Diff2 Deaths,Diff2 Closed,Diff2 Active,Diff3 Confirmed,Diff4 Confirmed,Diff5 Confirmed,μ_closed,μ_confirmed,Confirmed Per 1Mi,Deaths Per 1Mi,Recovered Per 1Mi,Closed Per 1Mi,Active Per 1Mi,Tests Per Confirmed,Tests Per 1Mi
Afghanistan,2020-03-14,33.0,65.0,39653765,,,,11,0,0,0,11,2.5,,,,,0.1667,,,,,-0.04167,,,,0.0,0.2774,0.0,0.0,0.0,0.2774,,
Albania,2020-03-14,41.153,20.168,2842650,5269,,,38,0,1,1,37,7.167,,0.0,,,,,,,,,,,1.0,0.02632,13.368,0.3518,0.0,0.3518,13.016,,
Algeria,2020-03-14,28.034,1.66,43697354,4115,,,37,12,3,15,22,6.667,,,,,0.9722,,,,,0.4861,0.1667,0.00521,0.2,0.08108,0.8467,0.06865,0.2746,0.3433,0.5035,,
Andorra,2020-03-14,42.506,1.522,78418,42030,,,1,1,0,1,0,6.333,,,,,,,,,,,,,0.0,0.0,12.752,0.0,12.752,12.752,0.0,,
Angola,2020-03-14,-11.2027,17.874,33046756,3432,,,0,0,0,0,0,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,,
Antigua and Barbuda,2020-03-14,17.061,-61.7964,98848,16727,,,1,0,0,0,1,,,,,,,,,,,,,,,0.0,10.117,0.0,0.0,0.0,10.117,,
Argentina,2020-03-14,-38.4161,-63.6167,45433446,11684,,,34,1,2,3,31,8.167,,0.1667,,,2.0,,0.0,,,0.8889,0.2205,,0.6667,0.05882,0.7483,0.04402,0.02201,0.06603,0.6823,,
Armenia,2020-03-14,40.069,45.038,2938968,4212,,,18,0,0,0,18,12.833,,,,,2.806,,,,,0.09722,,,,0.0,6.125,0.0,0.0,0.0,6.125,,
Australia,2020-03-14,-31.99619,141.233,25731295,57396,,,250,23,3,26,224,54.0,0.3333,0.3333,0.6667,53.333,10.194,0.02778,,,,3.681,0.8976,-0.10417,0.1154,0.012,9.716,0.1166,0.8939,1.01,8.705,,
Austria,2020-03-14,47.516,14.55,8937767,51500,7467,samples tested,655,6,1,7,648,181.0,-0.5,,,,32.833,,,,,4.382,1.062,,0.1429,0.00153,73.285,0.1119,0.6713,0.7832,72.501,11.4,835.444
