Country,Date,Latitude,Longitude,Estimated Population,Gdp Per Capita,Total Tests,Test Kind,Confirmed,Recovered,Deaths,Closed,Active,Diff Confirmed,Diff Recovered,Diff Deaths,Diff Closed,Diff Active,Diff2 Confirmed,Diff2 Recovered,Diff2 Deaths,Diff2 Closed,Diff2 Active,Diff3 Confirmed,Diff4 Confirmed,Diff5 Confirmed,μ_closed,μ_confirmed,Confirmed Per 1Mi,Deaths Per 1Mi,Recovered Per 1Mi,Closed Per 1Mi,Active Per 1Mi,Tests Per Confirmed,Tests Per 1Mi
Afghanistan,2020-04-04,33.0,65.0,39653765,,,,299,10,7,17,282,31.0,2.167,1.667,3.833,27.167,1.194,0.3889,0.1389,0.5278,0.6667,0.2708,,,0.4118,0.02341,7.54,0.1765,0.2522,0.4287,7.112,,
Albania,2020-04-04,41.153,20.168,2842650,5269,,,333,99,20,119,214,20.667,10.667,1.167,11.833,8.833,-1.05556,0.4722,-0.19444,0.2778,-1.33333,-0.67361,,,0.1681,0.06006,117.144,7.036,34.827,41.862,75.282,,
Algeria,2020-04-04,28.034,1.66,43697354,4115,,,1251,90,130,220,1031,103.5,8.667,22.5,31.167,72.333,-6.38889,7.111,0.75,7.861,-14.25,-1.5625,,,0.5909,0.1039,28.629,2.975,2.06,5.035,23.594,,
Andorra,2020-04-04,42.506,1.522,78418,42030,,,466,21,17,38,428,25.833,4.833,1.333,6.167,19.667,0.08333,0.8333,-0.05556,0.7778,-0.69444,,,,0.4474,0.03648,5942.513,216.787,267.796,484.583,5457.931,,
Angola,2020-04-04,-11.2027,17.874,33046756,3432,,,10,2,2,4,6,1.5,0.1667,0.0,0.1667,1.333,0.1667,,,,,-0.09028,-0.03125,,0.5,0.2,0.3026,0.06052,0.06052,0.121,0.1816,,
Antigua and Barbuda,2020-04-04,17.061,-61.7964,98848,16727,,,15,0,0,0,15,2.0,,,,,-0.11111,,,,,-0.06944,,,,0.0,151.748,0.0,0.0,0.0,151.748,,
Argentina,2020-04-04,-38.4161,-63.6167,45433446,11684,,,1451,279,43,322,1129,95.667,15.0,4.667,19.667,76.0,-5.05556,-3.08333,0.4167,-2.66667,-2.38889,0.3472,,,0.1335,0.02963,31.937,0.9464,6.141,7.087,24.85,,
Armenia,2020-04-04,40.069,45.038,2938968,4212,,,770,43,7,50,720,47.0,9.333,0.6667,10.0,37.0,-4.97222,2.583,0.02778,2.611,-7.58333,,,,0.14,0.00909,261.997,2.382,14.631,17.013,244.984,,
Australia,2020-04-04,-31.99619,141.233,25731295,57374,211261,samples tested,5550,701,30,731,4819,172.167,109.667,4.167,113.833,58.333,-25.02778,17.639,0.2778,17.917,-42.94444,,,,0.04104,0.00541,215.691,1.166,27.243,28.409,187.282,38.065,8210.275
Austria,2020-04-04,47.516,14.55,8937767,51462,104134,samples tested,11781,2507,186,2693,9088,321.333,435.0,16.167,451.167,-129.83333,-33.86111,42.472,0.9167,43.389,-77.25,,,,0.06907,0.01579,1318.114,20.811,280.495,301.306,1016.809,8.839,11651.009
