Country,Date,Latitude,Longitude,Estimated Population,Gdp Per Capita,Total Tests,Test Kind,Confirmed,Recovered,Deaths,Infected,Closed,Active,Diff Infected,Diff Recovered,Diff Deaths,Diff Closed,Diff Active,Diff2 Infected,Diff2 Recovered,Diff2 Deaths,Diff2 Closed,Diff2 Active,Diff3 Infected,Diff4 Infected,Diff5 Infected,μ_closed,μ_infected,Infected Per 1Mi,Deaths Per 1Mi,Recovered Per 1Mi,Closed Per 1Mi,Active Per 1Mi,Tests Per Confirmed,Tests Per 1Mi
Afghanistan,2020-03-12,33.0,65.0,39653765,,,,7,0,0,7,0,7,2.0,,,,,0.25,,,,,-0.04167,-0.0191,,,0.0,0.1765,0.0,0.0,0.0,0.1765,,
Albania,2020-03-12,41.153,20.168,2842650,5269,,,23,0,1,23,1,22,6.667,,,,,,,,,,,,,1.0,0.04348,8.091,0.3518,0.0,0.3518,7.739,,
Algeria,2020-03-12,28.034,1.66,43697354,4115,,,24,8,1,24,9,15,4.667,,,,,1.194,,,,,0.0625,0.05035,,0.1111,0.04167,0.5492,0.02288,0.1831,0.206,0.3433,,
Andorra,2020-03-12,42.506,1.522,78418,42030,,,1,1,0,1,1,0,0.0,,,,,,,,,,,,,0.0,0.0,12.752,0.0,12.752,12.752,0.0,,
Angola,2020-03-12,-11.2027,17.874,33046756,3432,,,0,0,0,0,0,0,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,,
Antigua and Barbuda,2020-03-12,17.061,-61.7964,98848,16727,,,0,0,0,0,0,0,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,,
Argentina,2020-03-12,-38.4161,-63.6167,45433446,11684,,,19,0,1,19,1,18,5.5,,0.1667,,,1.194,,,,,0.3403,,,1.0,0.05263,0.4182,0.02201,0.0,0.02201,0.3962,,
Armenia,2020-03-12,40.069,45.038,2938968,4212,,,4,0,0,4,0,4,4.167,,,,,2.139,,,,,,,,,0.0,1.361,0.0,0.0,0.0,1.361,,
Australia,2020-03-12,-31.99619,141.233,25731295,57396,,,128,21,3,128,24,104,34.333,0.3333,0.0,0.3333,34.0,10.333,,0.05556,,,1.056,0.4965,,0.125,0.02344,4.974,0.1166,0.8161,0.9327,4.042,,
Austria,2020-03-12,47.516,14.55,8937767,51500,5869,samples tested,302,4,1,302,5,297,121.5,0.6667,,,,30.472,,,,,3.465,-0.00174,0.2582,0.2,0.00331,33.789,0.1119,0.4475,0.5594,33.23,19.434,656.652
Azerbaijan,2020-03-12,40.143,47.577,10175641,4722,,,11,3,0,11,3,8,2.333,,,,,0.3333,,,,,0.09722,,,0.0,0.0,1.081,0.0,0.2948,0.2948,0.7862,,
Bahamas,2020-03-12,25.034,-77.3963,396839,32218,,,0,0,0,0,0,0,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,,
Bahrain,2020-03-12,26.028,50.55,1726667,24051,9042,units unclear,195,35,0,195,35,160,19.833,7.667,,,,-2.05556,0.6111,,,,-0.66667,,,0.0,0.0,112.934,0.0,20.27,20.27,92.664,46.369,5236.679
Bangladesh,2020-03-12,23.685,90.356,165611088,1698,187,samples tested,3,0,0,3,0,3,0.3333,,,,,,,,,,,,,,0.0,0.01811,0.0,0.0,0.0,0.01811,62.333,1.129
Barbados,2020-03-12,13.194,-59.5432,288373,17949,,,0,0,0,0,0,0,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,,
Belarus,2020-03-12,53.71,27.953,9429921,6330,10500,samples tested,12,3,0,12,3,9,3.5,0.3333,,,,0.9167,,,,,-0.02083,-0.06424,,0.0,0.0,1.273,0.0,0.3181,0.3181,0.9544,875.0,1113.477
