Country,Date,Latitude,Longitude,Estimated Population,Gdp Per Capita,Total Tests,Test Kind,Confirmed,Recovered,Deaths,Closed,Active,Diff Confirmed,Diff Recovered,Diff Deaths,Diff Closed,Diff Active,Diff2 Confirmed,Diff2 Recovered,Diff2 Deaths,Diff2 Closed,Diff2 Active,Diff3 Confirmed,Diff4 Confirmed,Diff5 Confirmed,μ_closed,μ_confirmed,Confirmed Per 1Mi,Deaths Per 1Mi,Recovered Per 1Mi,Closed Per 1Mi,Active Per 1Mi,Tests Per Confirmed,Tests Per 1Mi
Afghanistan,2020-05-09,33.0,65.0,39653765,,,,4033,502,115,617,3416,261.833,25.333,3.833,29.167,232.667,,,,,,,,,0.1864,0.02851,101.705,2.9,12.66,15.56,86.146,,
Albania,2020-05-09,41.153,20.168,2842650,5269,,,856,627,31,658,198,7.333,14.5,0.0,14.5,-7.16667,,,,,,,,,0.04711,0.03621,301.127,10.905,220.569,231.474,69.653,,
Algeria,2020-05-09,28.034,1.66,43697354,4115,,,5558,2546,494,3040,2518,178.333,133.5,6.5,140.0,38.333,,,,,,,,,0.1625,0.08888,127.193,11.305,58.264,69.569,57.624,,
Andorra,2020-05-09,42.506,1.522,78418,42030,,,754,545,48,593,161,1.167,7.833,0.3333,8.167,-7.0,,,,,,,,,0.08094,0.06366,9615.139,612.104,6949.935,7562.039,2053.1,,
Angola,2020-05-09,-11.2027,17.874,33046756,3432,,,43,13,2,15,28,1.5,0.3333,0.0,0.3333,1.167,,,,,,,,,0.1333,0.04651,1.301,0.06052,0.3934,0.4539,0.8473,,
Antigua and Barbuda,2020-05-09,17.061,-61.7964,98848,16727,,,25,19,3,22,3,0.0,0.5,0.0,0.5,-0.5,,,,,,,,,0.1364,0.12,252.914,30.35,192.214,222.564,30.35,,
Argentina,2020-05-09,-38.4161,-63.6167,45433446,11684,80729,samples tested,5776,1728,300,2028,3748,225.833,56.333,7.667,64.0,161.833,,,,,,,,,0.1479,0.05194,127.131,6.603,38.034,44.637,82.494,13.977,1776.863
Armenia,2020-05-09,40.069,45.038,2938968,4212,,,3175,1267,44,1311,1864,126.0,49.167,1.167,50.333,75.667,,,,,,,,,0.03356,0.01386,1080.311,14.971,431.104,446.075,634.236,,
Australia,2020-05-09,-31.99619,141.233,25731295,57374,795456,samples tested,6939,6141,97,6238,701,14.333,39.833,0.1667,40.0,-25.66667,,,,,,,,,0.01555,0.01398,269.672,3.77,238.659,242.429,27.243,114.636,30913.951
Austria,2020-05-09,47.516,14.55,8937767,51462,311690,samples tested,15833,13928,615,14543,1290,46.167,84.833,2.5,87.333,-41.16667,,,,,,,,,0.04229,0.03884,1771.472,68.809,1558.331,1627.14,144.331,19.686,34873.364
Azerbaijan,2020-05-09,40.143,47.577,10175641,4721,,,2422,1620,31,1651,771,94.333,24.0,0.8333,24.833,69.5,,,,,,,,,0.01878,0.0128,238.019,3.046,159.204,162.25,75.769,,
Bahamas,2020-05-09,25.034,-77.3963,396839,32218,,,92,37,11,48,44,0.1667,2.167,0.0,2.167,-2.0,,,,,,,,,0.2292,0.1196,231.832,27.719,93.237,120.956,110.876,,
