Country,Date,Latitude,Longitude,Estimated Population,Gdp Per Capita,Total Tests,Test Kind,Confirmed,Recovered,Deaths,Closed,Active,Diff Confirmed,Diff Recovered,Diff Deaths,Diff Closed,Diff Active,Diff2 Confirmed,Diff2 Recovered,Diff2 Deaths,Diff2 Closed,Diff2 Active,Diff3 Confirmed,Diff4 Confirmed,Diff5 Confirmed,μ_closed,μ_confirmed,Confirmed Per 1Mi,Deaths Per 1Mi,Recovered Per 1Mi,Closed Per 1Mi,Active Per 1Mi,Tests Per Confirmed,Tests Per 1Mi
Afghanistan,2020-03-01,33.0,65.0,39653765,,,,1,0,0,0,1,0.0,,,,,,,,,,,,,,0.0,0.02522,0.0,0.0,0.0,0.02522,,
Albania,2020-03-01,41.153,20.168,2842650,5269,,,0,0,0,0,0,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,,
Algeria,2020-03-01,28.034,1.66,43697354,4115,,,1,0,0,0,1,1.833,,,,,,,,,,,,,,0.0,0.02288,0.0,0.0,0.0,0.02288,,
Andorra,2020-03-01,42.506,1.522,78418,42030,,,0,0,0,0,0,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,,
Angola,2020-03-01,-11.2027,17.874,33046756,3432,,,0,0,0,0,0,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,,
Antigua and Barbuda,2020-03-01,17.061,-61.7964,98848,16727,,,0,0,0,0,0,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,,
Argentina,2020-03-01,-38.4161,-63.6167,45433446,11684,,,0,0,0,0,0,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,,
Armenia,2020-03-01,40.069,45.038,2938968,4212,,,1,0,0,0,1,,,,,,,,,,,,,,,0.0,0.3403,0.0,0.0,0.0,0.3403,,
Australia,2020-03-01,-31.99619,141.233,25731295,57374,,,27,11,1,12,15,6.167,0.0,,,,0.6667,,,,,,,,0.08333,0.03704,1.049,0.03886,0.4275,0.4664,0.5829,,
Austria,2020-03-01,47.516,14.55,8937767,51462,1649,samples tested,14,0,0,0,14,4.333,,,,,,,,,,,,,,0.0,1.566,0.0,0.0,0.0,1.566,117.786,184.498
Azerbaijan,2020-03-01,40.143,47.577,10175641,4721,,,3,0,0,0,3,,,,,,,,,,,,,,,0.0,0.2948,0.0,0.0,0.0,0.2948,,
Bahamas,2020-03-01,25.034,-77.3963,396839,32218,,,0,0,0,0,0,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,,
Bahrain,2020-03-01,26.028,50.55,1726667,24051,,,47,0,0,0,47,3.167,,,,,-0.22222,,,,,,,,,0.0,27.22,0.0,0.0,0.0,27.22,,
Bangladesh,2020-03-01,23.685,90.356,165611088,1698,,,0,0,0,0,0,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,,
Barbados,2020-03-01,13.194,-59.5432,288373,17949,,,0,0,0,0,0,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,,
Belarus,2020-03-01,53.71,27.953,9429921,6290,,,1,0,0,0,1,,,,,,,,,,,,,,,0.0,0.106,0.0,0.0,0.0,0.106,,
Belgium,2020-03-01,50.833,4.0,11572730,47519,56,units unclear,2,1,0,1,1,3.667,0.0,,,,4.611,,,,,,,,0.0,0.0,0.1728,0.0,0.08641,0.08641,0.08641,28.0,4.839
Belize,2020-03-01,13.194,-59.5432,402155,4885,,,0,0,0,0,0,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,,
Benin,2020-03-01,9.308,2.316,12160701,902,,,0,0,0,0,0,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,,
Bhutan,2020-03-01,27.514,90.434,775132,3243,,,0,0,0,0,0,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,,
Bolivia,2020-03-01,-16.2902,-63.5887,11736772,3549,,,0,0,0,0,0,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,,
Bosnia and Herzegovina,2020-03-01,43.916,17.679,3279568,6066,,,0,0,0,0,0,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,,
Botswana,2020-03-01,-22.3285,24.685,2334686,8259,,,0,0,0,0,0,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,,
Brazil,2020-03-01,-14.235,-51.9253,213724406,8921,,,2,0,0,0,2,0.5,,,,,,,,,,,,,,0.0,0.00936,0.0,0.0,0.0,0.00936,,
Brunei,2020-03-01,4.535,114.728,441178,31628,,,0,0,0,0,0,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,,
Bulgaria,2020-03-01,42.734,25.486,6908148,9273,,,0,0,0,0,0,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,,
Burkina Faso,2020-03-01,12.238,-1.5616,20953200,715,,,0,0,0,0,0,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,,
Burma,2020-03-01,21.916,95.956,,,,,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,
Burundi,2020-03-01,-3.3731,29.919,11893778,272,,,0,0,0,0,0,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,,
Cabo Verde,2020-03-01,16.539,-23.0418,558398,3635,,,0,0,0,0,0,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,,
Cambodia,2020-03-01,11.55,104.917,16782527,1510,,,1,1,0,1,0,0.0,0.0,,,,,,,,,,,,0.0,0.0,0.05959,0.0,0.05959,0.05959,0.0,,
Cameroon,2020-03-01,3.848,11.502,26614607,1534,,,0,0,0,0,0,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,,
Central African Republic,2020-03-01,6.611,20.939,4796900,476,,,0,0,0,0,0,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,,
Chad,2020-03-01,15.454,18.732,16575069,728,,,0,0,0,0,0,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,,
Chile,2020-03-01,-35.6751,-71.543,19148883,15923,,,0,0,0,0,0,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,,
China,2020-03-01,32.828,111.649,1407987086,9771,,,79932,42162,2872,45034,34898,297.667,2845.167,39.5,2884.667,-2587.0,-51.47222,-104.72222,-2.13889,-106.86111,55.389,,,,0.06377,0.03593,56.77,2.04,29.945,31.985,24.786,,
Colombia,2020-03-01,4.571,-74.2973,50907732,6668,,,0,0,0,0,0,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,,
Comoros,2020-03-01,-11.6455,43.333,872888,1415,,,0,0,0,0,0,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,,
Congo-Brazzaville,2020-03-01,-4.0383,21.759,5554412,2148,,,0,0,0,0,0,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,,
Congo-Kinshasa,2020-03-01,-4.0383,21.759,89656528,562,,,0,0,0,0,0,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,,
Costa Rica,2020-03-01,9.749,-83.7534,5130266,12027,,,0,0,0,0,0,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,,
Cote d'Ivoire,2020-03-01,7.54,-5.5471,26269866,1716,,,0,0,0,0,0,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,,
Croatia,2020-03-01,45.1,15.2,4047622,14910,,,7,0,0,0,7,1.167,,,,,,,,,,,,,,0.0,1.729,0.0,0.0,0.0,1.729,,
Cuba,2020-03-01,22.0,-80.0,11361908,8822,,,0,0,0,0,0,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,,
Cyprus,2020-03-01,35.126,33.43,1220282,28690,,,0,0,0,0,0,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,,
Czech Republic,2020-03-01,49.818,15.473,10672417,23079,211,samples tested,3,0,0,0,3,,,,,,,,,,,,,,,0.0,0.2811,0.0,0.0,0.0,0.2811,70.333,19.771
Denmark,2020-03-01,63.288,-13.3381,5846408,61350,,,4,0,0,0,4,1.667,,,,,,,,,,,,,,0.0,0.6842,0.0,0.0,0.0,0.6842,,
Diamond Princess,2020-03-01,0.0,0.0,,,,,705,10,6,16,689,0.1667,0.0,0.3333,0.3333,-0.16667,-0.36111,,-0.08333,,,,,,0.375,0.00851,,,,,,,
Djibouti,2020-03-01,11.825,42.59,990313,3083,,,0,0,0,0,0,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,,
Dominica,2020-03-01,15.415,-61.371,71848,7691,,,0,0,0,0,0,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,,
Dominican Republic,2020-03-01,18.736,-70.1627,10898284,8051,,,1,0,0,0,1,,,,,,,,,,,,,,,0.0,0.09176,0.0,0.0,0.0,0.09176,,
Ecuador,2020-03-01,-1.8312,-78.1834,17659604,6345,,,6,0,0,0,6,,,,,,,,,,,,,,,0.0,0.3398,0.0,0.0,0.0,0.3398,,
Egypt,2020-03-01,26.0,30.0,102413231,2549,,,2,1,0,1,1,0.1667,,,,,0.3333,,,,,,,,0.0,0.0,0.01953,0.0,0.00976,0.00976,0.00976,,
El Salvador,2020-03-01,13.794,-88.8965,6482845,4058,,,0,0,0,0,0,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,,
Equatorial Guinea,2020-03-01,1.5,10.0,1425866,10262,,,0,0,0,0,0,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,,
Eritrea,2020-03-01,15.179,39.782,3336933,308,,,0,0,0,0,0,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,,
Estonia,2020-03-01,58.595,25.014,1313895,23266,62,samples tested,1,0,0,0,1,0.1667,,,,,,,,,,,,,,0.0,0.7611,0.0,0.0,0.0,0.7611,62.0,47.188
Eswatini,2020-03-01,-26.5225,31.466,1151731,4146,,,0,0,0,0,0,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,,
Ethiopia,2020-03-01,9.145,40.49,115468813,772,,,0,0,0,0,0,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,,
Fiji,2020-03-01,-17.7134,178.065,891926,6267,,,0,0,0,0,0,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,,
Finland,2020-03-01,64.0,26.0,5554574,50152,398,samples tested,6,1,0,1,5,0.6667,0.0,,,,0.1111,,,,,0.07639,0.05556,,0.0,0.0,1.08,0.0,0.18,0.18,0.9002,66.333,71.653
France,2020-03-01,8.306,5.429,67687174,41464,2451,samples tested,130,12,2,14,116,41.667,0.1667,0.3333,0.5,41.167,19.75,-0.22222,0.2222,0.0,19.75,3.826,0.6042,,0.1429,0.01538,1.921,0.02955,0.1773,0.2068,1.714,18.854,36.211
Gabon,2020-03-01,-0.8037,11.609,2251673,7953,,,0,0,0,0,0,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,,
Gambia,2020-03-01,13.443,-15.3101,2423338,716,,,0,0,0,0,0,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,,
Georgia,2020-03-01,42.315,43.357,3689506,4717,,,3,0,0,0,3,0.3333,,,,,,,,,,,,,,0.0,0.8131,0.0,0.0,0.0,0.8131,,
Germany,2020-03-01,51.0,9.0,82983285,47603,,,130,16,0,16,114,36.0,0.0,,,,15.417,0.0,,,,2.84,0.06944,,0.0,0.0,1.567,0.0,0.1928,0.1928,1.374,,
Ghana,2020-03-01,7.946,-1.0232,31239088,2202,,,0,0,0,0,0,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,,
Greece,2020-03-01,39.074,21.824,10723526,20324,,,7,0,0,0,7,1.0,,,,,,,,,,,,,,0.0,0.6528,0.0,0.0,0.0,0.6528,,
Grenada,2020-03-01,12.116,-61.679,112455,10640,,,0,0,0,0,0,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,,
Guatemala,2020-03-01,15.784,-90.2308,18016276,4549,,,0,0,0,0,0,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,,
Guinea,2020-03-01,9.946,-9.6966,12992595,879,,,0,0,0,0,0,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,,
Guinea-Bissau,2020-03-01,11.804,-15.1804,1969276,778,,,0,0,0,0,0,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,,
Guyana,2020-03-01,5.0,-58.75,782677,4979,,,0,0,0,0,0,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,,
Haiti,2020-03-01,18.971,-72.2852,11466044,868,,,0,0,0,0,0,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,,
Holy See,2020-03-01,41.903,12.453,,,,,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,
Honduras,2020-03-01,15.2,-86.2419,9997955,2500,,,0,0,0,0,0,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,,
Hungary,2020-03-01,47.162,19.503,9728346,16162,,,0,0,0,0,0,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,,
Iceland,2020-03-01,64.963,-19.0208,361714,73191,90,samples tested,3,0,0,0,3,,,,,,,,,,,,,,,0.0,8.294,0.0,0.0,0.0,8.294,30.0,248.815
India,2020-03-01,21.0,78.0,1390254545,2010,,,3,3,0,3,0,4.167,0.0,,,,,,,,,,,,0.0,0.0,0.00216,0.0,0.00216,0.00216,0.0,,
Indonesia,2020-03-01,-0.7893,113.921,274757901,3894,,,0,0,0,0,0,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,,
Iran,2020-03-01,32.0,53.0,83827713,1670,,,978,175,54,229,749,446.167,83.833,11.0,94.833,351.333,109.111,,1.361,,,-0.95139,-5.9566,,0.2358,0.05521,11.667,0.6442,2.088,2.732,8.935,,
Iraq,2020-03-01,33.0,44.0,40593281,,,,19,0,0,0,19,4.667,,,,,0.4722,,,,,,,,,0.0,0.4681,0.0,0.0,0.0,0.4681,,
Ireland,2020-03-01,53.142,-7.6921,5002283,78806,,,1,0,0,0,1,,,,,,,,,,,,,,,0.0,0.1999,0.0,0.0,0.0,0.1999,,
Israel,2020-03-01,31.0,35.0,9230241,41715,1412,samples tested,10,1,0,1,9,2.0,0.0,,,,0.6667,,,,,0.1806,,,0.0,0.0,1.083,0.0,0.1083,0.1083,0.9751,141.2,152.975
Italy,2020-03-01,43.0,12.0,60821283,34483,21127,samples tested,1694,83,34,117,1577,405.667,38.5,15.0,53.5,352.167,75.667,11.778,4.778,16.556,59.111,17.201,3.099,-0.46962,0.2906,0.02007,27.852,0.559,1.365,1.924,25.928,12.472,347.362
Jamaica,2020-03-01,18.11,-77.2975,2967754,5354,,,0,0,0,0,0,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,,
Japan,2020-03-01,36.0,138.0,126494270,39290,2339,people tested,256,32,6,38,218,19.5,3.5,0.3333,3.833,15.667,3.0,0.9444,-0.13889,0.8056,2.194,0.6111,-0.10417,-0.1046,0.1579,0.02344,2.024,0.04743,0.253,0.3004,1.723,9.137,18.491
Jordan,2020-03-01,31.24,36.51,10718956,4242,,,0,0,0,0,0,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,,
Kazakhstan,2020-03-01,48.02,66.924,18693685,9813,,,0,0,0,0,0,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,,
Kenya,2020-03-01,-0.0236,37.906,54177517,1711,,,0,0,0,0,0,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,,
Kosovo,2020-03-01,42.603,20.903,1862192,4302,,,0,0,0,0,0,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,,
Kuwait,2020-03-01,29.5,47.75,4474225,33994,,,45,0,0,0,45,2.167,,,,,-0.77778,,,,,,,,,0.0,10.058,0.0,0.0,0.0,10.058,,
Kyrgyzstan,2020-03-01,41.204,74.766,6504691,1281,,,0,0,0,0,0,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,,
Laos,2020-03-01,19.856,102.495,7286667,2542,,,0,0,0,0,0,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,,
Latvia,2020-03-01,56.88,24.603,1883606,17861,126,samples tested,0,0,0,0,0,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,Inf,66.893
Lebanon,2020-03-01,33.855,35.862,7303125,8270,,,10,0,0,0,10,1.833,,,,,0.08333,,,,,-0.03472,,,,0.0,1.369,0.0,0.0,0.0,1.369,,
Lesotho,2020-03-01,-29.60999,28.234,2116672,1299,,,0,0,0,0,0,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,,
Liberia,2020-03-01,6.428,-9.4295,5108890,677,,,0,0,0,0,0,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,,
Libya,2020-03-01,26.335,17.228,6844086,7242,,,0,0,0,0,0,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,,
Liechtenstein,2020-03-01,47.14,9.55,38475,74854,,,0,0,0,0,0,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,,
Lithuania,2020-03-01,55.169,23.881,2733144,19153,76,samples tested,1,0,0,0,1,,,,,,,,,,,,,,,0.0,0.3659,0.0,0.0,0.0,0.3659,76.0,27.807
Luxembourg,2020-03-01,49.815,6.13,630779,116640,,,1,0,0,0,1,,,,,,,,,,,,,,,0.0,1.585,0.0,0.0,0.0,1.585,,
MS Zaandam,2020-03-01,0.0,0.0,,,,,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,
Madagascar,2020-03-01,-18.7669,46.869,27794253,528,,,0,0,0,0,0,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,,
Malawi,2020-03-01,-13.25431,34.302,19152062,389,,,0,0,0,0,0,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,,
Malaysia,2020-03-01,2.5,112.5,32622577,11373,1548,people tested,29,18,0,18,11,4.5,0.6667,,,,1.583,,,,,0.2847,,,0.0,0.0,0.889,0.0,0.5518,0.5518,0.3372,53.379,47.452
Maldives,2020-03-01,3.203,73.221,552037,10331,,,0,0,0,0,0,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,,
Mali,2020-03-01,17.571,-3.99617,20292317,900,,,0,0,0,0,0,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,,
Malta,2020-03-01,35.938,14.375,496458,30098,,,0,0,0,0,0,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,,
Mauritania,2020-03-01,21.008,10.941,4662786,1189,,,0,0,0,0,0,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,,
Mauritius,2020-03-01,-20.2,57.5,1274331,11239,,,0,0,0,0,0,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,,
Mexico,2020-03-01,23.634,-102.5528,129654253,9673,1915,people tested,5,0,0,0,5,,,,,,,,,,,,,,,0.0,0.03856,0.0,0.0,0.0,0.03856,383.0,14.77
Moldova,2020-03-01,47.412,28.37,2682880,3227,,,0,0,0,0,0,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,,
Monaco,2020-03-01,43.733,7.417,39486,185741,,,1,0,0,0,1,,,,,,,,,,,,,,,0.0,25.325,0.0,0.0,0.0,25.325,,
Mongolia,2020-03-01,46.862,103.847,3270171,4122,,,0,0,0,0,0,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,,
Montenegro,2020-03-01,42.5,19.3,624177,8844,,,0,0,0,0,0,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,,
Morocco,2020-03-01,31.792,-7.0926,36937822,3222,,,0,0,0,0,0,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,,
Namibia,2020-03-01,-22.9576,18.49,2534225,5931,,,0,0,0,0,0,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,,
