Country,Date,Latitude,Longitude,Estimated Population,Gdp Per Capita,Total Tests,Test Kind,Confirmed,Recovered,Deaths,Infected,Closed,Active,Diff Infected,Diff Recovered,Diff Deaths,Diff Closed,Diff Active,Diff2 Infected,Diff2 Recovered,Diff2 Deaths,Diff2 Closed,Diff2 Active,Diff3 Infected,Diff4 Infected,Diff5 Infected,μ_closed,μ_infected,Infected Per 1Mi,Deaths Per 1Mi,Recovered Per 1Mi,Closed Per 1Mi,Active Per 1Mi,Tests Per Confirmed,Tests Per 1Mi
Afghanistan,2020-04-12,33.0,65.0,39653765,,,,607,32,18,607,50,557,50.0,1.833,1.667,3.5,46.5,2.389,1.833,0.1389,1.972,0.4167,-0.38194,,,0.36,0.02965,15.307,0.4539,0.807,1.261,14.047,,
Albania,2020-04-12,41.153,20.168,2842650,5269,,,446,217,23,446,240,206,14.167,14.333,0.3333,14.667,-0.5,0.9167,-0.44444,0.02778,-0.41667,1.333,0.1042,,,0.09583,0.05157,156.896,8.091,76.337,84.428,72.468,,
Algeria,2020-04-12,28.034,1.66,43697354,4115,,,1914,591,293,1914,884,1030,82.333,60.167,16.833,77.0,5.333,3.583,-5.5,-1.27778,-6.77778,10.361,,,,0.3314,0.1531,43.801,6.705,13.525,20.23,23.571,,
Andorra,2020-04-12,42.506,1.522,78418,42030,,,638,128,29,638,157,481,15.0,18.5,1.333,19.833,-4.83333,-1.30556,-0.55556,-0.05556,-0.61111,-0.69444,,,,0.1847,0.04545,8135.887,369.813,1632.278,2002.091,6133.796,,
Angola,2020-04-12,-11.2027,17.874,33046756,3432,,,19,4,2,19,6,13,0.0,0.5,0.0,0.5,-0.5,0.05556,0.0,,,,,,,0.3333,0.1053,0.5749,0.06052,0.121,0.1816,0.3934,,
Antigua and Barbuda,2020-04-12,17.061,-61.7964,98848,16727,,,21,0,2,21,2,19,0.6667,,0.0,,,-0.11111,,,,,,,,1.0,0.09524,212.447,20.233,0.0,20.233,192.214,,
Argentina,2020-04-12,-38.4161,-63.6167,45433446,11684,,samples tested,2142,468,90,2142,558,1584,108.0,38.5,6.5,45.0,63.0,0.7778,2.056,-0.08333,1.972,-1.19444,0.2083,,,0.1613,0.04202,47.146,1.981,10.301,12.282,34.864,,
Armenia,2020-04-12,40.069,45.038,2938968,4212,,,1013,197,13,1013,210,803,31.667,26.5,1.167,27.667,4.0,1.528,5.306,0.05556,5.361,-3.83333,0.2153,,,0.0619,0.01283,344.679,4.423,67.03,71.454,273.225,,
Australia,2020-04-12,-31.99619,141.233,25731295,57396,353941,samples tested,6315,1806,60,6315,1866,4449,55.333,119.0,2.0,121.0,-65.66667,-7.36111,44.222,-0.36111,43.861,-51.22222,,,,0.03215,0.0095,245.421,2.332,70.187,72.519,172.902,56.048,13755.273
Austria,2020-04-12,47.516,14.55,8937767,51500,144877,samples tested,13945,6987,350,13945,7337,6608,182.0,476.333,16.333,492.667,-310.66667,-25.61111,-8.25,-1.02778,-9.27778,-16.33333,,,,0.0477,0.0251,1560.233,39.16,781.739,820.899,739.335,10.389,16209.53
Azerbaijan,2020-04-12,40.143,47.577,10175641,4722,,,1098,250,11,1098,261,837,54.5,50.5,0.6667,51.167,3.333,-5.05556,3.722,0.08333,3.806,-8.86111,,,,0.04215,0.01002,107.905,1.081,24.568,25.649,82.255,,
Bahamas,2020-04-12,25.034,-77.3963,396839,32218,,,46,5,8,46,13,33,1.333,0.1667,0.0,0.1667,1.167,-0.22222,0.1111,-0.05556,0.05556,-0.27778,,,,0.6154,0.1739,115.916,20.159,12.6,32.759,83.157,,
Bahrain,2020-04-12,26.028,50.55,1726667,24051,63973,units unclear,1136,558,6,1136,564,572,130.667,24.0,0.3333,24.333,106.333,7.139,2.694,-0.02778,2.667,4.472,-6.0,,,0.01064,0.00528,657.915,3.475,323.166,326.641,331.274,56.314,37049.993
