Country,Date,Latitude,Longitude,Estimated Population,Gdp Per Capita,Total Tests,Test Kind,Confirmed,Recovered,Deaths,Closed,Active,Diff Confirmed,Diff Recovered,Diff Deaths,Diff Closed,Diff Active,Diff2 Confirmed,Diff2 Recovered,Diff2 Deaths,Diff2 Closed,Diff2 Active,Diff3 Confirmed,Diff4 Confirmed,Diff5 Confirmed,μ_closed,μ_confirmed,Confirmed Per 1Mi,Deaths Per 1Mi,Recovered Per 1Mi,Closed Per 1Mi,Active Per 1Mi,Tests Per Confirmed,Tests Per 1Mi
Afghanistan,2020-05-06,33.0,65.0,39653765,,,,3392,458,104,562,2830,221.5,26.167,5.0,31.167,190.333,9.722,-1.27778,-0.47222,-1.75,11.472,0.7639,,,0.1851,0.03066,85.54,2.623,11.55,14.173,71.368,,
Albania,2020-05-06,41.153,20.168,2842650,5269,,,832,595,31,626,206,10.167,16.0,0.0,16.0,-5.83333,-0.41667,-1.05556,,,,-0.17361,,,0.04952,0.03726,292.685,10.905,209.312,220.217,72.468,,
Algeria,2020-05-06,28.034,1.66,43697354,4115,,,4997,2197,476,2673,2324,180.667,101.667,5.167,106.833,73.833,2.194,10.639,0.3611,11.0,-8.80556,-0.53472,,,0.1781,0.09526,114.355,10.893,50.278,61.171,53.184,,
Andorra,2020-05-06,42.506,1.522,78418,42030,,,751,521,46,567,184,1.0,8.667,0.5,9.167,-8.16667,0.02778,-0.16667,-0.05556,-0.22222,0.25,,,,0.08113,0.06125,9576.883,586.6,6643.883,7230.483,2346.4,,
Angola,2020-05-06,-11.2027,17.874,33046756,3432,,,36,11,2,13,23,1.333,0.3333,0.0,0.3333,1.0,0.0,-0.05556,,,,-0.03472,,,0.1538,0.05556,1.089,0.06052,0.3329,0.3934,0.696,,
Antigua and Barbuda,2020-05-06,17.061,-61.7964,98848,16727,,,25,16,3,19,6,0.0,0.6667,0.0,0.6667,-0.66667,-0.02778,-0.05556,,,,,,,0.1579,0.12,252.914,30.35,161.865,192.214,60.699,,
Argentina,2020-05-06,-38.4161,-63.6167,45433446,11684,72315,samples tested,5208,1524,273,1797,3411,165.5,62.333,9.0,71.333,94.167,15.972,1.944,-0.25,1.694,14.278,1.431,-0.6684,,0.1519,0.05242,114.629,6.009,33.544,39.552,75.077,13.885,1591.669
Armenia,2020-05-06,40.069,45.038,2938968,4212,,,2782,1135,40,1175,1607,131.5,38.667,1.5,40.167,91.333,1.111,2.472,-0.02778,2.444,-1.33333,-0.63194,,,0.03404,0.01438,946.591,13.61,386.19,399.8,546.791,,
Australia,2020-05-06,-31.99619,141.233,25731295,57374,688656,samples tested,6894,6031,97,6128,766,19.5,48.667,0.3333,49.0,-29.5,-1.16667,-1.38889,-0.08333,-1.47222,0.3056,,,,0.01583,0.01407,267.923,3.77,234.384,238.154,29.769,99.892,26763.363
Austria,2020-05-06,47.516,14.55,8937767,51462,292254,samples tested,15684,13639,608,14247,1437,39.333,116.667,2.833,119.5,-80.16667,1.25,-6.19444,-0.25,-6.44444,7.694,,,,0.04268,0.03877,1754.801,68.026,1525.996,1594.022,160.778,18.634,32698.771
Azerbaijan,2020-05-06,40.143,47.577,10175641,4721,,,2127,1536,28,1564,563,81.667,29.833,1.0,30.833,50.833,6.75,-1.86111,0.02778,-1.83333,8.583,-0.36806,-0.46181,,0.0179,0.01316,209.029,2.752,150.949,153.7,55.328,,
Bahamas,2020-05-06,25.034,-77.3963,396839,32218,,,92,26,11,37,55,1.5,2.167,0.0,2.167,-0.66667,-0.27778,0.3333,,,,-0.07639,,,0.2973,0.1196,231.832,27.719,65.518,93.237,138.595,,
Bahrain,2020-05-06,26.028,50.55,1726667,24051,160341,units unclear,3934,1860,8,1868,2066,231.833,56.167,0.0,56.167,175.667,19.528,-0.77778,,,,-0.63889,-0.84201,,0.00428,0.00203,2278.378,4.633,1077.22,1081.853,1196.525,40.758,92861.565
Bangladesh,2020-05-06,23.685,90.356,165611088,1698,99644,samples tested,11719,1403,186,1589,10130,719.167,225.167,6.167,231.333,487.833,24.694,13.917,1.278,15.194,9.5,3.833,,,0.1171,0.01587,70.762,1.123,8.472,9.595,61.167,8.503,601.675
Barbados,2020-05-06,13.194,-59.5432,288373,17949,,,82,47,7,54,28,0.3333,2.167,0.0,2.167,-1.83333,0.05556,0.05556,,,,,,,0.1296,0.08537,284.354,24.274,162.983,187.257,97.096,,
