Country,Date,Latitude,Longitude,Estimated Population,Gdp Per Capita,Total Tests,Test Kind,Confirmed,Recovered,Deaths,Closed,Active,Diff Confirmed,Diff Recovered,Diff Deaths,Diff Closed,Diff Active,Diff2 Confirmed,Diff2 Recovered,Diff2 Deaths,Diff2 Closed,Diff2 Active,Diff3 Confirmed,Diff4 Confirmed,Diff5 Confirmed,μ_closed,μ_confirmed,Confirmed Per 1Mi,Deaths Per 1Mi,Recovered Per 1Mi,Closed Per 1Mi,Active Per 1Mi,Tests Per Confirmed,Tests Per 1Mi
Afghanistan,2020-05-14,33.0,65.0,39653765,,,,5639,691,136,827,4812,329.5,36.667,7.833,44.5,285.0,,,,,,,,,0.1644,0.02412,142.206,3.43,17.426,20.856,121.35,,
Albania,2020-05-14,41.153,20.168,2842650,5269,,,898,694,31,725,173,12.333,10.167,0.0,10.167,2.167,,,,,,,,,0.04276,0.03452,315.902,10.905,244.138,255.044,60.859,,
Algeria,2020-05-14,28.034,1.66,43697354,4115,,,6442,3158,529,3687,2755,188.0,111.0,6.833,117.833,70.167,,,,,,,,,0.1435,0.08212,147.423,12.106,72.27,84.376,63.047,,
Andorra,2020-05-14,42.506,1.522,78418,42030,,,761,596,49,645,116,1.0,11.167,0.5,11.667,-10.66667,,,,,,,,,0.07597,0.06439,9704.405,624.857,7600.296,8225.152,1479.252,,
Angola,2020-05-14,-11.2027,17.874,33046756,3432,,,48,14,2,16,32,0.5,0.6667,0.0,0.6667,-0.16667,,,,,,,,,0.125,0.04167,1.452,0.06052,0.4236,0.4842,0.9683,,
Antigua and Barbuda,2020-05-14,17.061,-61.7964,98848,16727,,,25,19,3,22,3,0.0,0.0,0.0,0.0,0.0,,,,,,,,,0.1364,0.12,252.914,30.35,192.214,222.564,30.35,,
Argentina,2020-05-14,-38.4161,-63.6167,45433446,11684,93673,samples tested,7134,2385,353,2738,4396,298.333,122.0,9.833,131.833,166.5,,,,,,,,,0.1289,0.04948,157.021,7.77,52.494,60.264,96.757,13.131,2061.763
Armenia,2020-05-14,40.069,45.038,2938968,4212,,,3860,1572,49,1621,2239,180.0,94.333,2.333,96.667,83.333,,,,,,,,,0.03023,0.01269,1313.386,16.673,534.882,551.554,761.832,,
Australia,2020-05-14,-31.99619,141.233,25731295,57374,943480,samples tested,7019,6334,98,6432,587,14.0,29.833,0.3333,30.167,-16.16667,,,,,,,,,0.01524,0.01396,272.781,3.809,246.159,249.968,22.813,134.418,36666.635
Austria,2020-05-14,47.516,14.55,8937767,51462,344606,samples tested,16058,14405,626,15031,1027,60.0,83.667,1.5,85.167,-25.16667,,,,,,,,,0.04165,0.03898,1796.646,70.04,1611.7,1681.74,114.906,21.46,38556.163
Azerbaijan,2020-05-14,40.143,47.577,10175641,4721,,,2879,1833,35,1868,1011,114.167,55.833,1.167,57.0,57.167,,,,,,,,,0.01874,0.01216,282.931,3.44,180.136,183.576,99.355,,
Bahamas,2020-05-14,25.034,-77.3963,396839,32218,,,96,41,11,52,44,0.5,0.5,0.0,0.5,0.0,,,,,,,,,0.2115,0.1146,241.912,27.719,103.316,131.036,110.876,,
Bahrain,2020-05-14,26.028,50.55,1726667,24051,211127,units unclear,6198,2353,10,2363,3835,286.667,126.333,0.6667,127.0,159.667,,,,,,,,,0.00423,0.00161,3589.575,5.792,1362.741,1368.533,2221.042,34.064,122274.301
Bangladesh,2020-05-14,23.685,90.356,165611088,1698,151930,samples tested,18863,3361,283,3644,15219,1096.167,245.167,14.833,260.0,836.167,,,,,,,,,0.07766,0.015,113.899,1.709,20.295,22.003,91.896,8.054,917.39
Barbados,2020-05-14,13.194,-59.5432,288373,17949,,,85,65,7,72,13,0.6667,1.833,0.0,1.833,-1.16667,,,,,,,,,0.09722,0.08235,294.757,24.274,225.403,249.677,45.081,,
Belarus,2020-05-14,53.71,27.953,9429921,6290,308156,samples tested,26772,8168,151,8319,18453,957.333,566.833,5.0,571.833,385.5,,,,,,,,,0.01815,0.00564,2839.048,16.013,866.179,882.192,1956.856,11.51,32678.535
Belgium,2020-05-14,50.833,4.0,11572730,47519,543535,units unclear,54288,14111,8903,23014,31274,305.167,155.5,57.5,213.0,92.167,,,,,,,,,0.3869,0.164,4691.028,769.309,1219.332,1988.641,2702.387,10.012,46966.878
