Country,Date,Latitude,Longitude,Estimated Population,Gdp Per Capita,Total Tests,Test Kind,Confirmed,Recovered,Deaths,Infected,Closed,Active,Diff Infected,Diff Recovered,Diff Deaths,Diff Closed,Diff Active,Diff2 Infected,Diff2 Recovered,Diff2 Deaths,Diff2 Closed,Diff2 Active,Diff3 Infected,Diff4 Infected,Diff5 Infected,μ_closed,μ_infected,Infected Per 1Mi,Deaths Per 1Mi,Recovered Per 1Mi,Closed Per 1Mi,Active Per 1Mi,Tests Per Confirmed,Tests Per 1Mi
Afghanistan,2020-05-18,33.0,65.0,39653765,,,,7072,801,173,7072,974,6098,437.167,32.167,6.667,38.833,398.333,38.917,2.306,-0.02778,2.278,36.639,2.542,-1.99826,-0.52214,0.1776,0.02446,178.344,4.363,20.2,24.563,153.781,,
Albania,2020-05-18,41.153,20.168,2842650,5269,,,948,727,31,948,758,190,8.833,11.0,0.0,11.0,-2.16667,-0.61111,0.4722,,,,,,,0.0409,0.0327,333.492,10.905,255.747,266.653,66.839,,
Algeria,2020-05-18,28.034,1.66,43697354,4115,,,7201,3625,555,7201,4180,3021,183.167,131.833,6.5,138.333,44.833,-0.80556,14.778,0.1389,14.917,-15.72222,,,,0.1328,0.07707,164.793,12.701,82.957,95.658,69.135,,
Andorra,2020-05-18,42.506,1.522,78418,42030,,,761,624,51,761,675,86,0.1667,5.833,0.3333,6.167,-6.0,-0.05556,-0.75,-0.08333,-0.83333,0.7778,,,,0.07556,0.06702,9704.405,650.361,7957.357,8607.718,1096.687,,
Angola,2020-05-18,-11.2027,17.874,33046756,3432,,,50,17,3,50,20,30,1.667,0.0,0.1667,0.1667,1.5,0.3889,-0.08333,0.0,-0.08333,0.4722,0.03472,,,0.15,0.06,1.513,0.09078,0.5144,0.6052,0.9078,,
Antigua and Barbuda,2020-05-18,17.061,-61.7964,98848,16727,,,25,19,3,25,22,3,0.0,0.0,0.0,0.0,0.0,,,,,,,,,0.1364,0.12,252.914,30.35,192.214,222.564,30.35,,
Argentina,2020-05-18,-38.4161,-63.6167,45433446,11684,105829,samples tested,8371,2625,382,8371,3007,5364,408.667,89.167,10.0,99.167,309.5,52.694,9.556,0.1944,9.75,42.944,5.021,-3.40104,-0.95009,0.127,0.04563,184.248,8.408,57.777,66.185,118.063,12.642,2329.319
Armenia,2020-05-18,40.069,45.038,2938968,4212,,,4823,2019,61,4823,2080,2743,260.333,152.5,3.0,155.5,104.833,15.361,12.667,0.1667,12.833,2.528,0.3125,,,0.02933,0.01265,1641.052,20.756,686.976,707.731,933.321,,
Australia,2020-05-18,-31.99619,141.233,25731295,57396,1062034,samples tested,7068,6413,99,7068,6512,556,10.0,19.833,0.5,20.333,-10.33333,-1.16667,-0.69444,0.05556,-0.63889,-0.52778,,,,0.0152,0.01401,274.685,3.847,249.23,253.077,21.608,150.259,41274.021
Austria,2020-05-18,47.516,14.55,8937767,51500,365873,samples tested,16269,14614,629,16269,15243,1026,49.167,80.0,0.8333,80.833,-31.66667,-2.05556,-0.47222,0.1389,-0.33333,-1.72222,,,,0.04126,0.03866,1820.253,70.376,1635.084,1705.46,114.794,22.489,40935.616
