Country,Date,Latitude,Longitude,Estimated Population,Gdp Per Capita,Total Tests,Test Kind,Confirmed,Recovered,Deaths,Infected,Closed,Active,Diff Infected,Diff Recovered,Diff Deaths,Diff Closed,Diff Active,Diff2 Infected,Diff2 Recovered,Diff2 Deaths,Diff2 Closed,Diff2 Active,Diff3 Infected,Diff4 Infected,Diff5 Infected,μ_closed,μ_infected,Infected Per 1Mi,Deaths Per 1Mi,Recovered Per 1Mi,Closed Per 1Mi,Active Per 1Mi,Tests Per Confirmed,Tests Per 1Mi
Afghanistan,2020-04-11,33.0,65.0,39653765,,,,555,32,18,555,50,505,45.0,1.833,1.5,3.333,41.667,4.028,1.389,0.02778,1.417,2.611,-0.05556,-0.39236,,0.36,0.03243,13.996,0.4539,0.807,1.261,12.735,,
Albania,2020-04-11,41.153,20.168,2842650,5269,,,433,197,23,433,220,213,12.5,15.667,0.3333,16.0,-3.5,0.9444,-0.19444,0.0,-0.19444,1.139,,,,0.1045,0.05312,152.323,8.091,69.302,77.393,74.93,,
Algeria,2020-04-11,28.034,1.66,43697354,4115,,,1825,460,275,1825,735,1090,83.0,75.667,20.167,95.833,-12.83333,2.444,0.4444,-0.94444,-0.5,2.944,,,,0.3741,0.1507,41.765,6.293,10.527,16.82,24.944,,
Andorra,2020-04-11,42.506,1.522,78418,42030,,,601,71,26,601,97,504,15.833,12.667,1.333,14.0,1.833,-0.13889,2.083,0.02778,2.111,-2.25,,,,0.268,0.04326,7664.057,331.557,905.404,1236.961,6427.096,,
Angola,2020-04-11,-11.2027,17.874,33046756,3432,,,19,4,2,19,6,13,0.0,0.5,0.0,0.5,-0.5,-0.13889,-0.02778,,,,,,,0.3333,0.1053,0.5749,0.06052,0.121,0.1816,0.3934,,
Antigua and Barbuda,2020-04-11,17.061,-61.7964,98848,16727,,,21,0,2,21,2,19,0.6667,,0.0,,,-0.11111,,,,,,,,1.0,0.09524,212.447,20.233,0.0,20.233,192.214,,
Argentina,2020-04-11,-38.4161,-63.6167,45433446,11684,18027,samples tested,1975,440,83,1975,523,1452,93.667,33.5,6.5,40.0,53.667,4.722,1.833,0.02778,1.861,2.861,-0.46528,-0.68403,,0.1587,0.04203,43.47,1.827,9.684,11.511,31.959,9.128,396.778
Armenia,2020-04-11,40.069,45.038,2938968,4212,,,967,173,13,967,186,781,31.0,25.167,1.167,26.333,4.667,2.472,3.139,0.0,3.139,-0.66667,0.4236,,,0.06989,0.01344,329.027,4.423,58.864,63.288,265.74,,
Australia,2020-04-11,-31.99619,141.233,25731295,57396,347847,samples tested,6303,1806,57,6303,1863,4440,67.5,184.333,2.0,186.333,-118.83333,-11.02778,26.472,-0.36111,26.111,-37.13889,,,,0.0306,0.00904,244.955,2.215,70.187,72.402,172.553,55.188,13518.441
Austria,2020-04-11,47.516,14.55,8937767,51500,140975,samples tested,13806,6604,337,13806,6941,6865,214.0,520.167,18.5,538.667,-324.66667,-26.83333,-14.05556,-1.08333,-15.13889,-11.69444,,,,0.04855,0.02441,1544.681,37.705,738.887,776.592,768.089,10.211,15772.955
