Country,Date,Latitude,Longitude,Estimated Population,Gdp Per Capita,Total Tests,Test Kind,Confirmed,Recovered,Deaths,Infected,Closed,Active,Diff Infected,Diff Recovered,Diff Deaths,Diff Closed,Diff Active,Diff2 Infected,Diff2 Recovered,Diff2 Deaths,Diff2 Closed,Diff2 Active,Diff3 Infected,Diff4 Infected,Diff5 Infected,μ_closed,μ_infected,Infected Per 1Mi,Deaths Per 1Mi,Recovered Per 1Mi,Closed Per 1Mi,Active Per 1Mi,Tests Per Confirmed,Tests Per 1Mi
Afghanistan,2020-05-31,33.0,65.0,39653765,,,,15205,1328,257,15205,1585,13620,,,,,,,,,,,,,,0.1621,0.0169,383.444,6.481,33.49,39.971,343.473,,
Albania,2020-05-31,41.153,20.168,2842650,5269,,,1137,872,33,1137,905,232,,,,,,,,,,,,,,0.03646,0.02902,399.979,11.609,306.756,318.365,81.614,,
Algeria,2020-05-31,28.034,1.66,43697354,4115,,,9394,5748,653,9394,6401,2993,,,,,,,,,,,,,,0.102,0.06951,214.979,14.944,131.541,146.485,68.494,,
Andorra,2020-05-31,42.506,1.522,78418,42030,,,764,694,51,764,745,19,,,,,,,,,,,,,,0.06846,0.06675,9742.661,650.361,8850.009,9500.37,242.291,,
Angola,2020-05-31,-11.2027,17.874,33046756,3432,,,86,18,4,86,22,64,,,,,,,,,,,,,,0.1818,0.04651,2.602,0.121,0.5447,0.6657,1.937,,
Antigua and Barbuda,2020-05-31,17.061,-61.7964,98848,16727,,,26,19,3,26,22,4,,,,,,,,,,,,,,0.1364,0.1154,263.03,30.35,192.214,222.564,40.466,,
Argentina,2020-05-31,-38.4161,-63.6167,45433446,11684,160070,samples tested,16851,5336,539,16851,5875,10976,,,,,,,,,,,,,,0.09174,0.03199,370.894,11.864,117.447,129.31,241.584,9.499,3523.175
Armenia,2020-05-31,40.069,45.038,2938968,4212,,,9282,3386,131,9282,3517,5765,,,,,,,,,,,,,,0.03725,0.01411,3158.251,44.573,1152.105,1196.679,1961.573,,
Australia,2020-05-31,-31.99619,141.233,25731295,57396,1454568,samples tested,7202,6618,103,7202,6721,481,,,,,,,,,,,,,,0.01533,0.0143,279.893,4.003,257.197,261.199,18.693,201.967,56529.141
Austria,2020-05-31,47.516,14.55,8937767,51500,448534,samples tested,16731,15593,668,16731,16261,470,,,,,,,,,,,,,,0.04108,0.03993,1871.944,74.739,1744.619,1819.358,52.586,26.809,50184.123
Azerbaijan,2020-05-31,40.143,47.577,10175641,4722,,,5494,3428,63,5494,3491,2003,,,,,,,,,,,,,,0.01805,0.01147,539.917,6.191,336.883,343.074,196.843,,
Bahamas,2020-05-31,25.034,-77.3963,396839,32218,,,102,48,11,102,59,43,,,,,,,,,,,,,,0.1864,0.1078,257.031,27.719,120.956,148.675,108.356,,
Bahrain,2020-05-31,26.028,50.55,1726667,24051,316807,units unclear,11398,6673,19,11398,6692,4706,,,,,,,,,,,,,,0.00284,0.00167,6601.157,11.004,3864.671,3875.675,2725.482,27.795,183478.922
Bangladesh,2020-05-31,23.685,90.356,165611088,1698,308930,samples tested,47153,9781,650,47153,10431,36722,,,,,,,,,,,,,,0.06231,0.01378,284.721,3.925,59.06,62.985,221.736,6.552,1865.394
Barbados,2020-05-31,13.194,-59.5432,288373,17949,,,92,76,7,92,83,9,,,,,,,,,,,,,,0.08434,0.07609,319.031,24.274,263.548,287.822,31.21,,
Belarus,2020-05-31,53.71,27.953,9429921,6330,541093,samples tested,42556,18514,235,42556,18749,23807,,,,,,,,,,,,,,0.01253,0.00552,4512.869,24.921,1963.325,1988.246,2524.623,12.715,57380.438
Belgium,2020-05-31,50.833,4.0,11572730,47472,698533,units unclear,58381,15887,9467,58381,25354,33027,,,,,,,,,,,,,,0.3734,0.1622,5044.704,818.044,1372.796,2190.84,2853.864,11.965,60360.261
Belize,2020-05-31,13.194,-59.5432,402155,4885,,,18,16,2,18,18,0,,,,,,,,,,,,,,0.1111,0.1111,44.759,4.973,39.786,44.759,0.0,,
Benin,2020-05-31,9.308,2.316,12160701,1241,,,232,143,3,232,146,86,,,,,,,,,,,,,,0.02055,0.01293,19.078,0.2467,11.759,12.006,7.072,,
Bhutan,2020-05-31,27.514,90.434,775132,3243,,,43,6,0,43,6,37,,,,,,,,,,,,,,0.0,0.0,55.474,0.0,7.741,7.741,47.734,,
Bolivia,2020-05-31,-16.2902,-63.5887,11736772,3549,28957,units unclear,9982,968,313,9982,1281,8701,,,,,,,,,,,,,,0.2443,0.03136,850.489,26.668,82.476,109.144,741.345,2.901,2467.203
