Country,Date,Latitude,Longitude,Estimated Population,Gdp Per Capita,Total Tests,Test Kind,Confirmed,Recovered,Deaths,Closed,Active,Diff Confirmed,Diff Recovered,Diff Deaths,Diff Closed,Diff Active,Diff2 Confirmed,Diff2 Recovered,Diff2 Deaths,Diff2 Closed,Diff2 Active,Diff3 Confirmed,Diff4 Confirmed,Diff5 Confirmed,μ_closed,μ_confirmed,Confirmed Per 1Mi,Deaths Per 1Mi,Recovered Per 1Mi,Closed Per 1Mi,Active Per 1Mi,Tests Per Confirmed,Tests Per 1Mi
Afghanistan,2020-03-17,33.0,65.0,39653765,,,,22,1,0,1,21,2.167,,,,,0.08333,,,,,,,,0.0,0.0,0.5548,0.0,0.02522,0.02522,0.5296,,
Albania,2020-03-17,41.153,20.168,2842650,5269,,,55,0,1,1,54,5.333,,0.1667,,,0.1667,,,,,,,,1.0,0.01818,19.348,0.3518,0.0,0.3518,18.996,,
Algeria,2020-03-17,28.034,1.66,43697354,4115,,,60,12,4,16,44,8.833,3.333,1.333,4.667,4.167,3.611,,,,,0.6319,-0.05035,-0.0842,0.25,0.06667,1.373,0.09154,0.2746,0.3662,1.007,,
Andorra,2020-03-17,42.506,1.522,78418,42030,,,39,1,0,1,38,12.333,0.0,,,,1.556,,,,,,,,0.0,0.0,497.335,0.0,12.752,12.752,484.583,,
Angola,2020-03-17,-11.2027,17.874,33046756,3432,,,0,0,0,0,0,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,,
Antigua and Barbuda,2020-03-17,17.061,-61.7964,98848,16727,,,1,0,0,0,1,0.0,,,,,,,,,,,,,,0.0,10.117,0.0,0.0,0.0,10.117,,
Argentina,2020-03-17,-38.4161,-63.6167,45433446,11684,,,68,3,2,5,63,15.667,0.3333,0.1667,0.5,15.167,5.111,,0.02778,,,1.0,-0.01215,-0.10938,0.4,0.02941,1.497,0.04402,0.06603,0.1101,1.387,,
Armenia,2020-03-17,40.069,45.038,2938968,4212,,,78,1,0,1,77,19.667,,,,,2.222,,,,,-0.45833,,,0.0,0.0,26.54,0.0,0.3403,0.3403,26.2,,
Australia,2020-03-17,-31.99619,141.233,25731295,57374,,,452,23,5,28,424,90.167,0.5,0.6667,1.167,89.0,25.167,1.75,0.0,1.75,23.417,4.403,-0.29514,-0.46918,0.1786,0.01106,17.566,0.1943,0.8939,1.088,16.478,,
Austria,2020-03-17,47.516,14.55,8937767,51462,10278,samples tested,1332,1,3,4,1328,288.833,0.5,0.8333,1.333,287.5,57.111,,,,,5.84,-0.24132,-0.96875,0.75,0.00225,149.031,0.3357,0.1119,0.4475,148.583,7.716,1149.952
