Country,Date,Latitude,Longitude,Estimated Population,Gdp Per Capita,Total Tests,Test Kind,Confirmed,Recovered,Deaths,Closed,Active,Diff Confirmed,Diff Recovered,Diff Deaths,Diff Closed,Diff Active,Diff2 Confirmed,Diff2 Recovered,Diff2 Deaths,Diff2 Closed,Diff2 Active,Diff3 Confirmed,Diff4 Confirmed,Diff5 Confirmed,μ_closed,μ_confirmed,Confirmed Per 1Mi,Deaths Per 1Mi,Recovered Per 1Mi,Closed Per 1Mi,Active Per 1Mi,Tests Per Confirmed,Tests Per 1Mi
Afghanistan,2020-03-31,33.0,65.0,39653765,,,,174,5,4,9,165,28.5,1.333,0.3333,1.667,26.833,2.861,0.2778,0.1389,0.4167,2.444,-0.63194,-0.14931,,0.4444,0.02299,4.388,0.1009,0.1261,0.227,4.161,,
Albania,2020-03-31,41.153,20.168,2842650,5269,,,243,52,15,67,176,17.833,9.667,1.167,10.833,7.0,1.028,0.8056,-0.11111,0.6944,0.3333,0.1319,,,0.2239,0.06173,85.484,5.277,18.293,23.57,61.914,,
Algeria,2020-03-31,28.034,1.66,43697354,4115,,,716,46,44,90,626,119.5,5.167,12.667,17.833,101.667,8.139,,2.944,,,-3.125,,,0.4889,0.06145,16.385,1.007,1.053,2.06,14.326,,
Andorra,2020-03-31,42.506,1.522,78418,42030,,,376,10,12,22,354,21.833,2.5,2.167,4.667,17.167,-1.08333,0.3333,-0.05556,0.2778,-1.36111,,,,0.5455,0.03191,4794.818,153.026,127.522,280.548,4514.27,,
Angola,2020-03-31,-11.2027,17.874,33046756,3432,,,7,1,2,3,4,0.5,,,,,0.1389,,,,,,-0.00347,,0.6667,0.2857,0.2118,0.06052,0.03026,0.09078,0.121,,
Antigua and Barbuda,2020-03-31,17.061,-61.7964,98848,16727,,,7,0,0,0,7,1.333,,,,,0.1111,,,,,0.02778,,-0.00694,,0.0,70.816,0.0,0.0,0.0,70.816,,
Argentina,2020-03-31,-38.4161,-63.6167,45433446,11684,,,1054,240,27,267,787,95.833,32.333,3.5,35.833,60.0,-4.63889,-2.86111,0.05556,-2.80556,-1.83333,-1.55556,,,0.1011,0.02562,23.199,0.5943,5.282,5.877,17.322,,
Armenia,2020-03-31,40.069,45.038,2938968,4212,,,532,30,3,33,499,54.833,2.167,1.0,3.167,51.667,0.9444,0.5,,,,-1.89583,,,0.09091,0.00564,181.016,1.021,10.208,11.228,169.787,,
Australia,2020-03-31,-31.99619,141.233,25731295,57396,,samples tested,4559,358,18,376,4183,281.667,67.5,2.333,69.833,211.833,-26.58333,13.417,0.3333,13.75,-40.33333,,,,0.04787,0.00395,177.177,0.6995,13.913,14.613,162.565,,
Austria,2020-03-31,47.516,14.55,8937767,51500,52344,samples tested,10180,1095,128,1223,8957,542.167,299.5,16.667,316.167,226.0,-68.75,35.611,-0.16667,35.444,-104.19444,,,,0.1047,0.01257,1138.987,14.321,122.514,136.835,1002.152,5.142,5856.496
Azerbaijan,2020-03-31,40.143,47.577,10175641,4722,,,298,26,5,31,267,43.5,2.833,0.1667,3.0,40.5,3.833,0.05556,-0.02778,0.02778,3.806,0.08333,0.00868,,0.1613,0.01678,29.286,0.4914,2.555,3.046,26.239,,
Bahamas,2020-03-31,25.034,-77.3963,396839,32218,,,14,1,0,1,13,2.333,0.0,,,,0.1667,,,,,-0.05556,,,0.0,0.0,35.279,0.0,2.52,2.52,32.759,,
Bahrain,2020-03-31,26.028,50.55,1726667,24051,,units unclear,567,295,4,299,268,32.667,19.5,0.0,19.5,13.167,1.139,1.25,,,,-0.44444,-0.03125,,0.01338,0.00705,328.378,2.317,170.849,173.166,155.212,,
Bangladesh,2020-03-31,23.685,90.356,165611088,1698,1602,samples tested,51,25,5,30,21,2.167,1.833,0.1667,2.0,0.1667,1.667,-0.27778,,,,1.021,,,0.1667,0.09804,0.308,0.03019,0.151,0.1811,0.1268,31.412,9.673
Barbados,2020-03-31,13.194,-59.5432,288373,17949,,,34,0,0,0,34,4.167,,,,,0.2778,,,,,-0.05556,-0.03472,,,0.0,117.903,0.0,0.0,0.0,117.903,,
Belarus,2020-03-31,53.71,27.953,9429921,6330,31000,samples tested,152,47,1,48,104,42.833,3.5,,,,13.389,-0.33333,,,,1.521,0.7344,,0.02083,0.00658,16.119,0.106,4.984,5.09,11.029,203.947,3287.408
Belgium,2020-03-31,50.833,4.0,11572730,47472,54079,units unclear,12775,1696,705,2401,10374,1272.667,301.5,131.667,433.167,839.5,5.583,31.694,11.111,42.806,-37.22222,-3.54861,,,0.2936,0.05519,1103.888,60.919,146.551,207.47,896.418,4.233,4672.968
Belize,2020-03-31,13.194,-59.5432,402155,4885,,,3,0,0,0,3,0.3333,,,,,0.08333,,,,,0.02083,,,,0.0,7.46,0.0,0.0,0.0,7.46,,
Benin,2020-03-31,9.308,2.316,12160701,1241,,,9,1,0,1,8,1.667,,,,,0.3889,,,,,-0.02083,-0.02778,,0.0,0.0,0.7401,0.0,0.08223,0.08223,0.6579,,
Bhutan,2020-03-31,27.514,90.434,775132,3243,,,4,0,0,0,4,0.3333,,,,,-0.02778,,,,,,,,,0.0,5.16,0.0,0.0,0.0,5.16,,
Bolivia,2020-03-31,-16.2902,-63.5887,11736772,3549,779,people tested,107,0,6,6,101,9.667,,,,,0.02778,,,,,0.1458,,,1.0,0.05607,9.117,0.5112,0.0,0.5112,8.605,7.28,66.373
