Country,Date,Latitude,Longitude,Estimated Population,Gdp Per Capita,Total Tests,Test Kind,Confirmed,Recovered,Deaths,Infected,Closed,Active,Diff Infected,Diff Recovered,Diff Deaths,Diff Closed,Diff Active,Diff2 Infected,Diff2 Recovered,Diff2 Deaths,Diff2 Closed,Diff2 Active,Diff3 Infected,Diff4 Infected,Diff5 Infected,μ_closed,μ_infected,Infected Per 1Mi,Deaths Per 1Mi,Recovered Per 1Mi,Closed Per 1Mi,Active Per 1Mi,Tests Per Confirmed,Tests Per 1Mi
Afghanistan,2020-03-26,33.0,65.0,39653765,,,,94,2,4,94,6,88,13.333,0.1667,0.5,0.6667,12.667,2.028,0.05556,,,,0.3958,-0.02083,,0.6667,0.04255,2.371,0.1009,0.05044,0.1513,2.219,,
Albania,2020-03-26,41.153,20.168,2842650,5269,,,174,17,6,174,23,151,18.0,5.167,1.0,6.167,11.833,-0.52778,,0.1389,,,-0.25694,,,0.2609,0.03448,61.21,2.111,5.98,8.091,53.119,,
Algeria,2020-03-26,28.034,1.66,43697354,4115,,,367,29,25,367,54,313,46.833,-5.66667,2.333,-3.33333,50.167,5.639,,0.5278,,,2.319,0.2014,,0.463,0.06812,8.399,0.5721,0.6637,1.236,7.163,,
Andorra,2020-03-26,42.506,1.522,78418,42030,,,224,1,3,224,4,220,33.5,0.0,0.8333,0.8333,32.667,0.4722,,,,,-1.00694,,,0.75,0.01339,2856.487,38.257,12.752,51.009,2805.478,,
Angola,2020-03-26,-11.2027,17.874,33046756,3432,,,4,0,0,4,0,4,0.6667,,,,,0.02778,,,,,,,,,0.0,0.121,0.0,0.0,0.0,0.121,,
Antigua and Barbuda,2020-03-26,17.061,-61.7964,98848,16727,,,7,0,0,7,0,7,0.6667,,,,,-0.16667,,,,,-0.0,,,,0.0,70.816,0.0,0.0,0.0,70.816,,
Argentina,2020-03-26,-38.4161,-63.6167,45433446,11684,,,502,63,9,502,72,430,74.0,11.5,2.5,14.0,60.0,4.944,3.472,0.3611,3.833,1.111,0.1806,,,0.125,0.01793,11.049,0.1981,1.387,1.585,9.464,,
Armenia,2020-03-26,40.069,45.038,2938968,4212,,,290,18,1,290,19,271,31.5,4.667,,,,3.528,-0.11111,,,,0.3333,-0.13194,-0.07769,0.05263,0.00345,98.674,0.3403,6.125,6.465,92.209,,
Australia,2020-03-26,-31.99619,141.233,25731295,57396,,samples tested,2810,172,13,2810,185,2625,383.667,26.0,1.5,27.5,356.167,0.9167,2.889,0.02778,2.917,-2.0,-8.625,,,0.07027,0.00463,109.206,0.5052,6.684,7.19,102.016,,
Austria,2020-03-26,47.516,14.55,8937767,51500,35995,samples tested,6909,112,49,6909,161,6748,719.0,78.333,10.833,89.167,629.833,-19.97222,33.917,1.5,35.417,-55.38889,-14.81944,,,0.3043,0.00709,773.012,5.482,12.531,18.013,754.998,5.21,4027.292
Azerbaijan,2020-03-26,40.143,47.577,10175641,4722,,,122,15,3,122,18,104,22.833,0.8333,0.5,1.333,21.5,4.417,0.05556,0.0,0.05556,4.361,0.1181,-0.19618,,0.1667,0.02459,11.989,0.2948,1.474,1.769,10.22,,
Bahamas,2020-03-26,25.034,-77.3963,396839,32218,,,9,1,0,9,1,8,1.167,,,,,0.1667,,,,,0.02083,-0.00694,,0.0,0.0,22.679,0.0,2.52,2.52,20.159,,
Bahrain,2020-03-26,26.028,50.55,1726667,24051,29533,units unclear,458,204,4,458,208,250,20.333,20.5,0.3333,20.833,-0.5,-1.72222,0.8056,-0.08333,0.7222,-2.44444,,,,0.01923,0.00873,265.251,2.317,118.147,120.463,144.788,64.483,17104.051
Bangladesh,2020-03-26,23.685,90.356,165611088,1698,920,samples tested,44,11,5,44,16,28,2.5,2.0,0.3333,2.333,0.1667,-0.38889,0.1667,-0.08333,0.08333,-0.47222,,,,0.3125,0.1136,0.2657,0.03019,0.06642,0.09661,0.1691,20.909,5.555
Barbados,2020-03-26,13.194,-59.5432,288373,17949,,,18,0,0,18,0,18,2.667,,,,,0.08333,,,,,,,,,0.0,62.419,0.0,0.0,0.0,62.419,,
Belarus,2020-03-26,53.71,27.953,9429921,6330,,samples tested,86,29,0,86,29,57,2.167,2.833,,,,1.667,0.0,,,,1.375,,,0.0,0.0,9.12,0.0,3.075,3.075,6.045,,
Belgium,2020-03-26,50.833,4.0,11572730,47472,37570,units unclear,6235,675,220,6235,895,5340,1182.167,182.667,57.167,239.833,942.333,104.194,21.75,11.806,33.556,70.639,-20.44444,-6.85764,,0.2458,0.03528,538.767,19.01,58.327,77.337,461.43,6.026,3246.425
Belize,2020-03-26,13.194,-59.5432,402155,4885,,,2,0,0,2,0,2,0.1667,,,,,,,,,,,,,,0.0,4.973,0.0,0.0,0.0,4.973,,
Benin,2020-03-26,9.308,2.316,12160701,1241,,,6,0,0,6,0,6,0.1667,,,,,0.08333,,,,,,,,,0.0,0.4934,0.0,0.0,0.0,0.4934,,
Bhutan,2020-03-26,27.514,90.434,775132,3243,,,2,0,0,2,0,2,0.3333,,,,,,,,,,0.0,,,,0.0,2.58,0.0,0.0,0.0,2.58,,
Bolivia,2020-03-26,-16.2902,-63.5887,11736772,3549,442,people tested,43,0,0,43,0,43,9.0,,,,,1.222,,,,,-0.29861,-0.10243,,,0.0,3.664,0.0,0.0,0.0,3.664,10.279,37.659
Bosnia and Herzegovina,2020-03-26,43.916,17.679,3279568,6066,,,191,2,3,191,5,186,31.167,1.0,0.8333,1.833,29.333,4.611,,,,,0.7986,-0.37674,-0.14714,0.6,0.01571,58.239,0.9148,0.6098,1.525,56.715,,
Botswana,2020-03-26,-22.3285,24.685,2334686,8259,,,0,0,0,0,0,0,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,,
Brazil,2020-03-26,-14.235,-51.9253,213724406,9001,,,2985,6,77,2985,83,2902,388.667,0.6667,17.0,17.667,371.0,46.083,3.25,2.694,5.944,40.139,16.229,3.321,,0.9277,0.0258,13.967,0.3603,0.02807,0.3884,13.578,,
Brunei,2020-03-26,4.535,114.728,441178,31628,,,114,5,0,114,5,109,5.833,5.333,,,,-0.52778,1.194,,,,,,,0.0,0.0,258.399,0.0,11.333,11.333,247.066,,
Bulgaria,2020-03-26,42.734,25.486,6908148,9272,,,264,8,3,264,11,253,24.167,1.833,0.8333,2.667,21.5,0.5833,,,,,-0.03472,-0.00347,,0.2727,0.01136,38.216,0.4343,1.158,1.592,36.623,,
Burkina Faso,2020-03-26,12.238,-1.5616,20953200,715,,,152,10,7,152,17,135,20.5,3.0,1.333,4.333,16.167,0.5,,0.08333,,,-0.52083,,,0.4118,0.04605,7.254,0.3341,0.4773,0.8113,6.443,,
Burma,2020-03-26,21.916,95.956,,,,,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,
Burundi,2020-03-26,-3.3731,29.919,11893778,272,,,0,0,0,0,0,0,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,,
Cabo Verde,2020-03-26,16.539,-23.0418,558398,3635,,,4,0,1,4,1,3,0.5,,,,,-0.02778,,,,,,,,1.0,0.25,7.163,1.791,0.0,1.791,5.373,,
Cambodia,2020-03-26,11.55,104.917,16782527,1510,,,96,10,0,96,10,86,2.667,3.333,,,,-0.88889,0.1667,,,,,,,0.0,0.0,5.72,0.0,0.5959,0.5959,5.124,,
Central African Republic,2020-03-26,6.611,20.939,4796900,476,,,3,0,0,3,0,3,0.0,,,,,,,,,,,,,,0.0,0.6254,0.0,0.0,0.0,0.6254,,
Chad,2020-03-26,15.454,18.732,16575069,728,,,3,0,0,3,0,3,0.3333,,,,,0.05556,,,,,,,,,0.0,0.181,0.0,0.0,0.0,0.181,,
Chile,2020-03-26,-35.6751,-71.543,19148883,15923,,,1306,22,4,1306,26,1280,232.167,11.167,0.8333,12.0,220.167,23.694,5.444,,,,-2.02778,-0.71354,,0.1538,0.00306,68.202,0.2089,1.149,1.358,66.845,,
China,2020-03-26,32.601,111.038,1407987086,9771,,,79394,71959,3249,79394,75208,4186,88.333,459.667,4.833,464.5,-376.16667,1.694,-19.19444,-0.33333,-19.52778,21.222,-0.70139,,,0.0432,0.04092,56.388,2.308,51.108,53.415,2.973,,
Colombia,2020-03-26,4.571,-74.2973,50907732,6668,9228,samples tested,491,8,6,491,14,477,70.833,1.167,1.167,2.333,68.5,5.861,0.6667,,,,1.021,0.07812,,0.4286,0.01222,9.645,0.1179,0.1571,0.275,9.37,18.794,181.269
Comoros,2020-03-26,-11.6455,43.333,872888,1415,,,0,0,0,0,0,0,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,,
Congo-Brazzaville,2020-03-26,-4.0383,21.759,5554412,2148,,,4,0,0,4,0,4,2.5,,,,,0.3889,,,,,0.03472,,,,0.0,0.7201,0.0,0.0,0.0,0.7201,,
Congo-Kinshasa,2020-03-26,-4.0383,21.759,89656528,562,,,51,0,3,51,3,48,4.833,,0.8333,,,0.6944,,,,,,-0.01042,,1.0,0.05882,0.5688,0.03346,0.0,0.03346,0.5354,,
Costa Rica,2020-03-26,9.749,-83.7534,5130266,12027,2490,people tested,231,2,2,231,4,227,26.0,0.1667,0.0,0.1667,25.833,0.05556,,-0.02778,,,-0.45833,,,0.5,0.00866,45.027,0.3898,0.3898,0.7797,44.247,10.779,485.355
Cote d'Ivoire,2020-03-26,7.54,-5.5471,26269866,1716,,,96,3,0,96,3,93,23.333,0.5,,,,0.1944,0.1111,,,,0.01389,,,0.0,0.0,3.654,0.0,0.1142,0.1142,3.54,,
Croatia,2020-03-26,45.1,15.2,4047622,14915,4208,people tested,495,22,3,495,25,470,66.333,7.833,0.8333,8.667,57.667,2.806,0.9444,0.02778,0.9722,1.833,-0.61111,,,0.12,0.00606,122.294,0.7412,5.435,6.176,116.118,8.501,1039.623
Cuba,2020-03-26,22.0,-80.0,11361908,8822,1039,samples tested,67,1,2,67,3,64,16.5,,0.3333,,,2.611,,0.08333,,,-0.10417,-0.18576,,0.6667,0.02985,5.897,0.176,0.08801,0.264,5.633,15.507,91.446
Cyprus,2020-03-26,35.126,33.43,1220282,28690,,,146,4,3,146,7,139,16.333,2.0,0.6667,2.667,13.667,2.639,,,,,0.7083,-0.10069,,0.4286,0.02055,119.644,2.458,3.278,5.736,113.908,,
Denmark,2020-03-26,63.288,-13.3381,5846408,61391,15981,people tested,2023,50,41,2023,91,1932,165.333,12.0,8.0,20.0,145.333,16.139,24.222,0.8611,25.083,-8.94444,2.035,-0.21181,-0.15408,0.4505,0.02027,346.024,7.013,8.552,15.565,330.459,7.9,2733.473
