Country,Date,Latitude,Longitude,Estimated Population,Estimated Gdp Per Capita,Total Tests,Test Kind,Confirmed,Recovered,Deaths,Closed,Active,Diff Confirmed,Diff Recovered,Diff Deaths,Diff Closed,Diff Active,Diff2 Confirmed,Diff2 Recovered,Diff2 Deaths,Diff2 Closed,Diff2 Active,Diff3 Confirmed,Diff4 Confirmed,Diff5 Confirmed,μ_closed,μ_confirmed,Confirmed Per 1Mi,Deaths Per 1Mi,Recovered Per 1Mi,Closed Per 1Mi,Active Per 1Mi,Tests Per Confirmed,Tests Per 1Mi
Bahamas,2020-04-13,25.034,-77.3963,396839,32218,,,47,6,8,14,33,1.833,0.1667,0.0,0.1667,1.667,-0.16667,0.08333,-0.02778,0.05556,-0.22222,,,,0.5714,0.1702,118.436,20.159,15.119,35.279,83.157,,
Bahrain,2020-04-13,26.028,50.55,1726667,24051,67327,units unclear,1361,591,6,597,764,129.167,27.333,0.1667,27.5,101.667,-0.83333,0.9722,0.0,0.9722,-1.80556,-5.84722,,,0.01005,0.00441,788.224,3.475,342.278,345.753,442.471,49.469,38992.464
Bangladesh,2020-04-13,23.685,90.356,165611088,1698,11223,samples tested,803,42,39,81,722,191.333,2.667,5.5,8.167,183.167,28.167,0.6667,0.8333,1.5,26.667,2.0,-0.70139,,0.4815,0.04857,4.849,0.2355,0.2536,0.4891,4.36,13.976,67.767
Barbados,2020-04-13,13.194,-59.5432,288373,17949,,,72,13,4,17,55,1.333,0.6667,0.1667,0.8333,0.5,-0.16667,-0.08333,0.0,-0.08333,-0.08333,,,,0.2353,0.05556,249.677,13.871,45.081,58.951,190.725,,
Belarus,2020-04-13,53.71,27.953,9429921,6290,68000,samples tested,2919,203,29,232,2687,370.5,5.667,3.5,9.167,361.333,-5.5,3.944,0.05556,4.0,-9.5,-0.94444,,,0.125,0.00993,309.547,3.075,21.527,24.603,284.944,23.296,7211.089
Belgium,2020-04-13,50.833,4.0,11572730,47519,116111,units unclear,30589,6707,3903,10610,19979,1357.0,332.333,306.333,638.667,718.333,-13.55556,-13.88889,-2.44444,-16.33333,2.778,,,,0.3679,0.1276,2643.197,337.258,579.552,916.81,1726.386,3.796,10033.156
Belize,2020-04-13,13.194,-59.5432,402155,4885,,,18,0,2,2,16,1.333,,0.0,,,-0.30556,,-0.02778,,,,,,1.0,0.1111,44.759,4.973,0.0,4.973,39.786,,
Benin,2020-04-13,9.308,2.316,12160701,902,,,35,5,1,6,29,0.0,2.167,0.0,2.167,-2.16667,-0.25,,,,,,,,0.1667,0.02857,2.878,0.08223,0.4112,0.4934,2.385,,
Bhutan,2020-04-13,27.514,90.434,775132,3243,,,5,2,0,2,3,0.0,0.0,,,,,,,,,,,,0.0,0.0,6.451,0.0,2.58,2.58,3.87,,
Bolivia,2020-04-13,-16.2902,-63.5887,11736772,3549,2693,people tested,330,2,27,29,301,28.833,2.0,1.667,3.667,25.167,1.5,,-0.22222,,,-0.02778,-0.10243,,0.931,0.08182,28.117,2.3,0.1704,2.471,25.646,8.161,229.45
Bosnia and Herzegovina,2020-04-13,43.916,17.679,3279568,6066,,,1037,206,39,245,792,44.333,24.667,1.167,25.833,18.5,-0.69444,0.08333,0.08333,0.1667,-0.86111,,,,0.1592,0.03761,316.2,11.892,62.813,74.705,241.495,,
Botswana,2020-04-13,-22.3285,24.685,2334686,8259,,,13,0,1,1,12,0.3333,,0.0,,,0.0,,,,,,,,1.0,0.07692,5.568,0.4283,0.0,0.4283,5.14,,
Brazil,2020-04-13,-14.235,-51.9253,213724406,8921,62985,samples tested,23430,173,1328,1501,21929,1797.833,2308.833,144.5,2453.333,-655.5,161.889,608.639,13.667,622.306,-460.41667,8.146,-12.26563,-0.11762,0.8847,0.05668,109.627,6.214,0.8095,7.023,102.604,2.688,294.702
Brunei,2020-04-13,4.535,114.728,441178,31628,,,136,107,1,108,28,0.0,1.5,0.0,1.5,-1.5,0.02778,-0.38889,,,,,,,0.00926,0.00735,308.266,2.267,242.532,244.799,63.466,,
Bulgaria,2020-04-13,42.734,25.486,6908148,9273,18502,samples tested,685,71,32,103,582,27.5,11.333,2.167,13.5,14.0,2.806,1.694,0.02778,1.722,1.083,0.3056,,,0.3107,0.04672,99.158,4.632,10.278,14.91,84.248,27.01,2678.287
Burkina Faso,2020-04-13,12.238,-1.5616,20953200,715,,,497,161,27,188,309,17.167,18.5,1.333,19.833,-2.66667,-0.94444,3.972,0.02778,4.0,-4.94444,,,,0.1436,0.05433,23.72,1.289,7.684,8.972,14.747,,
Burma,2020-04-13,21.916,95.956,,,,,62,2,4,6,56,9.667,0.0,0.1667,0.1667,9.5,0.25,,-0.05556,,,-0.25694,,,0.6667,0.06452,,,,,,,
Burundi,2020-04-13,-3.3731,29.919,11893778,272,,,5,0,1,1,4,0.3333,,,,,-0.05556,,,,,,,,1.0,0.2,0.4204,0.08408,0.0,0.08408,0.3363,,
Cabo Verde,2020-04-13,16.539,-23.0418,558398,3635,,,10,1,1,2,8,8.167,0.0,0.0,0.0,8.167,1.333,,,,,-0.58333,,,0.5,0.1,17.908,1.791,1.791,3.582,14.327,,
Cambodia,2020-04-13,11.55,104.917,16782527,1510,,,122,77,0,77,45,0.5,4.333,,,,-0.19444,0.25,,,,,,,0.0,0.0,7.269,0.0,4.588,4.588,2.681,,
Cameroon,2020-04-13,3.848,11.502,26614607,1534,,,820,98,12,110,710,29.333,11.0,1.667,12.667,16.667,0.9722,4.222,0.75,4.972,-4.0,1.326,,,0.1091,0.01463,30.81,0.4509,3.682,4.133,26.677,,
Central African Republic,2020-04-13,6.611,20.939,4796900,476,,,11,3,0,3,8,0.6667,,,,,-0.05556,,,,,,,,0.0,0.0,2.293,0.0,0.6254,0.6254,1.668,,
Chad,2020-04-13,15.454,18.732,16575069,728,,,23,2,0,2,21,2.667,0.5,,,,-0.08333,,,,,-0.11111,,,0.0,0.0,1.388,0.0,0.1207,0.1207,1.267,,
Chile,2020-04-13,-35.6751,-71.543,19148883,15923,85035,samples tested,7525,2367,82,2449,5076,384.333,288.0,6.667,294.667,89.667,4.278,13.944,0.3333,14.278,-10.0,,-0.01215,,0.03348,0.0109,392.973,4.282,123.61,127.893,265.081,11.3,4440.729
China,2020-04-13,32.828,111.649,1407987086,9771,,,83213,78039,3345,81384,1829,77.0,101.667,1.0,102.667,-25.66667,2.694,-27.16667,35.583,8.417,-5.72222,-2.15278,,,0.0411,0.0402,59.101,2.376,55.426,57.802,1.299,,
Colombia,2020-04-13,4.571,-74.2973,50907732,6668,43036,samples tested,2852,319,112,431,2421,126.667,58.833,10.667,69.5,57.167,-3.66667,4.806,0.1389,4.944,-8.61111,,,,0.2599,0.03927,56.023,2.2,6.266,8.466,47.557,15.09,845.373
Comoros,2020-04-13,-11.6455,43.333,872888,1415,,,0,0,0,0,0,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,,
Congo-Brazzaville,2020-04-13,-4.0383,21.759,5554412,2148,,,60,5,5,10,50,9.5,1.0,0.0,1.0,8.5,1.889,0.08333,,,,-0.53472,-0.27257,,0.5,0.08333,10.802,0.9002,0.9002,1.8,9.002,,
Congo-Kinshasa,2020-04-13,-4.0383,21.759,89656528,562,,,235,17,20,37,198,8.667,1.667,0.3333,2.0,6.667,1.028,0.02778,0.08333,0.1111,0.9167,,-0.03472,,0.5405,0.08511,2.621,0.2231,0.1896,0.4127,2.208,,
Costa Rica,2020-04-13,9.749,-83.7534,5130266,12027,6796,people tested,612,62,3,65,547,14.0,5.333,0.1667,5.5,8.5,-2.25,0.3333,0.02778,0.3611,-2.61111,,,,0.04615,0.0049,119.292,0.5848,12.085,12.67,106.622,11.105,1324.688
Cote d'Ivoire,2020-04-13,7.54,-5.5471,26269866,1716,,,626,89,6,95,531,35.0,15.667,0.5,16.167,18.833,-1.55556,3.417,0.0,3.417,-4.97222,,,,0.06316,0.00958,23.83,0.2284,3.388,3.616,20.213,,
Croatia,2020-04-13,45.1,15.2,4047622,14910,17790,people tested,1650,400,25,425,1225,49.333,49.667,2.333,52.0,-2.66667,-4.08333,2.111,0.4167,2.528,-6.61111,,,,0.05882,0.01515,407.647,6.176,98.823,105.0,302.647,10.782,4395.173
Cuba,2020-04-13,22.0,-80.0,11361908,8822,18767,samples tested,726,121,21,142,584,49.667,20.0,2.0,22.0,27.667,-0.58333,1.111,0.08333,1.194,-1.77778,0.1458,,,0.1479,0.02893,63.898,1.848,10.65,12.498,51.4,25.85,1651.747
Cyprus,2020-04-13,35.126,33.43,1220282,28690,,,662,65,12,77,585,23.333,3.167,0.3333,3.5,19.833,-1.75,-0.05556,-0.08333,-0.13889,-1.61111,,,,0.1558,0.01813,542.498,9.834,53.266,63.1,479.397,,
Czech Republic,2020-04-13,49.818,15.473,10672417,23079,131542,samples tested,6059,519,143,662,5397,116.833,104.333,8.333,112.667,4.167,-9.86111,12.0,-0.33333,11.667,-21.52778,,,,0.216,0.0236,567.725,13.399,48.63,62.029,505.696,21.71,12325.418
Denmark,2020-04-13,63.288,-13.3381,5846408,61350,72099,people tested,6513,2403,285,2688,3825,176.667,212.333,12.333,224.667,-48.0,-5.0,31.75,-0.33333,31.417,-36.41667,,,,0.106,0.04376,1114.017,48.748,411.022,459.769,654.248,11.07,12332.188
Diamond Princess,2020-04-13,0.0,0.0,,,,,712,619,11,630,82,0.0,4.167,0.1667,4.333,-4.33333,,,,,,,,,0.01746,0.01545,,,,,,,
Djibouti,2020-04-13,11.825,42.59,990313,3083,,,298,41,2,43,255,73.5,6.167,0.1667,6.333,67.167,9.444,0.8056,,,,-1.4375,-1.31424,,0.04651,0.00671,300.915,2.02,41.401,43.421,257.494,,
Dominica,2020-04-13,15.415,-61.371,71848,7691,,,16,8,0,8,8,0.0,0.5,,,,-0.02778,-0.19444,,,,,,,0.0,0.0,222.692,0.0,111.346,111.346,111.346,,
Dominican Republic,2020-04-13,18.736,-70.1627,10898284,8051,,,3167,152,177,329,2838,189.167,19.5,11.667,31.167,158.0,8.389,2.639,-0.83333,1.806,6.583,-1.30556,,,0.538,0.05589,290.596,16.241,13.947,30.188,260.408,,
Ecuador,2020-04-13,-1.8312,-78.1834,17659604,6345,14826,samples tested,7529,597,355,952,6577,177.333,78.333,17.667,96.0,81.333,-51.19444,-0.91667,-1.25,-2.16667,-49.02778,,,,0.3729,0.04715,426.34,20.102,33.806,53.908,372.432,1.969,839.543
Egypt,2020-04-13,26.0,30.0,102413231,2549,,,2190,589,164,753,1437,146.5,35.333,10.167,45.5,101.0,5.944,-4.72222,0.1389,-4.58333,10.528,0.2778,-0.33681,,0.2178,0.07489,21.384,1.601,5.751,7.353,14.031,,
El Salvador,2020-04-13,13.794,-88.8965,6482845,4058,6729,samples tested,137,22,6,28,109,7.833,3.0,0.0,3.0,4.833,0.1389,0.1389,-0.02778,0.1111,0.02778,0.04861,,,0.2143,0.0438,21.133,0.9255,3.394,4.319,16.814,49.117,1037.97
Equatorial Guinea,2020-04-13,1.5,10.0,1425866,10262,,,21,4,0,4,17,5.5,0.1667,,,,1.472,-0.02778,,,,-0.41667,-0.22743,,0.0,0.0,14.728,0.0,2.805,2.805,11.923,,
Eritrea,2020-04-13,15.179,39.782,3336933,308,,,34,0,0,0,34,0.1667,,,,,0.05556,,,,,,,,,0.0,10.189,0.0,0.0,0.0,10.189,,
Estonia,2020-04-13,58.595,25.014,1313895,23266,32250,samples tested,1332,102,28,130,1202,29.333,6.667,2.0,8.667,20.667,0.3611,0.8056,0.1389,0.9444,-0.58333,,,,0.2154,0.02102,1013.78,21.311,77.632,98.942,914.837,24.212,24545.34
Eswatini,2020-04-13,-26.5225,31.466,1151731,4146,,,15,7,0,7,8,0.6667,0.1667,,,,0.05556,-0.05556,,,,0.08333,,,0.0,0.0,13.024,0.0,6.078,6.078,6.946,,
Ethiopia,2020-04-13,9.145,40.49,115468813,772,4110,samples tested,74,14,3,17,57,4.5,1.833,0.0,1.833,2.667,0.3333,-0.22222,-0.02778,-0.25,0.5833,-0.00694,-0.03993,,0.1765,0.04054,0.6409,0.02598,0.1212,0.1472,0.4936,55.541,35.594
Fiji,2020-04-13,-17.7134,178.065,891926,6267,,,16,0,0,0,16,0.1667,,,,,0.0,,,,,,,,,0.0,17.939,0.0,0.0,0.0,17.939,,
Finland,2020-04-13,64.0,26.0,5554574,50152,50616,samples tested,3064,300,59,359,2705,100.0,233.333,4.5,237.833,-137.83333,-1.02778,,0.2778,,,,,,0.1643,0.01926,551.617,10.622,54.01,64.631,486.986,16.52,9112.49
France,2020-04-13,8.306,5.429,67687174,41464,333807,samples tested,125394,28001,14986,42987,82407,9056.167,1269.5,784.5,2054.0,7002.167,-517.05556,2.75,2.528,5.278,-522.33333,-356.98611,,,0.3486,0.1195,1852.552,221.401,413.683,635.083,1217.468,2.662,4931.614
Gabon,2020-04-13,-0.8037,11.609,2251673,7953,,,57,1,1,2,55,6.0,0.5,0.0,0.5,5.5,0.6944,,,,,0.02083,-0.06944,,0.5,0.01754,25.315,0.4441,0.4441,0.8882,24.426,,
Gambia,2020-04-13,13.443,-15.3101,2423338,716,,,9,2,1,3,6,0.8333,0.0,0.0,0.0,0.8333,-0.11111,,,,,,,,0.3333,0.1111,3.714,0.4127,0.8253,1.238,2.476,,
Georgia,2020-04-13,42.315,43.357,3689506,4717,,,272,68,3,71,201,19.0,3.667,0.0,3.667,15.333,1.278,0.08333,,,,-0.31944,-0.24306,,0.04225,0.01103,73.723,0.8131,18.431,19.244,54.479,,
Germany,2020-04-13,51.0,9.0,82983285,47603,1749888,samples tested,130072,64300,3194,67494,62578,2587.833,3847.833,214.167,4062.0,-1474.16667,-202.69444,-125.52778,5.944,-119.58333,-83.11111,,,,0.04732,0.02456,1567.448,38.49,774.855,813.345,754.104,13.453,21087.235
Ghana,2020-04-13,7.946,-1.0232,31239088,2202,44421,units unclear,566,4,8,12,554,43.833,13.167,0.3333,13.5,30.333,5.472,,-0.05556,,,0.7569,-0.05035,,0.6667,0.01413,18.118,0.2561,0.128,0.3841,17.734,78.482,1421.969
Greece,2020-04-13,39.074,21.824,10723526,20324,43417,samples tested,2145,269,99,368,1777,32.667,0.0,2.167,2.167,30.5,-6.19444,,-0.11111,,,,,,0.269,0.04615,200.027,9.232,25.085,34.317,165.71,20.241,4048.762
Grenada,2020-04-13,12.116,-61.679,112455,10640,,,14,0,0,0,14,0.0,,,,,-0.05556,,,,,,,,,0.0,124.494,0.0,0.0,0.0,124.494,,
Guatemala,2020-04-13,15.784,-90.2308,18016276,4549,,,156,19,5,24,132,11.667,0.3333,0.3333,0.6667,11.0,0.6111,0.0,0.0,0.0,0.6111,0.1944,,,0.2083,0.03205,8.659,0.2775,1.055,1.332,7.327,,
Guinea,2020-04-13,9.946,-9.6966,12992595,879,,,319,17,0,17,302,37.667,5.667,,,,2.361,1.611,,,,-0.16667,,,0.0,0.0,24.552,0.0,1.308,1.308,23.244,,
Guinea-Bissau,2020-04-13,11.804,-15.1804,1969276,778,,,38,0,0,0,38,1.167,,,,,0.1944,,,,,,,,,0.0,19.296,0.0,0.0,0.0,19.296,,
Guyana,2020-04-13,5.0,-58.75,782677,4979,,,45,8,6,14,31,3.0,0.0,0.0,0.0,3.0,0.2222,,0.0,,,,-0.03993,,0.4286,0.1333,57.495,7.666,10.221,17.887,39.608,,
Haiti,2020-04-13,18.971,-72.2852,11466044,868,,,40,0,3,3,37,1.667,,0.1667,,,-0.22222,,-0.05556,,,,,,1.0,0.075,3.489,0.2616,0.0,0.2616,3.227,,
Holy See,2020-04-13,41.903,12.453,,,,,8,2,0,2,6,0.0,0.0,,,,-0.02778,,,,,,,,0.0,0.0,,,,,,,
Honduras,2020-04-13,15.2,-86.2419,9997955,2500,,,397,7,25,32,365,7.333,0.3333,2.0,2.333,5.0,-0.47222,0.1944,0.5,0.6944,-1.16667,,,,0.7812,0.06297,39.708,2.501,0.7001,3.201,36.507,,
Hungary,2020-04-13,47.162,19.503,9728346,16162,34819,samples tested,1458,120,109,229,1229,77.0,14.5,10.833,25.333,51.667,-5.08333,2.25,0.5,2.75,-7.83333,,,,0.476,0.07476,149.871,11.204,12.335,23.539,126.332,23.881,3579.128
Iceland,2020-04-13,64.963,-19.0208,361714,73191,36298,samples tested,1711,933,8,941,770,10.667,65.5,0.1667,65.667,-55.0,-1.80556,-0.44444,-0.02778,-0.47222,-1.33333,,,,0.0085,0.00468,4730.257,22.117,2579.386,2601.503,2128.754,21.214,100350.0
India,2020-04-13,21.0,78.0,1390254545,2010,202551,people tested,10453,1181,358,1539,8914,972.0,165.667,33.667,199.333,772.667,56.111,25.361,-0.19444,25.167,30.944,7.729,0.3785,,0.2326,0.03425,7.519,0.2575,0.8495,1.107,6.412,19.377,145.693
Indonesia,2020-04-13,-0.7893,113.921,274757901,3894,27391,people tested,4557,380,399,779,3778,334.0,44.333,31.667,76.0,258.0,5.528,3.611,0.1389,3.75,1.778,-2.47222,,,0.5122,0.08756,16.586,1.452,1.383,2.835,13.75,6.011,99.691
Iran,2020-04-13,32.0,53.0,83827713,1670,263388,samples tested,73303,45983,4585,50568,22735,1633.833,2794.0,106.167,2900.167,-1266.33333,-50.16667,-219.55556,-5.0,-224.55556,174.389,,,,0.09067,0.06255,874.448,54.696,548.542,603.237,271.211,3.593,3142.016
Iraq,2020-04-13,33.0,44.0,40593281,,,,1378,717,78,795,583,25.833,51.0,1.667,52.667,-26.83333,-2.63889,-1.44444,-0.25,-1.69444,-0.94444,,,,0.09811,0.0566,33.947,1.922,17.663,19.585,14.362,,
Ireland,2020-04-13,53.142,-7.6921,5002283,78806,42484,units unclear,10647,25,365,390,10257,863.667,8.667,33.167,41.833,821.833,-9.27778,,2.5,,,-24.98611,,,0.9359,0.03428,2128.428,72.967,4.998,77.964,2050.464,3.99,8492.922
Israel,2020-04-13,31.0,35.0,9230241,41715,175538,samples tested,11586,1855,116,1971,9615,391.667,272.5,7.833,280.333,111.333,-12.02778,22.611,0.1389,22.75,-34.77778,,,,0.05885,0.01001,1255.222,12.567,200.97,213.537,1041.685,15.151,19017.705
Jamaica,2020-04-13,18.11,-77.2975,2967754,5354,,,73,19,4,23,50,13.333,1.333,0.1667,1.5,11.833,2.5,-0.08333,0.0,-0.08333,2.583,-0.24306,-0.17014,,0.1739,0.05479,24.598,1.348,6.402,7.75,16.848,,
Japan,2020-04-13,36.0,138.0,126494270,39290,78702,people tested,7370,784,123,907,6463,516.0,36.0,13.167,49.167,466.833,-1.02778,5.083,2.278,7.361,-8.38889,-9.125,,,0.1356,0.01669,58.264,0.9724,6.198,7.17,51.093,10.679,622.178
Jordan,2020-04-13,31.24,36.51,10718956,4242,,,391,215,7,222,169,5.0,14.833,0.0,14.833,-9.83333,-0.33333,-0.44444,-0.02778,-0.47222,0.1389,,,,0.03153,0.0179,36.477,0.653,20.058,20.711,15.766,,
Kazakhstan,2020-04-13,48.02,66.924,18693685,9813,73106,samples tested,1091,138,12,150,941,98.333,35.5,1.167,36.667,61.667,5.306,4.861,-0.02778,4.833,0.4722,-1.48611,,,0.08,0.011,58.362,0.6419,7.382,8.024,50.338,67.008,3910.732
Kenya,2020-04-13,-0.0236,37.906,54177517,1711,8123,units unclear,208,40,9,49,159,7.5,5.167,0.6667,5.833,1.667,0.7222,-0.16667,0.05556,-0.11111,0.8333,0.1667,,,0.1837,0.04327,3.839,0.1661,0.7383,0.9044,2.935,39.053,149.933
Kosovo,2020-04-13,42.603,20.903,1862192,4302,,,283,58,7,65,218,33.167,4.5,0.6667,5.167,28.0,4.583,0.2778,0.05556,0.3333,4.25,-0.3125,-0.33507,,0.1077,0.02473,151.971,3.759,31.146,34.905,117.066,,
Kuwait,2020-04-13,29.5,47.75,4474225,33994,,,1300,150,2,152,1148,88.5,17.0,0.3333,17.333,71.167,1.611,3.056,0.1111,3.167,-1.55556,,0.2135,,0.01316,0.00154,290.553,0.447,33.525,33.972,256.581,,
Kyrgyzstan,2020-04-13,41.204,74.766,6504691,1281,,,419,67,5,72,347,28.0,9.333,0.0,9.333,18.667,-1.55556,0.8889,-0.02778,0.8611,-2.41667,,,,0.06944,0.01193,64.415,0.7687,10.3,11.069,53.346,,
Laos,2020-04-13,19.856,102.495,7286667,2542,,,19,0,0,0,19,0.5,,,,,-0.13889,,,,,,,,,0.0,2.608,0.0,0.0,0.0,2.608,,
Latvia,2020-04-13,56.88,24.603,1883606,17861,28776,samples tested,655,16,5,21,634,10.5,6.833,0.3333,7.167,3.333,-0.97222,,-0.08333,,,,,,0.2381,0.00763,347.737,2.654,8.494,11.149,336.588,43.933,15277.08
Lebanon,2020-04-13,33.855,35.862,7303125,8270,,,632,80,20,100,532,9.0,1.667,0.1667,1.833,7.167,-1.19444,0.1111,0.0,0.1111,-1.30556,,,,0.2,0.03165,86.538,2.739,10.954,13.693,72.846,,
Lesotho,2020-04-13,-29.60999,28.234,2116672,1299,,,0,0,0,0,0,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,,
Liberia,2020-04-13,6.428,-9.4295,5108890,677,,,59,4,6,10,49,3.667,0.1667,0.1667,0.3333,3.333,-0.36111,0.05556,-0.02778,0.02778,-0.38889,,,,0.6,0.1017,11.548,1.174,0.7829,1.957,9.591,,
Libya,2020-04-13,26.335,17.228,6844086,7242,,,26,9,1,10,16,4.167,0.5,0.0,0.5,3.667,0.5278,-0.16667,,,,-0.27778,-0.07118,,0.1,0.03846,3.799,0.1461,1.315,1.461,2.338,,
Liechtenstein,2020-04-13,47.14,9.55,38475,74854,,,79,55,1,56,23,0.0,0.0,0.0,0.0,0.0,0.02778,,,,,,,,0.01786,0.01266,2053.281,25.991,1429.5,1455.491,597.791,,
Lithuania,2020-04-13,55.169,23.881,2733144,19153,41503,samples tested,1062,101,24,125,937,21.5,20.667,1.667,22.333,-0.83333,1.5,1.333,0.05556,1.389,0.1111,,,,0.192,0.0226,388.564,8.781,36.954,45.735,342.829,39.08,15185.076
Luxembourg,2020-04-13,49.815,6.13,630779,116640,29315,people tested,3292,500,69,569,2723,36.833,8.667,2.5,11.167,25.667,-1.77778,,-0.58333,,,,,,0.1213,0.02096,5218.944,109.389,792.671,902.059,4316.884,8.905,46474.28
MS Zaandam,2020-04-13,0.0,0.0,,,,,9,0,2,2,7,0.0,,0.0,,,,,,,,,,,1.0,0.2222,,,,,,,
Madagascar,2020-04-13,-18.7669,46.869,27794253,528,,,106,21,0,21,85,3.0,3.667,,,,-0.08333,0.1111,,,,,,,0.0,0.0,3.814,0.0,0.7556,0.7556,3.058,,
Malawi,2020-04-13,-13.25431,34.302,19152062,389,,,16,0,2,2,14,1.167,,0.1667,,,-0.19444,,-0.02778,,,,,,1.0,0.125,0.8354,0.1044,0.0,0.1044,0.731,,
Malaysia,2020-04-13,2.5,112.5,32622577,11373,81730,people tested,4817,2276,77,2353,2464,139.333,156.0,2.333,158.333,-19.0,-7.83333,-0.94444,-0.05556,-1.0,-6.83333,,,,0.03272,0.01599,147.658,2.36,69.768,72.128,75.531,16.967,2505.32
Maldives,2020-04-13,3.203,73.221,552037,10331,,,20,14,0,14,6,1.0,0.5,,,,0.8611,0.02778,,,,,,,0.0,0.0,36.229,0.0,25.361,25.361,10.869,,
Mali,2020-04-13,17.571,-3.99617,20292317,900,,,123,26,10,36,87,14.0,2.0,1.0,3.0,11.0,0.9444,0.05556,-0.02778,0.02778,0.9167,-0.04167,,,0.2778,0.0813,6.061,0.4928,1.281,1.774,4.287,,
Malta,2020-04-13,35.938,14.375,496458,30098,,,384,44,3,47,337,10.333,11.0,0.1667,11.167,-0.83333,-1.33333,0.9722,,,,,,,0.06383,0.00781,773.479,6.043,88.628,94.671,678.809,,
Mauritania,2020-04-13,21.008,10.941,4662786,1189,,,7,2,1,3,4,0.0,0.0,0.0,0.0,0.0,-0.02778,,,,,,,,0.3333,0.1429,1.501,0.2145,0.4289,0.6434,0.8579,,
Mauritius,2020-04-13,-20.2,57.5,1274331,11239,,,324,42,9,51,273,1.0,9.667,0.0,9.667,-8.66667,-1.44444,3.667,-0.05556,3.611,-5.05556,,,,0.1765,0.02778,254.251,7.063,32.958,40.021,214.23,,
Mexico,2020-04-13,23.634,-102.5528,129654253,9673,38782,people tested,5014,1843,332,2175,2839,408.833,248.667,42.167,290.833,118.0,28.278,-11.83333,4.528,-7.30556,35.583,4.639,1.248,,0.1526,0.06621,38.672,2.561,14.215,16.775,21.897,7.735,299.119
