Country,Date,Latitude,Longitude,Estimated Population,Gdp Per Capita,Total Tests,Test Kind,Confirmed,Recovered,Deaths,Infected,Closed,Active,Diff Infected,Diff Recovered,Diff Deaths,Diff Closed,Diff Active,Diff2 Infected,Diff2 Recovered,Diff2 Deaths,Diff2 Closed,Diff2 Active,Diff3 Infected,Diff4 Infected,Diff5 Infected,μ_closed,μ_infected,Infected Per 1Mi,Deaths Per 1Mi,Recovered Per 1Mi,Closed Per 1Mi,Active Per 1Mi,Tests Per Confirmed,Tests Per 1Mi
Afghanistan,2020-05-01,33.0,65.0,39653765,,,,2335,310,68,2335,378,1957,177.667,28.167,5.333,33.5,144.167,9.889,1.0,0.4722,1.472,8.417,-2.0625,,,0.1799,0.02912,58.885,1.715,7.818,9.533,49.352,,
Albania,2020-05-01,41.153,20.168,2842650,5269,,,782,488,31,782,519,263,8.833,18.667,0.1667,18.833,-10.0,-0.27778,0.8889,-0.11111,0.7778,-1.05556,,,,0.05973,0.03964,275.095,10.905,171.671,182.576,92.519,,
Algeria,2020-05-01,28.034,1.66,43697354,4115,,,4154,1821,453,4154,2274,1880,166.5,57.833,4.667,62.5,104.0,3.611,4.444,-0.11111,4.333,-0.72222,-0.15278,,,0.1992,0.1091,95.063,10.367,41.673,52.04,43.023,,
Andorra,2020-05-01,42.506,1.522,78418,42030,,,745,468,43,745,511,234,1.167,16.833,0.6667,17.5,-16.33333,0.0,-1.83333,0.02778,-1.80556,1.806,,,,0.08415,0.05772,9500.37,548.343,5968.018,6516.361,2984.009,,
Angola,2020-05-01,-11.2027,17.874,33046756,3432,,,30,11,2,30,13,17,1.333,0.8333,0.0,0.8333,0.5,0.02778,-0.13889,,,,-0.04861,,,0.1538,0.06667,0.9078,0.06052,0.3329,0.3934,0.5144,,
Antigua and Barbuda,2020-05-01,17.061,-61.7964,98848,16727,,,25,15,3,25,18,7,0.1667,0.6667,0.0,0.6667,-0.5,-0.02778,-0.08333,,,,,,,0.1667,0.12,252.914,30.35,151.748,182.098,70.816,,
Argentina,2020-05-01,-38.4161,-63.6167,45433446,11684,61530,samples tested,4532,1292,225,4532,1517,3015,126.667,46.667,8.833,55.5,71.167,2.417,1.306,0.4722,1.778,0.6389,,,,0.1483,0.04965,99.75,4.952,28.437,33.389,66.361,13.577,1354.289
Armenia,2020-05-01,40.069,45.038,2938968,4212,,,2148,977,33,2148,1010,1138,106.667,34.167,1.5,35.667,71.0,7.361,0.9444,0.1111,1.056,6.306,-0.46528,-0.47396,,0.03267,0.01536,730.869,11.228,332.43,343.658,387.211,,
Australia,2020-05-01,-31.99619,141.233,25731295,57396,588868,samples tested,6778,5775,93,6778,5868,910,17.167,37.0,1.167,38.167,-21.0,1.417,-2.66667,-0.25,-2.91667,4.333,-0.11806,-0.18229,,0.01585,0.01372,263.415,3.614,224.435,228.049,35.365,86.879,22885.284
Austria,2020-05-01,47.516,14.55,8937767,51500,264079,samples tested,15531,13110,589,15531,13699,1832,44.0,122.667,5.167,127.833,-83.83333,-4.5,-11.63889,-0.91667,-12.55556,8.056,,,,0.043,0.03792,1737.682,65.9,1466.809,1532.709,204.973,17.003,29546.418
Azerbaijan,2020-05-01,40.143,47.577,10175641,4722,,,1854,1365,25,1854,1390,464,44.5,43.167,0.6667,43.833,0.6667,3.139,-2.75,-0.02778,-2.77778,5.917,1.111,0.1128,-0.1276,0.01799,0.01348,182.2,2.457,134.144,136.601,45.599,,
Bahamas,2020-05-01,25.034,-77.3963,396839,32218,,,81,24,11,81,35,46,0.5,0.3333,0.0,0.3333,0.1667,0.2222,-0.19444,,,,0.03472,,,0.3143,0.1358,204.113,27.719,60.478,88.197,115.916,,
Bahrain,2020-05-01,26.028,50.55,1726667,24051,134082,units unclear,3170,1555,8,3170,1563,1607,120.333,72.333,0.0,72.333,48.0,12.417,1.389,,,,4.417,,,0.00512,0.00252,1835.907,4.633,900.579,905.212,930.695,42.297,77653.653
Bangladesh,2020-05-01,23.685,90.356,165611088,1698,70239,samples tested,8238,174,170,8238,344,7894,613.5,178.333,4.5,182.833,430.667,26.306,46.528,-0.02778,46.5,-20.19444,-0.94444,,,0.4942,0.02064,49.743,1.027,1.051,2.077,47.666,8.526,424.12
Barbados,2020-05-01,13.194,-59.5432,288373,17949,,,81,39,7,81,46,35,0.3333,1.167,0.1667,1.333,-1.0,-0.02778,0.1667,-0.02778,0.1389,-0.16667,,,,0.1522,0.08642,280.886,24.274,135.242,159.516,121.371,,
Belarus,2020-05-01,53.71,27.953,9429921,6330,186262,samples tested,14917,2918,93,14917,3011,11906,880.167,211.0,4.0,215.0,665.167,-2.11111,22.333,-0.08333,22.25,-24.36111,-0.54861,,,0.03089,0.00623,1581.88,9.862,309.441,319.303,1262.577,12.487,19752.233
Belgium,2020-05-01,50.833,4.0,11572730,47472,331527,units unclear,49032,11892,7703,49032,19595,29437,488.833,239.167,98.833,338.0,150.833,-36.63889,-10.75,-2.05556,-12.80556,-23.83333,,,,0.3931,0.1571,4236.857,665.616,1027.588,1693.205,2543.652,6.761,28647.26
