Country,Date,Latitude,Longitude,Estimated Population,Gdp Per Capita,Total Tests,Test Kind,Confirmed,Recovered,Deaths,Closed,Active,Diff Confirmed,Diff Recovered,Diff Deaths,Diff Closed,Diff Active,Diff2 Confirmed,Diff2 Recovered,Diff2 Deaths,Diff2 Closed,Diff2 Active,Diff3 Confirmed,Diff4 Confirmed,Diff5 Confirmed,μ_closed,μ_confirmed,Confirmed Per 1Mi,Deaths Per 1Mi,Recovered Per 1Mi,Closed Per 1Mi,Active Per 1Mi,Tests Per Confirmed,Tests Per 1Mi
Afghanistan,2020-03-28,33.0,65.0,39653765,,,,110,2,4,6,104,15.0,0.5,0.3333,0.8333,14.167,2.806,0.1944,-0.02778,0.1667,2.639,0.06944,-0.19965,,0.6667,0.03636,2.774,0.1009,0.05044,0.1513,2.623,,
Albania,2020-03-28,41.153,20.168,2842650,5269,,,197,31,10,41,156,16.167,5.833,1.667,7.5,8.667,-0.02778,0.8056,-0.02778,0.7778,-0.80556,,,,0.2439,0.05076,69.302,3.518,10.905,14.423,54.878,,
Algeria,2020-03-28,28.034,1.66,43697354,4115,,,454,31,29,60,394,69.0,-3.16667,3.833,0.6667,68.333,12.889,,1.778,,,1.479,-1.14063,-0.4197,0.4833,0.06388,10.39,0.6637,0.7094,1.373,9.017,,
Andorra,2020-03-28,42.506,1.522,78418,42030,,,308,1,3,4,304,31.333,1.5,1.833,3.333,28.0,-1.77778,,0.3056,,,-0.63889,,,0.75,0.00974,3927.67,38.257,12.752,51.009,3876.661,,
Angola,2020-03-28,-11.2027,17.874,33046756,3432,,,5,0,0,0,5,0.6667,,,,,0.0,,,,,0.01389,,,,0.0,0.1513,0.0,0.0,0.0,0.1513,,
Antigua and Barbuda,2020-03-28,17.061,-61.7964,98848,16727,,,7,0,0,0,7,0.6667,,,,,0.05556,,,,,,,,,0.0,70.816,0.0,0.0,0.0,70.816,,
Argentina,2020-03-28,-38.4161,-63.6167,45433446,11684,,,690,72,18,90,600,111.167,31.333,3.167,34.5,76.667,4.194,3.472,0.1944,3.667,0.5278,0.1389,-0.2691,,0.2,0.02609,15.187,0.3962,1.585,1.981,13.206,,
Armenia,2020-03-28,40.069,45.038,2938968,4212,,,407,30,1,31,376,44.5,2.333,,,,3.222,-0.41667,,,,-0.13889,-0.28299,,0.03226,0.00246,138.484,0.3403,10.208,10.548,127.936,,
Australia,2020-03-28,-31.99619,141.233,25731295,57374,143056,samples tested,3640,244,14,258,3382,365.833,39.833,1.667,41.5,324.333,-11.13889,6.917,0.1944,7.111,-18.25,-7.11111,,,0.05426,0.00385,141.462,0.5441,9.483,10.027,131.435,39.301,5559.611
Austria,2020-03-28,47.516,14.55,8937767,51462,42750,samples tested,8271,225,68,293,7978,765.333,181.0,16.333,197.333,568.0,-39.88889,43.917,1.333,45.25,-85.13889,,,,0.2321,0.00822,925.399,7.608,25.174,32.782,892.617,5.169,4783.074
