Country,Date,Latitude,Longitude,Estimated Population,Gdp Per Capita,Total Tests,Test Kind,Confirmed,Recovered,Deaths,Infected,Closed,Active,Diff Infected,Diff Recovered,Diff Deaths,Diff Closed,Diff Active,Diff2 Infected,Diff2 Recovered,Diff2 Deaths,Diff2 Closed,Diff2 Active,Diff3 Infected,Diff4 Infected,Diff5 Infected,μ_closed,μ_infected,Infected Per 1Mi,Deaths Per 1Mi,Recovered Per 1Mi,Closed Per 1Mi,Active Per 1Mi,Tests Per Confirmed,Tests Per 1Mi
Afghanistan,2020-03-24,33.0,65.0,39653765,,,,74,1,1,74,2,72,14.333,0.1667,,,,1.222,,,,,0.1528,,-0.00868,0.5,0.01351,1.866,0.02522,0.02522,0.05044,1.816,,
Albania,2020-03-24,41.153,20.168,2842650,5269,,,123,10,5,123,15,108,18.333,4.833,1.0,5.833,12.5,1.0,,0.08333,,,-0.61806,,,0.3333,0.04065,43.269,1.759,3.518,5.277,37.993,,
Algeria,2020-03-24,28.034,1.66,43697354,4115,,,264,24,19,264,43,221,45.0,-0.5,1.833,1.333,43.667,3.611,0.02778,0.1111,0.1389,3.472,0.6736,,,0.4419,0.07197,6.042,0.4348,0.5492,0.984,5.058,,
Andorra,2020-03-24,42.506,1.522,78418,42030,,,164,1,1,164,2,162,29.833,0.0,,,,2.25,,,,,-0.46528,-0.26215,,0.5,0.0061,2091.357,12.752,12.752,25.504,2065.852,,
Angola,2020-03-24,-11.2027,17.874,33046756,3432,,,3,0,0,3,0,3,0.3333,,,,,,,,,,,,,,0.0,0.09078,0.0,0.0,0.0,0.09078,,
Antigua and Barbuda,2020-03-24,17.061,-61.7964,98848,16727,,,3,0,0,3,0,3,1.0,,,,,0.05556,,,,,,,,,0.0,30.35,0.0,0.0,0.0,30.35,,
Argentina,2020-03-24,-38.4161,-63.6167,45433446,11684,,,387,52,6,387,58,329,71.833,11.5,1.5,13.0,58.833,3.472,3.528,0.3611,3.889,-0.41667,-0.25,,,0.1034,0.0155,8.518,0.1321,1.145,1.277,7.241,,
Armenia,2020-03-24,40.069,45.038,2938968,4212,,,249,14,0,249,14,235,28.167,4.5,,,,1.889,0.08333,,,,0.3889,0.02778,,0.0,0.0,84.724,0.0,4.764,4.764,79.96,,
Australia,2020-03-24,-31.99619,141.233,25731295,57396,,samples tested,2044,115,8,2044,123,1921,345.333,28.0,1.0,29.0,316.333,23.361,1.389,0.1944,1.583,21.778,-6.15278,,,0.06504,0.00391,79.436,0.3109,4.469,4.78,74.656,,
Austria,2020-03-24,47.516,14.55,8937767,51500,28391,samples tested,5283,9,28,5283,37,5246,807.167,36.0,8.333,44.333,762.833,19.389,,1.556,,,-19.75,,,0.7568,0.0053,591.087,3.133,1.007,4.14,586.948,5.374,3176.52
Azerbaijan,2020-03-24,40.143,47.577,10175641,4722,,,87,10,1,87,11,76,18.667,0.6667,0.3333,1.0,17.667,3.528,0.3333,,,,0.5486,-0.1059,-0.06684,0.09091,0.01149,8.55,0.09827,0.9827,1.081,7.469,,
