Country,Date,Latitude,Longitude,Estimated Population,Estimated Gdp Per Capita,Total Tests,Test Kind,Confirmed,Recovered,Deaths,Closed,Active,Diff Confirmed,Diff Recovered,Diff Deaths,Diff Closed,Diff Active,Diff2 Confirmed,Diff2 Recovered,Diff2 Deaths,Diff2 Closed,Diff2 Active,Diff3 Confirmed,Diff4 Confirmed,Diff5 Confirmed,μ_closed,μ_confirmed,Confirmed Per 1Mi,Deaths Per 1Mi,Recovered Per 1Mi,Closed Per 1Mi,Active Per 1Mi,Tests Per Confirmed,Tests Per 1Mi
Comoros,2020-03-05,-11.6455,43.333,872888,1415,,,0,0,0,0,0,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,,
Congo-Brazzaville,2020-03-05,-4.0383,21.759,5554412,2148,,,0,0,0,0,0,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,,
Congo-Kinshasa,2020-03-05,-4.0383,21.759,89656528,562,,,0,0,0,0,0,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,,
Costa Rica,2020-03-05,9.749,-83.7534,5130266,12027,,,0,0,0,0,0,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,,
Cote d'Ivoire,2020-03-05,7.54,-5.5471,26269866,1716,,,0,0,0,0,0,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,,
Croatia,2020-03-05,45.1,15.2,4047622,14910,273,people tested,10,0,0,0,10,0.8333,,,,,0.1111,,,,,,,,,0.0,2.471,0.0,0.0,0.0,2.471,27.3,67.447
Cuba,2020-03-05,22.0,-80.0,11361908,8822,,,0,0,0,0,0,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,,
Cyprus,2020-03-05,35.126,33.43,1220282,28690,,,0,0,0,0,0,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,,
Czech Republic,2020-03-05,49.818,15.473,10672417,23079,483,samples tested,12,0,0,0,12,4.667,,,,,,,,,,,,,,0.0,1.124,0.0,0.0,0.0,1.124,40.25,45.257
Denmark,2020-03-05,63.288,-13.3381,5846408,61350,,,11,0,0,0,11,5.5,,,,,11.75,,,,,,,,,0.0,1.881,0.0,0.0,0.0,1.881,,
Diamond Princess,2020-03-05,0.0,0.0,,,,,706,10,6,16,690,0.1667,5.0,0.0,5.0,-4.83333,-0.02778,,,,,,,,0.375,0.0085,,,,,,,
Djibouti,2020-03-05,11.825,42.59,990313,3083,,,0,0,0,0,0,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,,
Dominica,2020-03-05,15.415,-61.371,71848,7691,,,0,0,0,0,0,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,,
Dominican Republic,2020-03-05,18.736,-70.1627,10898284,8051,,,1,0,0,0,1,0.6667,,,,,,,,,,,,,,0.0,0.09176,0.0,0.0,0.0,0.09176,,
Ecuador,2020-03-05,-1.8312,-78.1834,17659604,6345,,,13,0,0,0,13,1.333,,,,,,,,,,,,,,0.0,0.7361,0.0,0.0,0.0,0.7361,,
Egypt,2020-03-05,26.0,30.0,102413231,2549,,,3,1,0,1,2,7.833,0.0,,,,1.528,,,,,0.0,-0.16667,,0.0,0.0,0.02929,0.0,0.00976,0.00976,0.01953,,
El Salvador,2020-03-05,13.794,-88.8965,6482845,4058,,,0,0,0,0,0,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,,
Equatorial Guinea,2020-03-05,1.5,10.0,1425866,10262,,,0,0,0,0,0,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,,
Eritrea,2020-03-05,15.179,39.782,3336933,308,,,0,0,0,0,0,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,,
Estonia,2020-03-05,58.595,25.014,1313895,23266,184,samples tested,3,0,0,0,3,1.5,,,,,0.3056,,,,,,,,,0.0,2.283,0.0,0.0,0.0,2.283,61.333,140.042
Eswatini,2020-03-05,-26.5225,31.466,1151731,4146,,,0,0,0,0,0,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,,
Ethiopia,2020-03-05,9.145,40.49,115468813,772,,,0,0,0,0,0,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,,
Fiji,2020-03-05,-17.7134,178.065,891926,6267,,,0,0,0,0,0,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,,
Finland,2020-03-05,64.0,26.0,5554574,50152,614,samples tested,12,1,0,1,11,2.833,0.0,,,,1.028,,,,,0.7708,0.2083,-0.05512,0.0,0.0,2.16,0.0,0.18,0.18,1.98,51.167,110.54
France,2020-03-05,8.306,5.429,67687174,41464,6046,samples tested,380,12,6,18,362,157.5,0.0,2.667,2.667,154.833,44.167,-0.02778,1.056,1.028,43.139,7.389,-0.29687,0.01693,0.3333,0.01579,5.614,0.08864,0.1773,0.2659,5.348,15.911,89.323
Gabon,2020-03-05,-0.8037,11.609,2251673,7953,,,0,0,0,0,0,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,,
Gambia,2020-03-05,13.443,-15.3101,2423338,716,,,0,0,0,0,0,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,,
Georgia,2020-03-05,42.315,43.357,3689506,4717,,,4,0,0,0,4,1.667,,,,,0.4722,,,,,0.06944,,,,0.0,1.084,0.0,0.0,0.0,1.084,,
Germany,2020-03-05,51.0,9.0,82983285,47603,,,482,16,0,16,466,146.833,0.3333,,,,27.556,,,,,9.694,3.837,0.5786,0.0,0.0,5.808,0.0,0.1928,0.1928,5.616,,
Ghana,2020-03-05,7.946,-1.0232,31239088,2202,,,0,0,0,0,0,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,,
Greece,2020-03-05,39.074,21.824,10723526,20324,570,samples tested,31,0,0,0,31,11.0,,,,,1.139,,,,,0.3125,,,,0.0,2.891,0.0,0.0,0.0,2.891,18.387,53.154
Grenada,2020-03-05,12.116,-61.679,112455,10640,,,0,0,0,0,0,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,,
Guatemala,2020-03-05,15.784,-90.2308,18016276,4549,,,0,0,0,0,0,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,,
Guinea,2020-03-05,9.946,-9.6966,12992595,879,,,0,0,0,0,0,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,,
Guinea-Bissau,2020-03-05,11.804,-15.1804,1969276,778,,,0,0,0,0,0,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,,
Guyana,2020-03-05,5.0,-58.75,782677,4979,,,0,0,0,0,0,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,,
Haiti,2020-03-05,18.971,-72.2852,11466044,868,,,0,0,0,0,0,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,,
Holy See,2020-03-05,41.903,12.453,,,,,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,
Honduras,2020-03-05,15.2,-86.2419,9997955,2500,,,0,0,0,0,0,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,,
Hungary,2020-03-05,47.162,19.503,9728346,16162,230,samples tested,2,0,0,0,2,,,,,,,,,,,,,,,0.0,0.2056,0.0,0.0,0.0,0.2056,115.0,23.642
Iceland,2020-03-05,64.963,-19.0208,361714,73191,326,samples tested,34,0,0,0,34,7.333,,,,,0.5,,,,,,,,,0.0,93.997,0.0,0.0,0.0,93.997,9.588,901.265
India,2020-03-05,21.0,78.0,1390254545,2010,,,30,3,0,3,27,5.667,0.0,,,,0.1389,,,,,-0.13194,,,0.0,0.0,0.02158,0.0,0.00216,0.00216,0.01942,,
Indonesia,2020-03-05,-0.7893,113.921,274757901,3894,,,2,0,0,0,2,0.6667,,,,,,,,,,,,,,0.0,0.00728,0.0,0.0,0.0,0.00728,,
Iran,2020-03-05,32.0,53.0,83827713,1670,,,3513,739,107,846,2667,844.167,307.167,21.333,328.5,515.667,65.611,43.167,4.833,48.0,17.611,-13.41667,,,0.1265,0.03046,41.907,1.276,8.816,10.092,31.815,,
Iraq,2020-03-05,33.0,44.0,40593281,,,,35,0,2,2,33,5.667,,,,,0.2222,,,,,0.07639,,,1.0,0.05714,0.8622,0.04927,0.0,0.04927,0.8129,,
Ireland,2020-03-05,53.142,-7.6921,5002283,78806,,,6,0,0,0,6,3.0,,,,,,,,,,,,,,0.0,1.199,0.0,0.0,0.0,1.199,,
Israel,2020-03-05,31.0,35.0,9230241,41715,2108,samples tested,20,1,0,1,19,8.5,0.1667,,,,1.194,,,,,0.07639,0.07118,,0.0,0.0,2.167,0.0,0.1083,0.1083,2.058,105.4,228.38
Jamaica,2020-03-05,18.11,-77.2975,2967754,5354,,,0,0,0,0,0,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,,
Japan,2020-03-05,36.0,138.0,126494270,39290,6777,people tested,360,43,6,49,311,38.0,7.333,0.0,7.333,30.667,4.083,1.5,0.1944,1.694,2.389,-0.54861,,,0.1224,0.01667,2.846,0.04743,0.3399,0.3874,2.459,18.825,53.576
Jordan,2020-03-05,31.24,36.51,10718956,4242,,,1,0,0,0,1,,,,,,,,,,,,,,,0.0,0.09329,0.0,0.0,0.0,0.09329,,
Kazakhstan,2020-03-05,48.02,66.924,18693685,9813,,,0,0,0,0,0,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,,
Kenya,2020-03-05,-0.0236,37.906,54177517,1711,,,0,0,0,0,0,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,,
Kosovo,2020-03-05,42.603,20.903,1862192,4302,,,0,0,0,0,0,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,,
Kuwait,2020-03-05,29.5,47.75,4474225,33994,,,58,0,0,0,58,1.333,,,,,0.02778,,,,,,,,,0.0,12.963,0.0,0.0,0.0,12.963,,
Kyrgyzstan,2020-03-05,41.204,74.766,6504691,1281,,,0,0,0,0,0,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,,
Laos,2020-03-05,19.856,102.495,7286667,2542,,,0,0,0,0,0,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,,
Latvia,2020-03-05,56.88,24.603,1883606,17861,275,samples tested,1,0,0,0,1,0.1667,,,,,,,,,,,,,,0.0,0.5309,0.0,0.0,0.0,0.5309,275.0,145.997
Lebanon,2020-03-05,33.855,35.862,7303125,8270,,,16,1,0,1,15,3.167,,,,,0.8611,,,,,0.2431,0.0,,0.0,0.0,2.191,0.0,0.1369,0.1369,2.054,,
Lesotho,2020-03-05,-29.60999,28.234,2116672,1299,,,0,0,0,0,0,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,,
Liberia,2020-03-05,6.428,-9.4295,5108890,677,,,0,0,0,0,0,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,,
Libya,2020-03-05,26.335,17.228,6844086,7242,,,0,0,0,0,0,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,,
Liechtenstein,2020-03-05,47.14,9.55,38475,74854,,,1,0,0,0,1,,,,,,,,,,,,,,,0.0,25.991,0.0,0.0,0.0,25.991,,
Lithuania,2020-03-05,55.169,23.881,2733144,19153,226,samples tested,1,0,0,0,1,0.0,,,,,,,,,,,,,,0.0,0.3659,0.0,0.0,0.0,0.3659,226.0,82.689
Luxembourg,2020-03-05,49.815,6.13,630779,116640,,,1,0,0,0,1,0.3333,,,,,,,,,,,,,,0.0,1.585,0.0,0.0,0.0,1.585,,
MS Zaandam,2020-03-05,0.0,0.0,,,,,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,
Madagascar,2020-03-05,-18.7669,46.869,27794253,528,,,0,0,0,0,0,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,,
Malawi,2020-03-05,-13.25431,34.302,19152062,389,,,0,0,0,0,0,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,,
Malaysia,2020-03-05,2.5,112.5,32622577,11373,1983,people tested,50,22,0,22,28,11.667,1.0,,,,2.0,0.0,,,,-0.1875,0.2483,,0.0,0.0,1.533,0.0,0.6744,0.6744,0.8583,39.66,60.786
Maldives,2020-03-05,3.203,73.221,552037,10331,,,0,0,0,0,0,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,,
Mali,2020-03-05,17.571,-3.99617,20292317,900,,,0,0,0,0,0,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,,
Malta,2020-03-05,35.938,14.375,496458,30098,,,0,0,0,0,0,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,,
Mauritania,2020-03-05,21.008,10.941,4662786,1189,,,0,0,0,0,0,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,,
Mauritius,2020-03-05,-20.2,57.5,1274331,11239,,,0,0,0,0,0,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,,
Mexico,2020-03-05,23.634,-102.5528,129654253,9673,2207,people tested,5,1,0,1,4,0.3333,,,,,-0.02778,,,,,,,,0.0,0.0,0.03856,0.0,0.00771,0.00771,0.03085,441.4,17.022
Moldova,2020-03-05,47.412,28.37,2682880,3227,,,0,0,0,0,0,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,,
Monaco,2020-03-05,43.733,7.417,39486,185741,,,1,0,0,0,1,0.0,,,,,,,,,,,,,,0.0,25.325,0.0,0.0,0.0,25.325,,
Mongolia,2020-03-05,46.862,103.847,3270171,4122,,,0,0,0,0,0,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,,
Montenegro,2020-03-05,42.5,19.3,624177,8844,,,0,0,0,0,0,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,,
Morocco,2020-03-05,31.792,-7.0926,36937822,3222,42,people tested,2,0,0,0,2,0.1667,,,,,,,,,,,,,,0.0,0.05415,0.0,0.0,0.0,0.05415,21.0,1.137
Namibia,2020-03-05,-22.9576,18.49,2534225,5931,,,0,0,0,0,0,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,,
Nepal,2020-03-05,28.167,84.25,28590852,1034,433,people tested,1,1,0,1,0,0.0,0.0,,,,,,,,,,,,0.0,0.0,0.03498,0.0,0.03498,0.03498,0.0,433.0,15.145
Netherlands,2020-03-05,21.408,-53.00556,17383205,53024,,,82,0,0,0,82,41.167,,,,,9.444,,,,,,,,,0.0,4.717,0.0,0.0,0.0,4.717,,
New Zealand,2020-03-05,-40.9006,174.886,4964681,41945,,,3,0,0,0,3,0.6667,,,,,0.0,,,,,,,,,0.0,0.6043,0.0,0.0,0.0,0.6043,,
Nicaragua,2020-03-05,12.865,-85.2072,6642666,2029,,,0,0,0,0,0,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,,
Niger,2020-03-05,17.608,8.082,24213446,414,,,0,0,0,0,0,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,,
Nigeria,2020-03-05,9.082,8.675,206401478,2028,,,1,0,0,0,1,0.0,,,,,,,,,,,,,,0.0,0.00484,0.0,0.0,0.0,0.00484,,
North Macedonia,2020-03-05,41.609,21.745,2088377,6084,,,1,0,0,0,1,0.3333,,,,,,,,,,,,,,0.0,0.4788,0.0,0.0,0.0,0.4788,,
Norway,2020-03-05,60.472,8.469,5411934,81697,,,87,0,0,0,87,25.167,,,,,11.944,,,,,4.021,,,,0.0,16.076,0.0,0.0,0.0,16.076,,
Oman,2020-03-05,21.0,57.0,5252599,16415,,,16,2,0,2,14,1.667,0.1667,,,,-0.27778,,,,,,,,0.0,0.0,3.046,0.0,0.3808,0.3808,2.665,,
Pakistan,2020-03-05,30.375,69.345,221843678,1482,,,5,0,0,0,5,0.3333,,,,,0.3056,,,,,,,,,0.0,0.02254,0.0,0.0,0.0,0.02254,,
Panama,2020-03-05,8.538,-80.7821,4328485,15575,,,0,0,0,0,0,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,,
Papua New Guinea,2020-03-05,-6.315,143.956,8983928,2730,,,0,0,0,0,0,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,,
Paraguay,2020-03-05,-23.4425,-58.4438,7165956,5822,,,0,0,0,0,0,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,,
Peru,2020-03-05,-9.19,-75.0152,32670922,6941,107,units unclear,0,0,0,0,0,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,Inf,3.275
Philippines,2020-03-05,13.0,122.0,110425890,3103,,,3,1,1,2,1,1.167,0.0,0.0,0.0,1.167,,,,,,,,,0.5,0.3333,0.02717,0.00906,0.00906,0.01811,0.00906,,
Poland,2020-03-05,51.919,19.145,37943338,15421,676,samples tested,1,0,0,0,1,,,,,,,,,,,,,,,0.0,0.02636,0.0,0.0,0.0,0.02636,676.0,17.816
Portugal,2020-03-05,39.4,-8.2245,10283147,23408,251,samples tested,8,0,0,0,8,4.667,,,,,,,,,,,,,,0.0,0.778,0.0,0.0,0.0,0.778,31.375,24.409
Qatar,2020-03-05,25.355,51.184,3303190,68794,,,8,0,0,0,8,2.0,,,,,,,,,,,,,,0.0,2.422,0.0,0.0,0.0,2.422,,
Romania,2020-03-05,45.943,24.967,19160783,12301,,,6,1,0,1,5,2.0,,,,,1.0,,,,,0.4444,,,0.0,0.0,0.3131,0.0,0.05219,0.05219,0.2609,,
Russia,2020-03-05,60.0,90.0,144244558,11289,46414,samples tested,4,2,0,2,2,2.333,0.1667,,,,0.3889,,,,,0.05556,,,0.0,0.0,0.02773,0.0,0.01387,0.01387,0.01387,11603.5,321.773
Rwanda,2020-03-05,-1.9403,29.874,12916359,773,,,0,0,0,0,0,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,,
Saint Kitts and Nevis,2020-03-05,17.358,-62.783,,,,,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,
Saint Lucia,2020-03-05,13.909,-60.9789,,,,,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,
Saint Vincent and the Grenadines,2020-03-05,12.984,-61.2872,,,,,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,
San Marino,2020-03-05,43.942,12.458,34572,40124,,,21,0,1,1,20,4.667,,,,,0.5833,,,,,,,,1.0,0.04762,607.428,28.925,0.0,28.925,578.503,,
Sao Tome and Principe,2020-03-05,0.1864,6.613,220479,,,,0,0,0,0,0,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,,
Saudi Arabia,2020-03-05,24.0,45.0,35582072,23339,,,5,0,0,0,5,1.667,,,,,,,,,,,,,,0.0,0.1405,0.0,0.0,0.0,0.1405,,
Senegal,2020-03-05,14.497,-14.4524,16725284,1522,14,samples tested,4,0,0,0,4,0.5,,,,,,,,,,,,,,0.0,0.2392,0.0,0.0,0.0,0.2392,3.5,0.8371
Serbia,2020-03-05,44.016,21.006,6925690,7247,50,people tested,0,0,0,0,0,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,Inf,7.219
Seychelles,2020-03-05,-4.6796,55.492,98675,16434,,,0,0,0,0,0,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,,
Sierra Leone,2020-03-05,8.461,-11.77989,8098006,534,,,0,0,0,0,0,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,,
Singapore,2020-03-05,1.283,103.833,5853430,64582,,,117,78,0,78,39,7.0,0.0,,,,1.028,0.05556,,,,0.04861,-0.03993,-0.00434,0.0,0.0,19.988,0.0,13.326,13.326,6.663,,
Slovakia,2020-03-05,48.669,19.699,5453260,19443,,,0,0,0,0,0,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,,
Slovenia,2020-03-05,46.151,14.996,2083556,26124,,,2,0,0,0,2,,,,,,,,,,,,,,,0.0,0.9599,0.0,0.0,0.0,0.9599,,
Somalia,2020-03-05,5.152,46.2,15910843,,,,0,0,0,0,0,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,,
South Africa,2020-03-05,-30.5595,22.938,59411676,6374,164,units unclear,1,0,0,0,1,,,,,,,,,,,,,,,0.0,0.01683,0.0,0.0,0.0,0.01683,164.0,2.76
South Korea,2020-03-05,36.0,128.0,52144578,31363,146541,people tested,6088,41,35,76,6012,496.5,14.667,3.667,18.333,478.167,-57.88889,6.333,0.08333,6.417,-64.30556,,,,0.4605,0.00575,116.752,0.6712,0.7863,1.457,115.295,24.07,2810.283
South Sudan,2020-03-05,6.877,31.307,11695174,,,,0,0,0,0,0,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,,
