Country,Date,Latitude,Longitude,Estimated Population,Gdp Per Capita,Total Tests,Test Kind,Confirmed,Recovered,Deaths,Closed,Active,Diff Confirmed,Diff Recovered,Diff Deaths,Diff Closed,Diff Active,Diff2 Confirmed,Diff2 Recovered,Diff2 Deaths,Diff2 Closed,Diff2 Active,Diff3 Confirmed,Diff4 Confirmed,Diff5 Confirmed,μ_closed,μ_confirmed,Confirmed Per 1Mi,Deaths Per 1Mi,Recovered Per 1Mi,Closed Per 1Mi,Active Per 1Mi,Tests Per Confirmed,Tests Per 1Mi
Afghanistan,2020-03-20,33.0,65.0,39653765,,,,24,1,0,1,23,3.0,0.0,,,,1.583,,,,,0.09722,-0.11632,,0.0,0.0,0.6052,0.0,0.02522,0.02522,0.58,,
Albania,2020-03-20,41.153,20.168,2842650,5269,,,70,0,2,2,68,8.167,,0.5,,,2.0,,0.08333,,,0.2917,,,1.0,0.02857,24.625,0.7036,0.0,0.7036,23.921,,
Algeria,2020-03-20,28.034,1.66,43697354,4115,,,90,32,11,43,47,28.333,8.833,2.167,11.0,17.333,6.222,-0.63889,0.1667,-0.47222,6.694,-0.23611,-0.3559,,0.2558,0.1222,2.06,0.2517,0.7323,0.984,1.076,,
Andorra,2020-03-20,42.506,1.522,78418,42030,,,75,1,0,1,74,15.667,0.0,,,,2.083,,,,,-0.02083,,,0.0,0.0,956.413,0.0,12.752,12.752,943.661,,
Angola,2020-03-20,-11.2027,17.874,33046756,3432,,,1,0,0,0,1,,,,,,,,,,,,,,,0.0,0.03026,0.0,0.0,0.0,0.03026,,
Antigua and Barbuda,2020-03-20,17.061,-61.7964,98848,16727,,,1,0,0,0,1,0.3333,,,,,,,,,,,,,,0.0,10.117,0.0,0.0,0.0,10.117,,
Argentina,2020-03-20,-38.4161,-63.6167,45433446,11684,,,128,3,3,6,122,38.833,0.0,0.3333,0.3333,38.5,7.778,1.611,0.1389,1.75,6.028,-0.23611,-0.45833,,0.5,0.02344,2.817,0.06603,0.06603,0.1321,2.685,,
Armenia,2020-03-20,40.069,45.038,2938968,4212,,,136,1,0,1,135,26.167,0.1667,,,,1.0,,,,,-0.09722,,,0.0,0.0,46.275,0.0,0.3403,0.3403,45.934,,
Australia,2020-03-20,-31.99619,141.233,25731295,57374,,,791,26,7,33,758,205.0,10.833,0.3333,11.167,193.833,41.056,3.972,0.05556,4.028,37.028,-0.8125,-2.1059,,0.2121,0.00885,30.741,0.272,1.01,1.282,29.458,,
Austria,2020-03-20,47.516,14.55,8937767,51462,15613,samples tested,2388,9,6,15,2373,523.667,1.333,3.0,4.333,519.333,77.444,2.778,1.056,3.833,73.611,-1.16667,-5.46875,,0.4,0.00251,267.181,0.6713,1.007,1.678,265.503,6.538,1746.857
Azerbaijan,2020-03-20,40.143,47.577,10175641,4721,,,44,6,1,7,37,7.333,0.6667,0.0,0.6667,6.667,1.361,0.1667,,,,0.2639,0.08507,0.00955,0.1429,0.02273,4.324,0.09827,0.5896,0.6879,3.636,,
Bahamas,2020-03-20,25.034,-77.3963,396839,32218,,,3,0,0,0,3,0.5,,,,,,,,,,,,,,0.0,7.56,0.0,0.0,0.0,7.56,,
Bahrain,2020-03-20,26.028,50.55,1726667,24051,19098,units unclear,285,100,1,101,184,24.833,11.333,0.1667,11.5,13.333,2.722,1.333,,,,-0.36806,-0.33507,,0.0099,0.00351,165.058,0.5792,57.915,58.494,106.564,67.011,11060.616
Bangladesh,2020-03-20,23.685,90.356,165611088,1698,463,samples tested,20,3,1,4,16,3.833,0.0,,,,0.1944,,,,,-0.08333,,,0.25,0.05,0.1208,0.00604,0.01811,0.02415,0.09661,23.15,2.796
