Country,Date,Latitude,Longitude,Estimated Population,Gdp Per Capita,Total Tests,Test Kind,Confirmed,Recovered,Deaths,Infected,Closed,Active,Diff Infected,Diff Recovered,Diff Deaths,Diff Closed,Diff Active,Diff2 Infected,Diff2 Recovered,Diff2 Deaths,Diff2 Closed,Diff2 Active,Diff3 Infected,Diff4 Infected,Diff5 Infected,μ_closed,μ_infected,Infected Per 1Mi,Deaths Per 1Mi,Recovered Per 1Mi,Closed Per 1Mi,Active Per 1Mi,Tests Per Confirmed,Tests Per 1Mi
Afghanistan,2020-04-14,33.0,65.0,39653765,,,,714,40,23,714,63,651,58.5,11.167,2.0,13.167,45.333,1.167,2.333,0.1111,2.444,-1.27778,-0.47917,,,0.3651,0.03221,18.006,0.58,1.009,1.589,16.417,,
Albania,2020-04-14,41.153,20.168,2842650,5269,,,475,248,24,475,272,203,17.667,14.333,0.5,14.833,2.833,0.9444,-0.41667,0.0,-0.41667,1.361,-0.13194,-0.03646,,0.08824,0.05053,167.098,8.443,87.243,95.685,71.412,,
Algeria,2020-04-14,28.034,1.66,43697354,4115,,,2070,691,326,2070,1017,1053,98.833,64.333,14.833,79.167,19.667,4.167,-1.27778,-1.75,-3.02778,7.194,0.04167,,,0.3206,0.1575,47.371,7.46,15.813,23.274,24.098,,
Andorra,2020-04-14,42.506,1.522,78418,42030,,,659,128,31,659,159,500,15.833,20.0,1.5,21.5,-5.66667,-1.02778,1.222,-0.05556,1.167,-2.19444,,,,0.195,0.04704,8403.683,395.317,1632.278,2027.596,6376.087,,
Angola,2020-04-14,-11.2027,17.874,33046756,3432,,,19,5,2,19,7,12,0.0,0.1667,0.0,0.1667,-0.16667,,-0.05556,,,,,,,0.2857,0.1053,0.5749,0.06052,0.1513,0.2118,0.3631,,
Antigua and Barbuda,2020-04-14,17.061,-61.7964,98848,16727,,,23,3,2,23,5,18,0.3333,,0.1667,,,-0.11111,,,,,,,,0.4,0.08696,232.68,20.233,30.35,50.583,182.098,,
Argentina,2020-04-14,-38.4161,-63.6167,45433446,11684,22805,samples tested,2277,559,102,2277,661,1616,115.667,37.667,6.667,44.333,71.333,2.833,-0.63889,-0.13889,-0.77778,3.611,-0.35417,0.1753,,0.1543,0.0448,50.117,2.245,12.304,14.549,35.569,10.015,501.943
Armenia,2020-04-14,40.069,45.038,2938968,4212,,,1067,265,16,1067,281,786,39.0,38.167,1.0,39.167,-0.16667,2.389,4.556,-0.02778,4.528,-2.13889,0.2569,-0.00694,,0.05694,0.015,363.053,5.444,90.168,95.612,267.441,,
Australia,2020-04-14,-31.99619,141.233,25731295,57396,366493,samples tested,6415,2186,62,6415,2248,4167,36.5,333.667,1.5,335.167,-298.66667,-5.47222,27.75,-0.19444,27.556,-33.02778,,,,0.02758,0.00966,249.307,2.41,84.955,87.364,161.943,57.131,14243.084
Austria,2020-04-14,47.516,14.55,8937767,51500,151796,samples tested,14226,7633,384,14226,8017,6209,131.5,516.667,15.667,532.333,-400.83333,-19.86111,-3.41667,-0.69444,-4.11111,-15.75,,,,0.0479,0.02699,1591.673,42.964,854.016,896.98,694.693,10.67,16983.66
Azerbaijan,2020-04-14,40.143,47.577,10175641,4722,,,1197,351,13,1197,364,833,47.0,54.667,0.6667,55.333,-8.33333,-3.77778,4.222,0.02778,4.25,-8.02778,,,,0.03571,0.01086,117.634,1.278,34.494,35.772,81.862,,
Bahamas,2020-04-14,25.034,-77.3963,396839,32218,,,49,6,8,49,14,35,1.333,0.1667,0.1667,0.3333,1.0,0.05556,0.1111,0.0,0.1111,-0.05556,,,,0.5714,0.1633,123.476,20.159,15.119,35.279,88.197,,
Bahrain,2020-04-14,26.028,50.55,1726667,24051,70813,units unclear,1528,645,7,1528,652,876,116.667,28.333,0.1667,28.5,88.167,-9.05556,-1.22222,-0.05556,-1.27778,-7.77778,-4.89583,,,0.01074,0.00458,884.942,4.054,373.552,377.606,507.336,46.344,41011.382
Bangladesh,2020-04-14,23.685,90.356,165611088,1698,13128,samples tested,1012,42,46,1012,88,924,226.0,3.667,7.5,11.167,214.833,31.722,0.9444,0.8056,1.75,29.972,0.1875,-0.8125,,0.5227,0.04545,6.111,0.2778,0.2536,0.5314,5.579,12.972,79.27
Barbados,2020-04-14,13.194,-59.5432,288373,17949,,,72,13,4,72,17,55,1.167,0.6667,0.1667,0.8333,0.3333,-0.16667,0.02778,0.0,0.02778,-0.19444,,,,0.2353,0.05556,249.677,13.871,45.081,58.951,190.725,,
Belarus,2020-04-14,53.71,27.953,9429921,6330,71875,samples tested,3281,203,33,3281,236,3045,425.5,28.333,3.167,31.5,394.0,21.333,5.139,-0.05556,5.083,16.25,3.688,1.63,,0.1398,0.01006,347.935,3.499,21.527,25.027,322.908,21.906,7622.015
Belgium,2020-04-14,50.833,4.0,11572730,47472,119539,units unclear,31119,6868,4157,31119,11025,20094,1353.333,329.167,302.833,632.0,721.333,31.889,-4.44444,-6.83333,-11.27778,43.167,,,,0.3771,0.1336,2688.994,359.207,593.464,952.671,1736.323,3.841,10329.369
Belize,2020-04-14,13.194,-59.5432,402155,4885,,,18,0,2,18,2,16,0.8333,,0.0,,,-0.27778,,-0.02778,,,,,,1.0,0.1111,44.759,4.973,0.0,4.973,39.786,,
Benin,2020-04-14,9.308,2.316,12160701,1241,,,35,18,1,35,19,16,0.0,2.167,0.0,2.167,-2.16667,0.2778,-0.11111,,,,,,,0.05263,0.02857,2.878,0.08223,1.48,1.562,1.316,,
Bhutan,2020-04-14,27.514,90.434,775132,3243,,,5,2,0,5,2,3,0.0,0.0,,,,,,,,,,,,0.0,0.0,6.451,0.0,2.58,2.58,3.87,,
Bolivia,2020-04-14,-16.2902,-63.5887,11736772,3549,2919,units unclear,354,6,28,354,34,320,31.667,4.0,1.833,5.833,25.833,1.833,0.5833,-0.22222,0.3611,1.472,-0.5625,0.05729,,0.8235,0.0791,30.162,2.386,0.5112,2.897,27.265,8.246,248.706
Bosnia and Herzegovina,2020-04-14,43.916,17.679,3279568,6066,,,1083,236,40,1083,276,807,44.667,30.167,1.5,31.667,13.0,-1.47222,-0.33333,0.08333,-0.25,-1.22222,,,,0.1449,0.03693,330.226,12.197,71.961,84.157,246.069,,
Botswana,2020-04-14,-22.3285,24.685,2334686,8259,,,13,0,1,13,1,12,0.3333,,0.0,,,0.0,,,,,,,,1.0,0.07692,5.568,0.4283,0.0,0.4283,5.14,,
Brazil,2020-04-14,-14.235,-51.9253,213724406,9001,,samples tested,25262,3046,1532,25262,4578,20684,2159.167,2308.833,169.5,2478.333,-319.16667,177.472,449.028,9.5,458.528,-281.05556,0.7639,-14.49653,,0.3346,0.06064,118.199,7.168,14.252,21.42,96.779,,
Brunei,2020-04-14,4.535,114.728,441178,31628,,,136,107,1,136,108,28,0.0,1.333,0.0,1.333,-1.33333,0.02778,-0.19444,,,,,,,0.00926,0.00735,308.266,2.267,242.532,244.799,63.466,,
Bulgaria,2020-04-14,42.734,25.486,6908148,9272,,samples tested,713,81,35,713,116,597,30.833,13.167,2.167,15.333,15.5,2.667,1.306,-0.08333,1.222,1.444,-0.125,-0.01042,,0.3017,0.04909,103.211,5.066,11.725,16.792,86.42,,
Burkina Faso,2020-04-14,12.238,-1.5616,20953200,715,,,528,177,30,528,207,321,12.167,23.167,1.333,24.5,-12.33333,-1.69444,3.806,0.02778,3.833,-5.52778,,,,0.1449,0.05682,25.199,1.432,8.447,9.879,15.32,,
Burma,2020-04-14,21.916,95.956,,,,,63,2,4,63,6,57,8.333,0.5,0.1667,0.6667,7.667,0.4167,,0.0,,,-0.40278,,,0.6667,0.06349,,,,,,,
Burundi,2020-04-14,-3.3731,29.919,11893778,272,,,5,0,1,5,1,4,0.0,,,,,-0.05556,,,,,,,,1.0,0.2,0.4204,0.08408,0.0,0.08408,0.3363,,
Cabo Verde,2020-04-14,16.539,-23.0418,558398,3635,,,11,1,1,11,2,9,8.0,0.0,0.0,0.0,8.0,1.444,,,,,-0.5625,,,0.5,0.09091,19.699,1.791,1.791,3.582,16.118,,
Cambodia,2020-04-14,11.55,104.917,16782527,1510,,,122,91,0,122,91,31,0.3333,3.833,,,,-0.13889,-0.33333,,,,,,,0.0,0.0,7.269,0.0,5.422,5.422,1.847,,
Central African Republic,2020-04-14,6.611,20.939,4796900,476,,,11,4,0,11,4,7,0.6667,,,,,-0.05556,,,,,,,,0.0,0.0,2.293,0.0,0.8339,0.8339,1.459,,
Chad,2020-04-14,15.454,18.732,16575069,728,,,23,2,0,23,2,21,2.667,0.5,,,,-0.08333,,,,,-0.11111,,,0.0,0.0,1.388,0.0,0.1207,0.1207,1.267,,
Chile,2020-04-14,-35.6751,-71.543,19148883,15923,87794,samples tested,7917,2646,92,7917,2738,5179,387.5,292.833,7.167,300.0,87.5,6.083,13.861,0.08333,13.944,-7.86111,0.4444,,,0.0336,0.01162,413.444,4.804,138.18,142.985,270.46,11.089,4584.811
