Country,Date,Latitude,Longitude,Estimated Population,Gdp Per Capita,Total Tests,Test Kind,Confirmed,Recovered,Deaths,Infected,Closed,Active,Diff Infected,Diff Recovered,Diff Deaths,Diff Closed,Diff Active,Diff2 Infected,Diff2 Recovered,Diff2 Deaths,Diff2 Closed,Diff2 Active,Diff3 Infected,Diff4 Infected,Diff5 Infected,μ_closed,μ_infected,Infected Per 1Mi,Deaths Per 1Mi,Recovered Per 1Mi,Closed Per 1Mi,Active Per 1Mi,Tests Per Confirmed,Tests Per 1Mi
Afghanistan,2020-05-13,33.0,65.0,39653765,,,,5226,648,132,5226,780,4446,333.333,31.167,8.0,39.167,294.167,21.222,0.6111,0.5556,1.167,20.056,0.6181,0.9028,,0.1692,0.02526,131.791,3.329,16.341,19.67,112.121,,
Albania,2020-05-13,41.153,20.168,2842650,5269,,,880,688,31,880,719,161,10.833,10.667,0.0,10.667,0.1667,0.8611,-0.80556,,,,-0.20139,,,0.04312,0.03523,309.57,10.905,242.028,252.933,56.637,,
Algeria,2020-05-13,28.034,1.66,43697354,4115,,,6253,3058,522,6253,3580,2673,183.0,121.833,6.667,128.5,54.5,1.472,-1.30556,0.0,-1.30556,2.778,-0.32639,,,0.1458,0.08348,143.098,11.946,69.981,81.927,61.171,,
Andorra,2020-05-13,42.506,1.522,78418,42030,,,760,576,49,760,625,135,1.0,10.833,0.5,11.333,-10.33333,-0.19444,0.05556,0.0,0.05556,-0.25,-0.05556,,,0.0784,0.06447,9691.652,624.857,7345.252,7970.109,1721.544,,
Angola,2020-05-13,-11.2027,17.874,33046756,3432,,,45,14,2,45,16,29,0.5,0.6667,0.0,0.6667,-0.16667,-0.05556,0.0,,,,,,,0.125,0.04444,1.362,0.06052,0.4236,0.4842,0.8775,,
Antigua and Barbuda,2020-05-13,17.061,-61.7964,98848,16727,,,25,19,3,25,22,3,0.0,0.0,0.0,0.0,0.0,,-0.08333,,,,,,,0.1364,0.12,252.914,30.35,192.214,222.564,30.35,,
Argentina,2020-05-13,-38.4161,-63.6167,45433446,11684,90474,samples tested,6879,2266,329,6879,2595,4284,295.167,129.5,9.667,139.167,156.0,11.722,-1.63889,0.4722,-1.16667,12.889,1.507,,,0.1268,0.04783,151.408,7.241,49.875,57.117,94.292,13.152,1991.352
Armenia,2020-05-13,40.069,45.038,2938968,4212,,,3718,1500,48,3718,1548,2170,161.667,77.667,1.667,79.333,82.333,13.583,9.694,0.2778,9.972,3.611,2.681,-0.25694,,0.03101,0.01291,1265.07,16.332,510.383,526.716,738.354,,
Australia,2020-05-13,-31.99619,141.233,25731295,57396,909025,samples tested,6989,6297,98,6989,6395,594,16.0,32.833,0.1667,33.0,-17.0,0.1944,-2.36111,0.02778,-2.33333,2.528,,,,0.01532,0.01402,271.615,3.809,244.721,248.53,23.085,130.065,35327.604
Austria,2020-05-13,47.516,14.55,8937767,51500,336252,samples tested,15997,14304,624,15997,14928,1069,55.0,88.833,1.833,90.667,-35.66667,2.194,-6.44444,-0.19444,-6.63889,8.833,-0.75694,-0.40625,,0.0418,0.03901,1789.821,69.816,1600.4,1670.216,119.605,21.02,37621.477
Azerbaijan,2020-05-13,40.143,47.577,10175641,4722,,,2758,1789,35,2758,1824,934,103.167,49.0,0.6667,49.667,53.5,5.722,4.75,-0.02778,4.722,1.0,0.3819,-0.55729,,0.01919,0.01269,271.039,3.44,175.812,179.252,91.788,,
Bahamas,2020-05-13,25.034,-77.3963,396839,32218,,,94,41,11,94,52,42,0.6667,0.8333,0.0,0.8333,-0.16667,0.0,-0.36111,,,,,,,0.2115,0.117,236.872,27.719,103.316,131.036,105.836,,
