Country,Date,Latitude,Longitude,Estimated Population,Gdp Per Capita,Total Tests,Test Kind,Confirmed,Recovered,Deaths,Infected,Closed,Active,Diff Infected,Diff Recovered,Diff Deaths,Diff Closed,Diff Active,Diff2 Infected,Diff2 Recovered,Diff2 Deaths,Diff2 Closed,Diff2 Active,Diff3 Infected,Diff4 Infected,Diff5 Infected,μ_closed,μ_infected,Infected Per 1Mi,Deaths Per 1Mi,Recovered Per 1Mi,Closed Per 1Mi,Active Per 1Mi,Tests Per Confirmed,Tests Per 1Mi
Afghanistan,2020-04-01,33.0,65.0,39653765,,,,237,5,4,237,9,228,29.833,1.333,0.5,1.833,28.0,1.194,0.2778,,,,-0.35417,,,0.4444,0.01688,5.977,0.1009,0.1261,0.227,5.75,,
Albania,2020-04-01,41.153,20.168,2842650,5269,,,259,67,15,259,82,177,20.167,11.0,1.667,12.667,7.5,1.083,0.3889,-0.05556,0.3333,0.75,-0.27778,,,0.1829,0.05792,91.112,5.277,23.57,28.846,62.266,,
Algeria,2020-04-01,28.034,1.66,43697354,4115,,,847,61,58,847,119,728,123.333,9.833,16.5,26.333,97.0,3.917,0.5556,2.833,3.389,0.5278,-4.43056,,,0.4874,0.06848,19.383,1.327,1.396,2.723,16.66,,
Andorra,2020-04-01,42.506,1.522,78418,42030,,,390,10,14,390,24,366,22.0,3.333,1.833,5.167,16.833,-0.30556,0.5556,-0.08333,0.4722,-0.77778,,,,0.5833,0.0359,4973.348,178.53,127.522,306.052,4667.296,,
Angola,2020-04-01,-11.2027,17.874,33046756,3432,,,8,1,2,8,3,5,0.5,,0.0,,,0.1389,,,,,0.03472,,-0.00998,0.6667,0.25,0.2421,0.06052,0.03026,0.09078,0.1513,,
Antigua and Barbuda,2020-04-01,17.061,-61.7964,98848,16727,,,7,0,0,7,0,7,1.333,,,,,,,,,,-0.05556,,,,0.0,70.816,0.0,0.0,0.0,70.816,,
Argentina,2020-04-01,-38.4161,-63.6167,45433446,11684,,,1054,248,28,1054,276,778,117.667,34.5,4.0,38.5,79.167,0.6111,-2.63889,0.25,-2.38889,3.0,-1.6875,,,0.1014,0.02657,23.199,0.6163,5.459,6.075,17.124,,
Armenia,2020-04-01,40.069,45.038,2938968,4212,,,571,31,4,571,35,536,57.667,2.167,0.6667,2.833,54.833,0.02778,1.194,0.02778,1.222,-1.19444,-1.74306,,,0.1143,0.00701,194.286,1.361,10.548,11.909,182.377,,
Australia,2020-04-01,-31.99619,141.233,25731295,57396,,samples tested,4862,422,20,4862,442,4420,261.0,76.167,2.333,78.5,182.5,-28.30556,11.333,0.5,11.833,-40.13889,,,,0.04525,0.00411,188.953,0.7773,16.4,17.178,171.775,,
Austria,2020-04-01,47.516,14.55,8937767,51500,55863,samples tested,10711,1436,146,10711,1582,9129,498.833,338.0,16.667,354.667,144.167,-52.05556,35.722,0.0,35.722,-87.77778,,,,0.09229,0.01363,1198.398,16.335,160.667,177.002,1021.396,5.215,6250.219
