date,infected,exposed,active,recovered,deaths,diff_exposed,diff_active,diff_recovered,diff_deaths
2020-06-02,43451.0,11803.0,15663.0,27620.378,167.622,219.161,691.041,1920.194,11.653
2020-06-03,46093.187,12049.212,16341.649,29572.072,179.466,286.843,662.052,2003.393,12.158
2020-06-04,48795.452,12355.942,16997.872,31605.771,191.808,336.915,649.276,2083.842,12.646
2020-06-05,51569.868,12707.991,17645.805,33719.427,204.635,375.318,647.595,2163.275,13.128
2020-06-06,54425.596,13095.31,18295.147,35912.504,217.945,406.041,653.577,2242.881,13.612
2020-06-07,57369.877,13511.307,18952.63,38185.508,231.739,431.764,664.928,2323.484,14.101
2020-06-08,60408.693,13951.714,19622.998,40539.669,246.026,454.291,680.114,2405.668,14.599
2020-06-09,63547.224,14413.827,20309.672,42976.736,260.816,474.834,698.112,2489.85,15.11
2020-06-10,66790.139,14895.995,21015.188,45498.829,276.122,494.213,718.244,2576.342,15.635
2020-06-11,70141.807,15397.276,21741.494,48108.355,291.958,512.98,740.058,2665.383,16.176
2020-06-12,73606.43,15917.212,22490.153,50807.935,308.342,531.51,763.261,2757.164,16.733
2020-06-13,77188.138,16455.668,23262.476,53600.373,325.288,550.06,787.661,2851.847,17.307
2020-06-14,80891.05,17012.737,24059.61,56488.624,342.816,568.805,813.137,2949.571,17.9
2020-06-15,84719.322,17588.662,24882.6,59475.777,360.945,587.869,839.614,3050.465,18.513
2020-06-16,88677.171,18183.797,25732.429,62565.05,379.693,607.337,867.05,3154.649,19.145
2020-06-17,92768.902,18798.572,26610.046,65759.774,399.081,627.272,895.423,3262.24,19.798
2020-06-18,96998.916,19433.47,27516.385,69063.402,419.13,647.719,924.725,3373.352,20.472
2020-06-19,101371.731,20089.018,28452.374,72479.495,439.861,668.714,954.959,3488.099,21.168
2020-06-20,105891.98,20765.775,29418.95,76011.733,461.298,690.285,986.134,3606.595,21.888
2020-06-21,110564.426,21464.325,30417.057,79663.907,483.462,712.453,1018.262,3728.958,22.63
2020-06-22,115393.961,22185.274,31447.655,83439.928,506.378,735.239,1051.361,3855.303,23.397
2020-06-23,120385.614,22929.246,32511.72,87343.824,530.069,758.66,1085.448,3985.751,24.189
2020-06-24,125544.555,23696.881,33610.249,91379.743,554.563,782.73,1120.543,4120.425,25.006
2020-06-25,130876.097,24488.834,34744.257,95551.957,579.883,807.464,1156.666,4259.448,25.85
2020-06-26,136385.699,25305.774,35914.78,99864.862,606.057,832.876,1193.838,4402.947,26.72
2020-06-27,142078.97,26148.384,37122.874,104322.984,633.112,858.977,1232.08,4551.053,27.619
2020-06-28,147961.673,27017.357,38369.619,108930.977,661.077,885.78,1271.414,4703.896,28.547
2020-06-29,154039.724,27913.4,39656.112,113693.631,689.98,913.296,1311.861,4861.613,29.504
2020-06-30,160319.199,28837.228,40983.476,118615.87,719.852,941.535,1353.441,5024.34,30.492
2020-07-01,166806.332,29789.57,42352.852,123702.757,750.723,970.507,1396.176,5192.218,31.51
2020-07-02,173507.521,30771.161,43765.402,128959.494,782.625,1000.222,1440.086,5365.388,32.561
2020-07-03,180429.329,31782.749,45222.308,134391.43,815.59,1030.688,1485.191,5543.997,33.645
2020-07-04,187578.483,32825.087,46724.773,140004.058,849.652,1061.914,1531.51,5728.191,34.763
2020-07-05,194961.881,33898.938,48274.018,145803.018,884.845,1093.906,1579.062,5918.119,35.916
2020-07-06,202586.588,35005.07,49871.284,151794.102,921.203,1126.67,1627.866,6113.935,37.104
2020-07-07,210459.844,36144.257,51517.826,157983.255,958.764,1160.212,1677.937,6315.791,38.329
2020-07-08,218589.059,37317.279,53214.92,164376.576,997.563,1194.536,1729.292,6523.845,39.592
2020-07-09,226981.817,38524.919,54963.855,170980.322,1037.64,1229.644,1781.945,6738.255,40.893
2020-07-10,235645.875,39767.962,56765.934,177800.909,1079.033,1265.539,1835.912,6959.18,42.234
2020-07-11,244589.168,41047.195,58622.476,184844.911,1121.781,1302.22,1891.203,7186.781,43.615
2020-07-12,253819.802,42363.404,60534.81,192119.066,1165.926,1339.687,1947.83,7421.222,45.038
2020-07-13,263346.06,43717.373,62504.273,199630.277,1211.51,1377.936,2005.802,7662.667,46.503
