Date,State,Confirmed,Deaths,Recovered,Estimated Population,City Ibge Code,Closed,Active,Diff Confirmed,Diff Recovered,Diff Deaths,Diff Closed,Diff Active,Diff2 Confirmed,Diff2 Recovered,Diff2 Deaths,Diff2 Closed,Diff2 Active,Diff3 Confirmed,Diff4 Confirmed,Diff5 Confirmed,μ_closed,μ_confirmed,μ_closed_est,Confirmed Per 1Mi,Deaths Per 1Mi,Recovered Per 1Mi,Closed Per 1Mi,Active Per 1Mi
2020-03-07,DF,1,0,0,3015268,53,0,1,,,,,,,,,,,,,,,0.0,0.0418,0.332,0.0,0.0,0.0,0.332
2020-03-08,DF,1,0,0,3015268,53,0,1,,,,,,,,,,,,,,,0.0,0.0418,0.332,0.0,0.0,0.0,0.332
2020-03-09,DF,1,0,0,3015268,53,0,1,,,,,,,,,,,,,,,0.0,0.0418,0.332,0.0,0.0,0.0,0.332
2020-03-10,DF,1,0,0,3015268,53,0,1,0.167,,,,,,,,,,,,,,0.0,0.0418,0.332,0.0,0.0,0.0,0.332
2020-03-11,DF,2,0,0,3015268,53,0,2,1.17,,,,,,,,,,,,,,0.0,0.0418,0.663,0.0,0.0,0.0,0.663
2020-03-12,DF,2,0,0,3015268,53,0,2,2.17,,,,,,,,,,,,,,0.0,0.0418,0.663,0.0,0.0,0.0,0.663
2020-03-13,DF,2,0,0,3015268,53,0,2,3.0,,,,,,,,,,,,,,0.0,0.0418,0.663,0.0,0.0,0.0,0.663
2020-03-14,DF,8,0,0,3015268,53,0,8,,,,,,,,,,,,,,,0.0,0.0418,2.65,0.0,0.0,0.0,2.65
2020-03-15,DF,14,0,0,3015268,53,0,14,,,,,,,,,,,,,,,0.0,0.0418,4.64,0.0,0.0,0.0,4.64
2020-03-16,DF,19,0,0,3015268,53,0,19,,,,,,,,,,,,,,,0.0,0.0418,6.3,0.0,0.0,0.0,6.3
2020-03-18,DF,34,0,0,3015268,53,0,34,,,,,,,,,,,,,,,0.0,0.0418,11.28,0.0,0.0,0.0,11.28
2020-03-19,DF,42,0,0,3015268,53,0,42,,,,,,,,,,,,,,,0.0,0.0418,13.93,0.0,0.0,0.0,13.93
2020-03-20,DF,87,0,0,3015268,53,0,87,,,,,,,,,,,,,,,0.0,0.0418,28.85,0.0,0.0,0.0,28.85
2020-03-21,DF,108,0,0,3015268,53,0,108,21.17,,,,,,,,,,,,,,0.0,0.0418,35.82,0.0,0.0,0.0,35.82
2020-03-22,DF,117,0,0,3015268,53,0,117,25.5,,,,,,,,,,,,,,0.0,0.0418,38.8,0.0,0.0,0.0,38.8
2020-03-23,DF,138,0,0,3015268,53,0,138,19.0,,,,,,,,,,,,,,0.0,0.0418,45.77,0.0,0.0,0.0,45.77
2020-03-24,DF,161,0,0,3015268,53,0,161,22.17,,,,,0.667,,,,,,,,,0.0,0.0418,53.39,0.0,0.0,0.0,53.39
2020-03-25,DF,195,0,0,3015268,53,0,195,23.83,,,,,-0.4167,,,,,,,,,0.0,0.0418,64.67,0.0,0.0,0.0,64.67
2020-03-26,DF,201,0,0,3015268,53,0,201,26.67,,,,,1.53,,,,,-0.0556,,,,0.0,0.0418,66.66,0.0,0.0,0.0,66.66
2020-03-27,DF,241,0,0,3015268,53,0,241,25.17,,,,,0.722,,,,,,,,,0.0,0.0418,79.93,0.0,0.0,0.0,79.93
2020-03-28,DF,260,0,0,3015268,53,0,260,23.0,,,,,0.444,,,,,-0.3472,,,,0.0,0.0418,86.23,0.0,0.0,0.0,86.23
2020-03-29,DF,298,1,0,3015268,53,1,297,28.17,,,,,-0.0556,,,,,-0.0833,,,1.0,0.0034,0.0418,98.83,0.332,0.0,0.332,98.5
2020-03-30,DF,312,2,8,3015268,53,10,302,26.5,,,,,0.139,,,,,-0.3611,,,0.2,0.0064,0.0418,103.47,0.663,2.65,3.32,100.16
2020-03-31,DF,333,3,7,3015268,53,10,323,26.5,,,,,0.389,,,,,,,,0.3,0.009,0.0418,110.44,0.995,2.32,3.32,107.12
