Date,State,Confirmed,Deaths,Recovered,Estimated Population,City Ibge Code,Closed,Active,Diff Confirmed,Diff Recovered,Diff Deaths,Diff Closed,Diff Active,Diff2 Confirmed,Diff2 Recovered,Diff2 Deaths,Diff2 Closed,Diff2 Active,Diff3 Confirmed,Diff4 Confirmed,Diff5 Confirmed,μ_closed,μ_confirmed,μ_closed_est,Confirmed Per 1Mi,Deaths Per 1Mi,Recovered Per 1Mi,Closed Per 1Mi,Active Per 1Mi
2020-02-25,SP,1,0,0,45919049,35,0,1,,,,,,,,,,,,,,,0.0,0.164,0.0218,0.0,0.0,0.0,0.0218
2020-02-26,SP,1,0,0,45919049,35,0,1,,,,,,,,,,,,,,,0.0,0.164,0.0218,0.0,0.0,0.0,0.0218
2020-02-27,SP,1,0,0,45919049,35,0,1,,,,,,,,,,,,,,,0.0,0.164,0.0218,0.0,0.0,0.0,0.0218
2020-02-28,SP,2,0,0,45919049,35,0,2,,,,,,,,,,,,,,,0.0,0.164,0.0436,0.0,0.0,0.0,0.0436
2020-02-29,SP,2,0,0,45919049,35,0,2,0.208,,,,,,,,,,,,,,0.0,0.164,0.0436,0.0,0.0,0.0,0.0436
2020-03-01,SP,2,0,0,45919049,35,0,2,0.34,,,,,,,,,,,,,,0.0,0.164,0.0436,0.0,0.0,0.0,0.0436
2020-03-02,SP,2,0,0,45919049,35,0,2,0.583,,,,,,,,,,,,,,0.0,0.164,0.0436,0.0,0.0,0.0,0.0436
2020-03-03,SP,2,0,0,45919049,35,0,2,0.517,,,,,0.302,,,,,,,,,0.0,0.164,0.0436,0.0,0.0,0.0,0.0436
2020-03-04,SP,3,0,0,45919049,35,0,3,0.92,,,,,0.543,,,,,,,,,0.0,0.164,0.0653,0.0,0.0,0.0,0.0653
2020-03-05,SP,6,0,0,45919049,35,0,6,2.08,,,,,1.11,,,,,1.05,,,,0.0,0.164,0.131,0.0,0.0,0.0,0.131
2020-03-06,SP,10,0,0,45919049,35,0,10,3.46,,,,,2.23,,,,,1.27,,,,0.0,0.164,0.218,0.0,0.0,0.0,0.218
2020-03-07,SP,13,0,0,45919049,35,0,13,4.93,,,,,2.1,,,,,,,,,0.0,0.164,0.283,0.0,0.0,0.0,0.283
2020-03-08,SP,16,0,0,45919049,35,0,16,6.23,,,,,,,,,,,,,,0.0,0.164,0.348,0.0,0.0,0.0,0.348
2020-03-09,SP,16,0,0,45919049,35,0,16,5.4,,,,,,,,,,,,,,0.0,0.164,0.348,0.0,0.0,0.0,0.348
2020-03-10,SP,19,0,0,45919049,35,0,19,,,,,,,,,,,,,,,0.0,0.164,0.414,0.0,0.0,0.0,0.414
2020-03-11,SP,30,0,0,45919049,35,0,30,,,,,,,,,,,,,,,0.0,0.164,0.653,0.0,0.0,0.0,0.653
2020-03-12,SP,46,0,0,45919049,35,0,46,,,,,,,,,,,,,,,0.0,0.164,1.0,0.0,0.0,0.0,1.0
2020-03-14,SP,65,0,0,45919049,35,0,65,,,,,,,,,,,,,,,0.0,0.164,1.42,0.0,0.0,0.0,1.42
2020-03-16,SP,152,0,1,45919049,35,1,151,,,,,,,,,,,,,,0.0,0.0,0.164,3.31,0.0,0.0218,0.0218,3.29
2020-03-17,SP,164,1,1,45919049,35,2,162,,,,,,,,,,,,,,0.5,0.0061,0.164,3.57,0.0218,0.0218,0.0436,3.53
2020-03-18,SP,240,3,1,45919049,35,4,236,,,,,,,,,,,,,,0.75,0.0125,0.164,5.23,0.0653,0.0218,0.0871,5.14
2020-03-19,SP,286,5,1,45919049,35,6,280,,,,,,,,,,,,,,0.833,0.0175,0.164,6.23,0.109,0.0218,0.131,6.1
2020-03-20,SP,396,9,1,45919049,35,10,386,100.95,0.0,,,,,,,,,,,,0.9,0.0227,0.164,8.62,0.196,0.0218,0.218,8.41
2020-03-21,SP,396,15,1,45919049,35,16,380,101.49,0.0,10.41,10.41,91.09,,,,,,,,,0.938,0.0379,0.164,8.62,0.327,0.0218,0.348,8.28
2020-03-22,SP,631,22,1,45919049,35,23,608,126.46,0.0,10.69,10.69,115.76,,,,,,,,,0.957,0.0349,0.164,13.74,0.479,0.0218,0.501,13.24
2020-03-23,SP,745,30,1,45919049,35,31,714,152.35,0.104,12.58,12.68,139.67,16.95,,,,,,,,0.968,0.0403,0.164,16.22,0.653,0.0218,0.675,15.55
2020-03-24,SP,810,40,1,45919049,35,41,769,141.58,0.104,13.4,13.5,128.08,7.84,,0.778,,,,,,0.976,0.0494,0.164,17.64,0.871,0.0218,0.893,16.75
2020-03-25,SP,862,48,1,45919049,35,49,813,171.05,0.104,13.39,13.5,157.55,1.15,,0.779,,,-0.1423,,,0.98,0.0557,0.164,18.77,1.05,0.0218,1.07,17.71
2020-03-26,SP,1052,58,2,45919049,35,60,992,132.89,0.208,13.8,14.01,118.88,11.41,0.148,0.689,0.836,10.57,3.98,,,0.967,0.0551,0.164,22.91,1.26,0.0436,1.31,21.6
2020-03-27,SP,1223,68,2,45919049,35,70,1153,130.77,1.39,14.18,15.57,115.2,19.26,0.992,0.995,1.99,17.27,34.22,,,0.971,0.0556,0.164,26.63,1.48,0.0436,1.52,25.11
2020-03-28,SP,1406,84,2,45919049,35,86,1320,229.98,1.52,16.05,17.56,212.41,24.66,2.99,1.46,4.45,20.21,21.64,29.31,,0.977,0.0597,0.164,30.62,1.83,0.0436,1.87,28.75
2020-03-29,SP,1451,98,2,45919049,35,100,1351,281.39,1.55,18.8,20.35,261.05,75.51,2.68,2.33,5.01,70.5,51.97,8.49,,0.98,0.0675,0.164,31.6,2.13,0.0436,2.18,29.42
2020-03-30,SP,1517,113,40,45919049,35,153,1364,284.65,24.22,20.67,44.89,239.76,92.67,21.51,3.13,24.65,68.02,53.88,-7.2481,2.52,0.739,0.0745,0.164,33.04,2.46,0.871,3.33,29.7
2020-03-31,SP,2339,136,52,45919049,35,188,2151,436.17,31.91,24.73,56.65,379.52,97.53,27.11,3.27,30.38,67.15,14.03,-8.1568,4.44,0.723,0.0581,0.164,50.94,2.96,1.13,4.09,46.84
2020-04-01,SP,2981,164,55,45919049,35,219,2762,535.14,33.3,28.73,62.03,473.11,113.0,1.81,3.47,5.28,107.72,3.81,-0.8016,,0.749,0.055,0.164,64.92,3.57,1.2,4.77,60.15
2020-04-02,SP,3506,188,55,45919049,35,243,3263,630.81,32.84,29.86,62.7,568.11,102.36,-20.9227,4.23,-16.6953,119.06,-26.5329,-6.0195,,0.774,0.0536,0.164,76.35,4.09,1.2,5.29,71.06
2020-04-03,SP,4048,219,57,45919049,35,276,3772,733.38,2.01,33.26,35.27,698.11,39.65,-1.2325,3.43,2.2,37.45,-25.9085,1.97,,0.793,0.0541,0.164,88.16,4.77,1.24,6.01,82.14
2020-04-04,SP,4466,260,55,45919049,35,315,4151,603.74,-0.1524,40.08,39.93,563.82,4.7,0.0655,3.8,3.87,0.837,-3.0086,,,0.825,0.0582,0.164,97.26,5.66,1.2,6.86,90.4
2020-04-05,SP,4620,275,53,45919049,35,328,4292,567.53,-0.2797,40.39,40.11,527.42,-4.7895,0.124,4.57,4.7,-9.488,1.28,,,0.838,0.0595,0.164,100.61,5.99,1.15,7.14,93.47
2020-04-06,SP,4866,304,51,45919049,35,355,4511,556.32,2.0,45.19,47.19,509.13,-15.6414,-0.0319,3.76,3.73,-19.3667,-10.0496,,,0.856,0.0625,0.164,105.97,6.62,1.11,7.73,98.24
2020-04-07,SP,5682,371,51,45919049,35,422,5260,604.64,1.73,51.05,52.78,551.85,20.84,,3.7,,,,,,0.879,0.0653,0.164,123.74,8.08,1.11,9.19,114.55
2020-04-08,SP,6708,428,53,45919049,35,481,6227,635.91,1.86,49.58,51.44,584.48,34.55,,3.39,,,,,,0.89,0.0638,0.164,146.08,9.32,1.15,10.47,135.61
2020-04-09,SP,7480,496,72,45919049,35,568,6912,715.22,2.61,56.88,59.49,655.73,16.56,2.12,1.74,3.86,12.7,-3.6386,,,0.873,0.0663,0.164,162.9,10.8,1.57,12.37,150.53
