Date,State,Confirmed,Deaths,Recovered,Estimated Population,City Ibge Code,Closed,Active,Diff Confirmed,Diff Recovered,Diff Deaths,Diff Closed,Diff Active,Diff2 Confirmed,Diff2 Recovered,Diff2 Deaths,Diff2 Closed,Diff2 Active,Diff3 Confirmed,Diff4 Confirmed,Diff5 Confirmed,μ_closed,μ_confirmed,μ_closed_est,Confirmed Per 1Mi,Deaths Per 1Mi,Recovered Per 1Mi,Closed Per 1Mi,Active Per 1Mi
2020-04-21,RS,918,27,490,11377239,43,517,401,40.33,39.0,1.67,40.67,-0.3333,5.06,-0.6389,0.278,-0.3611,5.42,0.417,-0.309,,0.0522,0.0294,0.0865,80.69,2.37,43.07,45.44,35.25
2020-04-22,RS,970,28,537,11377239,43,565,405,49.5,12.5,1.5,14.0,35.5,5.61,-3.0278,0.389,-2.6389,8.25,0.493,-0.3438,,0.0496,0.0289,0.0865,85.26,2.46,47.2,49.66,35.6
2020-04-23,RS,1039,29,552,11377239,43,581,458,50.67,14.33,1.83,16.17,34.5,4.81,-4.1667,0.472,-3.6944,8.5,-0.1806,-0.2378,,0.0499,0.0279,0.0865,91.32,2.55,48.52,51.07,40.26
2020-04-24,RS,1096,34,561,11377239,43,595,501,56.33,15.0,3.0,18.0,38.33,5.31,-4.5833,0.389,-4.1944,9.5,-0.3333,-0.3889,,0.0571,0.031,0.0865,96.33,2.99,49.31,52.3,44.04
2020-04-25,RS,1166,35,573,11377239,43,608,558,63.33,10.5,3.5,14.0,49.33,4.33,0.556,0.5,1.06,3.28,-0.5347,,,0.0576,0.03,0.0865,102.49,3.08,50.36,53.44,49.05
2020-04-26,RS,1208,38,577,11377239,43,615,593,63.5,9.33,3.67,13.0,50.5,4.28,1.08,0.444,1.53,2.75,-1.0625,,,0.0618,0.0315,0.0865,106.18,3.34,50.72,54.06,52.12
2020-04-27,RS,1256,45,580,11377239,43,625,631,72.17,11.5,4.0,15.5,56.67,2.67,1.22,0.111,1.33,1.33,0.431,,,0.072,0.0358,0.0865,110.4,3.96,50.98,54.93,55.46
2020-04-28,RS,1350,49,600,11377239,43,649,701,75.5,15.83,4.5,20.33,55.17,1.06,2.31,0.167,2.47,-1.4167,-0.1111,,,0.0755,0.0363,0.0865,118.66,4.31,52.74,57.04,61.61
2020-04-29,RS,1420,51,608,11377239,43,659,761,76.33,20.83,4.5,25.33,51.0,6.06,4.97,0.278,5.25,0.806,0.0972,0.24,,0.0774,0.0359,0.0865,124.81,4.48,53.44,57.92,66.89
2020-04-30,RS,1529,58,630,11377239,43,688,841,72.33,22.33,3.67,26.0,46.33,3.83,4.25,0.222,4.47,-0.6389,2.3,,,0.0843,0.0379,0.0865,134.39,5.1,55.37,60.47,73.92
2020-05-01,RS,1619,62,668,11377239,43,730,889,69.67,24.33,4.5,28.83,40.83,3.06,3.53,0.0556,3.58,-0.5278,1.39,0.115,,0.0849,0.0383,0.0865,142.3,5.45,58.71,64.16,78.14
2020-05-02,RS,1666,65,702,11377239,43,767,899,99.83,39.17,5.33,44.5,55.33,10.25,4.97,0.0833,5.06,5.19,1.75,-0.7882,,0.0847,0.039,0.0865,146.43,5.71,61.7,67.42,79.02
2020-05-03,RS,1690,67,714,11377239,43,781,909,95.17,37.0,5.33,42.33,52.83,11.61,4.36,0.222,4.58,7.03,0.556,,,0.0858,0.0396,0.0865,148.54,5.89,62.76,68.65,79.9
2020-05-04,RS,1768,76,746,11377239,43,822,946,93.83,37.0,4.83,41.83,52.0,10.83,3.78,-0.0833,3.69,7.14,-0.8542,,,0.0925,0.043,0.0865,155.4,6.68,65.57,72.25,83.15
2020-05-05,RS,2019,83,843,11377239,43,926,1093,137.83,50.67,5.0,55.67,82.17,5.28,1.06,-0.2778,0.778,4.5,,,,0.0896,0.0411,0.0865,177.46,7.3,74.1,81.39,96.07
2020-05-06,RS,2100,90,852,11377239,43,942,1158,142.0,48.5,5.0,53.5,88.5,6.83,3.17,-0.3056,2.86,3.97,,,,0.0955,0.0429,0.0865,184.58,7.91,74.89,82.8,101.78
2020-05-07,RS,2182,91,890,11377239,43,981,1201,134.67,47.0,4.0,51.0,83.67,,,,,,,,,0.0928,0.0417,0.0865,191.79,8.0,78.23,86.22,105.56
2020-05-08,RS,2493,95,1006,11377239,43,1101,1392,131.5,45.5,3.67,49.17,82.33,,,,,,,,,0.0863,0.0381,0.0865,219.12,8.35,88.42,96.77,122.35
2020-05-09,RS,2542,97,1005,11377239,43,1102,1440,136.17,56.0,3.5,59.5,76.67,,,,,,,,,0.088,0.0382,0.0865,223.43,8.53,88.33,96.86,126.57
2020-05-10,RS,2576,100,1028,11377239,43,1128,1448,,,,,,,,,,,,,,0.0887,0.0388,0.0865,226.42,8.79,90.36,99.15,127.27
2020-05-11,RS,2808,105,1116,11377239,43,1221,1587,,,,,,,,,,,,,,0.086,0.0374,0.0865,246.81,9.23,98.09,107.32,139.49
2020-05-12,RS,2917,111,1188,11377239,43,1299,1618,,,,,,,,,,,,,,0.0855,0.0381,0.0865,256.39,9.76,104.42,114.18,142.21
