Date,State,Confirmed,Deaths,Recovered,Estimated Population,City Ibge Code,Closed,Active,Diff Confirmed,Diff Recovered,Diff Deaths,Diff Closed,Diff Active,Diff2 Confirmed,Diff2 Recovered,Diff2 Deaths,Diff2 Closed,Diff2 Active,Diff3 Confirmed,Diff4 Confirmed,Diff5 Confirmed,μ_closed,μ_confirmed,μ_closed_est,Confirmed Per 1Mi,Deaths Per 1Mi,Recovered Per 1Mi,Closed Per 1Mi,Active Per 1Mi
2020-03-20,RO,1,0,0,1777225,11,0,1,,,,,,,,,,,,,,,0.0,0.034,0.563,0.0,0.0,0.0,0.563
2020-03-21,RO,3,0,0,1777225,11,0,3,,,,,,,,,,,,,,,0.0,0.034,1.69,0.0,0.0,0.0,1.69
2020-03-22,RO,3,0,0,1777225,11,0,3,,,,,,,,,,,,,,,0.0,0.034,1.69,0.0,0.0,0.0,1.69
2020-03-24,RO,5,0,0,1777225,11,0,5,,,,,,,,,,,,,,,0.0,0.034,2.81,0.0,0.0,0.0,2.81
2020-03-25,RO,5,0,0,1777225,11,0,5,,,,,,,,,,,,,,,0.0,0.034,2.81,0.0,0.0,0.0,2.81
2020-03-26,RO,6,0,0,1777225,11,0,6,,,,,,,,,,,,,,,0.0,0.034,3.38,0.0,0.0,0.0,3.38
2020-03-27,RO,6,0,0,1777225,11,0,6,,,,,,,,,,,,,,,0.0,0.034,3.38,0.0,0.0,0.0,3.38
2020-03-28,RO,6,0,0,1777225,11,0,6,0.526,,,,,,,,,,,,,,0.0,0.034,3.38,0.0,0.0,0.0,3.38
2020-03-29,RO,6,0,0,1777225,11,0,6,0.526,,,,,,,,,,,,,,0.0,0.034,3.38,0.0,0.0,0.0,3.38
2020-03-30,RO,8,1,0,1777225,11,1,7,0.606,,,,,,,,,,,,,1.0,0.125,0.034,4.5,0.563,0.0,0.563,3.94
2020-03-31,RO,9,1,0,1777225,11,1,8,0.681,,,,,0.134,,,,,,,,1.0,0.111,0.034,5.06,0.563,0.0,0.563,4.5
2020-04-01,RO,9,1,0,1777225,11,1,8,0.814,,,,,0.151,,,,,,,,1.0,0.111,0.034,5.06,0.563,0.0,0.563,4.5
2020-04-02,RO,10,1,0,1777225,11,1,9,1.29,,,,,0.272,,,,,0.0981,,,1.0,0.1,0.034,5.63,0.563,0.0,0.563,5.06
2020-04-03,RO,10,1,0,1777225,11,1,9,1.23,,0.0,,,0.337,,,,,0.148,,,1.0,0.1,0.034,5.63,0.563,0.0,0.563,5.06
2020-04-04,RO,11,1,0,1777225,11,1,10,1.58,,0.0,,,0.45,,,,,0.138,0.0425,,1.0,0.0909,0.034,6.19,0.563,0.0,0.563,5.63
2020-04-05,RO,14,1,0,1777225,11,1,13,2.29,,0.0,,,0.606,,,,,0.22,0.0488,,1.0,0.0714,0.034,7.88,0.563,0.0,0.563,7.31
2020-04-06,RO,18,1,0,1777225,11,1,17,2.85,,0.104,,,0.854,,,,,0.271,,,1.0,0.0556,0.034,10.13,0.563,0.0,0.563,9.57
2020-04-07,RO,23,1,0,1777225,11,1,22,4.16,,0.104,,,1.03,,,,,,,,1.0,0.0435,0.034,12.94,0.563,0.0,0.563,12.38
2020-04-08,RO,26,1,0,1777225,11,1,25,4.55,,0.104,,,,,,,,,,,1.0,0.0385,0.034,14.63,0.563,0.0,0.563,14.07
2020-04-09,RO,28,2,0,1777225,11,2,26,4.76,,0.208,,,,,,,,,,,1.0,0.0714,0.034,15.75,1.13,0.0,1.13,14.63
2020-04-10,RO,32,2,0,1777225,11,2,30,,,,,,,,,,,,,,1.0,0.0625,0.034,18.01,1.13,0.0,1.13,16.88
2020-04-11,RO,34,2,0,1777225,11,2,32,,,,,,,,,,,,,,1.0,0.0588,0.034,19.13,1.13,0.0,1.13,18.01
2020-04-12,RO,42,2,0,1777225,11,2,40,,,,,,,,,,,,,,1.0,0.0476,0.034,23.63,1.13,0.0,1.13,22.51
2020-04-14,RO,69,2,8,1777225,11,10,59,,,,,,,,,,,,,,0.2,0.029,0.034,38.82,1.13,4.5,5.63,33.2
2020-04-15,RO,73,2,36,1777225,11,38,35,,,,,,,,,,,,,,0.0526,0.0274,0.034,41.08,1.13,20.26,21.38,19.69
2020-04-16,RO,92,3,42,1777225,11,45,47,,,,,,,,,,,,,,0.0667,0.0326,0.034,51.77,1.69,23.63,25.32,26.45
2020-04-17,RO,110,3,46,1777225,11,49,61,,,,,,,,,,,,,,0.0612,0.0273,0.034,61.89,1.69,25.88,27.57,34.32
2020-04-18,RO,128,4,49,1777225,11,53,75,23.35,23.06,0.559,23.62,-0.2663,,,,,,,,,0.0755,0.0312,0.034,72.02,2.25,27.57,29.82,42.2
