Date,State,Confirmed,Deaths,Recovered,Estimated Population,City Ibge Code,Closed,Active,Diff Confirmed,Diff Recovered,Diff Deaths,Diff Closed,Diff Active,Diff2 Confirmed,Diff2 Recovered,Diff2 Deaths,Diff2 Closed,Diff2 Active,Diff3 Confirmed,Diff4 Confirmed,Diff5 Confirmed,μ_closed,μ_confirmed,μ_closed_est,Confirmed Per 1Mi,Deaths Per 1Mi,Recovered Per 1Mi,Closed Per 1Mi,Active Per 1Mi
2020-03-20,AP,1,0,0,845731,16,0,1,,,,,,,,,,,,,,,0.0,0.034,1.18,0.0,0.0,0.0,1.18
2020-03-21,AP,1,0,0,845731,16,0,1,,,,,,,,,,,,,,,0.0,0.034,1.18,0.0,0.0,0.0,1.18
2020-03-22,AP,1,0,0,845731,16,0,1,,,,,,,,,,,,,,,0.0,0.034,1.18,0.0,0.0,0.0,1.18
2020-03-23,AP,1,0,0,845731,16,0,1,,,,,,,,,,,,,,,0.0,0.034,1.18,0.0,0.0,0.0,1.18
2020-03-24,AP,1,0,0,845731,16,0,1,0.17,,,,,,,,,,,,,,0.0,0.034,1.18,0.0,0.0,0.0,1.18
2020-03-25,AP,2,0,0,845731,16,0,2,0.438,,,,,,,,,,,,,,0.0,0.034,2.36,0.0,0.0,0.0,2.36
2020-03-26,AP,2,0,0,845731,16,0,2,0.692,,,,,,,,,,,,,,0.0,0.034,2.36,0.0,0.0,0.0,2.36
2020-03-27,AP,3,0,0,845731,16,0,3,1.04,,,,,0.695,,,,,,,,,0.0,0.034,3.55,0.0,0.0,0.0,3.55
2020-03-28,AP,4,0,0,845731,16,0,4,1.56,,,,,0.619,,,,,,,,,0.0,0.034,4.73,0.0,0.0,0.0,4.73
2020-03-29,AP,8,0,0,845731,16,0,8,2.21,,,,,0.756,,,,,-0.0133,,,,0.0,0.034,9.46,0.0,0.0,0.0,9.46
2020-03-30,AP,8,0,0,845731,16,0,8,2.33,,,,,0.659,,,,,-0.1232,,,,0.0,0.034,9.46,0.0,0.0,0.0,9.46
2020-03-31,AP,10,0,0,845731,16,0,10,3.02,,,,,0.333,,,,,-0.023,,,,0.0,0.034,11.82,0.0,0.0,0.0,11.82
2020-04-01,AP,11,0,0,845731,16,0,11,3.6,,,,,0.61,,,,,0.0124,,,,0.0,0.034,13.01,0.0,0.0,0.0,13.01
2020-04-02,AP,12,0,0,845731,16,0,12,2.63,,,,,0.7,,,,,0.473,,,,0.0,0.034,14.19,0.0,0.0,0.0,14.19
2020-04-03,AP,19,0,0,845731,16,0,19,4.83,,,,,1.56,,,,,0.922,4.49,,,0.0,0.034,22.47,0.0,0.0,0.0,22.47
2020-04-04,AP,29,1,0,845731,16,1,28,7.6,,,,,2.45,,,,,2.52,2.5,,1.0,0.0345,0.034,34.29,1.18,0.0,1.18,33.11
2020-04-05,AP,32,1,0,845731,16,1,31,12.29,,,,,5.87,,,,,3.73,1.66,-0.9001,1.0,0.0312,0.034,37.84,1.18,0.0,1.18,36.65
2020-04-06,AP,39,2,0,845731,16,2,37,14.52,,,,,6.84,,,,,2.79,-0.434,0.223,1.0,0.0513,0.034,46.11,2.36,0.0,2.36,43.75
2020-04-07,AP,51,2,0,845731,16,2,49,18.51,,,,,6.81,,,,,1.52,-0.2886,0.0939,1.0,0.0392,0.034,60.3,2.36,0.0,2.36,57.94
