Date,State,Confirmed,Deaths,Recovered,Estimated Population,City Ibge Code,Closed,Active,Diff Confirmed,Diff Recovered,Diff Deaths,Diff Closed,Diff Active,Diff2 Confirmed,Diff2 Recovered,Diff2 Deaths,Diff2 Closed,Diff2 Active,Diff3 Confirmed,Diff4 Confirmed,Diff5 Confirmed,μ_closed,μ_confirmed,μ_closed_est,Confirmed Per 1Mi,Deaths Per 1Mi,Recovered Per 1Mi,Closed Per 1Mi,Active Per 1Mi
2020-04-20,SE,92,5,50,2298696,28,55,37,12.83,8.0,0.667,8.67,4.17,1.03,-0.2778,0.0833,-0.1944,1.22,,,,0.0909,0.0543,0.0542,40.02,2.18,21.75,23.93,16.1
2020-04-21,SE,117,7,62,2298696,28,69,48,12.33,7.83,0.5,8.33,4.0,0.694,-0.0833,0.0278,-0.0556,0.75,,,,0.101,0.0598,0.0542,50.9,3.05,26.97,30.02,20.88
2020-04-22,SE,118,7,65,2298696,28,72,46,11.33,4.5,0.667,5.17,6.17,2.69,0.5,0.0278,0.528,2.17,,,,0.0972,0.0593,0.0542,51.33,3.05,28.28,31.32,20.01
2020-04-23,SE,135,8,72,2298696,28,80,55,13.83,5.67,0.667,6.33,7.5,,,,,,,,,0.1,0.0593,0.0542,58.73,3.48,31.32,34.8,23.93
2020-04-24,SE,145,8,74,2298696,28,82,63,15.67,5.83,0.667,6.5,9.17,,,,,,,,,0.0976,0.0552,0.0542,63.08,3.48,32.19,35.67,27.41
2020-04-25,SE,154,9,76,2298696,28,85,69,27.0,9.83,0.667,10.5,16.5,,,,,,,,,0.106,0.0584,0.0542,66.99,3.92,33.06,36.98,30.02
2020-04-26,SE,175,9,84,2298696,28,93,82,,,,,,,,,,,,,,0.0968,0.0514,0.0542,76.13,3.92,36.54,40.46,35.67
2020-04-27,SE,211,11,97,2298696,28,108,103,,,,,,,,,,,,,,0.102,0.0521,0.0542,91.79,4.79,42.2,46.98,44.81
2020-04-28,SE,280,11,124,2298696,28,135,145,,,,,,,,,,,,,,0.0815,0.0393,0.0542,121.81,4.79,53.94,58.73,63.08
2020-04-30,SE,453,14,187,2298696,28,201,252,,,,,,,,,,,,,,0.0697,0.0309,0.0542,197.07,6.09,81.35,87.44,109.63
2020-05-01,SE,517,14,213,2298696,28,227,290,,,,,,,,,,,,,,0.0617,0.0271,0.0542,224.91,6.09,92.66,98.75,126.16
2020-05-02,SE,601,14,253,2298696,28,267,334,,,,,,,,,,,,,,0.0524,0.0233,0.0542,261.45,6.09,110.06,116.15,145.3
2020-05-03,SE,730,14,308,2298696,28,322,408,90.83,36.33,1.5,37.83,53.0,,,,,,,,,0.0435,0.0192,0.0542,317.57,6.09,133.99,140.08,177.49
2020-05-04,SE,772,17,326,2298696,28,343,429,116.17,47.0,1.83,48.83,67.33,,,,,,,,,0.0496,0.022,0.0542,335.84,7.4,141.82,149.22,186.63
2020-05-05,SE,898,21,375,2298696,28,396,502,139.5,54.5,2.33,56.83,82.67,,,,,,,,,0.053,0.0234,0.0542,390.66,9.14,163.14,172.27,218.38
2020-05-06,SE,998,23,405,2298696,28,428,570,143.0,53.33,3.17,56.5,86.5,,,,,,,,,0.0537,0.023,0.0542,434.16,10.01,176.19,186.19,247.97
2020-05-07,SE,1214,25,495,2298696,28,520,694,166.5,63.5,2.83,66.33,100.17,,,,,,,,,0.0481,0.0206,0.0542,528.13,10.88,215.34,226.22,301.91
2020-05-08,SE,1438,28,580,2298696,28,608,830,150.33,56.67,2.67,59.33,91.0,,,,,,,,,0.0461,0.0195,0.0542,625.57,12.18,252.32,264.5,361.07
2020-05-09,SE,1588,33,628,2298696,28,661,927,,,,,,,,,,,,,,0.0499,0.0208,0.0542,690.83,14.36,273.2,287.55,403.27
2020-05-10,SE,1771,34,707,2298696,28,741,1030,,,,,,,,,,,,,,0.0459,0.0192,0.0542,770.44,14.79,307.57,322.36,448.08
2020-05-11,SE,1800,37,715,2298696,28,752,1048,,,,,,,,,,,,,,0.0492,0.0206,0.0542,783.05,16.1,311.05,327.14,455.91
