Date,State,Confirmed,Deaths,Recovered,Estimated Population,City Ibge Code,Closed,Active,Diff Confirmed,Diff Recovered,Diff Deaths,Diff Closed,Diff Active,Diff2 Confirmed,Diff2 Recovered,Diff2 Deaths,Diff2 Closed,Diff2 Active,Diff3 Confirmed,Diff4 Confirmed,Diff5 Confirmed,μ_closed,μ_confirmed,μ_closed_est,Confirmed Per 1Mi,Deaths Per 1Mi,Recovered Per 1Mi,Closed Per 1Mi,Active Per 1Mi
2020-04-02,AC,45,0,1,881935,12,1,44,1.17,0.0,,,,-0.1944,,,,,,,,0.0,0.0,0.083,51.02,0.0,1.13,1.13,49.89
2020-04-03,AC,46,0,1,881935,12,1,45,1.33,0.0,,,,-0.1389,,,,,,,,0.0,0.0,0.083,52.16,0.0,1.13,1.13,51.02
2020-04-04,AC,46,0,1,881935,12,1,45,1.17,-0.1667,,,,0.333,,,,,,,,0.0,0.0,0.083,52.16,0.0,1.13,1.13,51.02
2020-04-05,AC,48,0,1,881935,12,1,47,2.17,-0.1667,,,,0.472,,,,,,,,0.0,0.0,0.083,54.43,0.0,1.13,1.13,53.29
2020-04-06,AC,50,1,1,881935,12,2,48,2.67,0.0,,,,0.528,,,,,0.111,,,0.5,0.02,0.083,56.69,1.13,1.13,2.27,54.43
2020-04-07,AC,50,2,0,881935,12,2,48,4.0,0.0,,,,0.917,,,,,0.0417,,,1.0,0.04,0.083,56.69,2.27,0.0,2.27,54.43
2020-04-08,AC,58,2,0,881935,12,2,56,4.0,0.0,,,,0.778,,,,,0.0139,-0.0104,,1.0,0.0345,0.083,65.76,2.27,0.0,2.27,63.5
2020-04-09,AC,62,2,1,881935,12,3,59,4.5,0.0,0.167,0.167,4.33,0.639,,,,,0.0417,0.0069,,0.667,0.0323,0.083,70.3,2.27,1.13,3.4,66.9
2020-04-10,AC,70,2,1,881935,12,3,67,6.67,,0.167,,,0.583,,,,,0.0694,0.0226,,0.667,0.0286,0.083,79.37,2.27,1.13,3.4,75.97
2020-04-11,AC,72,2,1,881935,12,3,69,6.83,,0.167,,,1.08,,,,,0.0694,0.0174,-0.0078,0.667,0.0278,0.083,81.64,2.27,1.13,3.4,78.24
2020-04-12,AC,77,2,1,881935,12,3,74,6.5,8.17,0.333,8.5,-2.0,1.06,,0.0833,,,0.104,0.0104,-0.0161,0.667,0.026,0.083,87.31,2.27,1.13,3.4,83.91
2020-04-13,AC,90,3,1,881935,12,4,86,7.5,8.67,0.5,9.17,-1.6667,0.917,,0.0556,,,0.111,-0.0243,-0.0256,0.75,0.0333,0.083,102.05,3.4,1.13,4.54,97.51
2020-04-14,AC,99,3,12,881935,12,15,84,10.5,9.17,0.5,9.67,0.833,1.0,,0.111,,,0.111,-0.0417,-0.0217,0.2,0.0303,0.083,112.25,3.4,13.61,17.01,95.25
2020-04-15,AC,101,4,50,881935,12,54,47,10.83,8.83,0.667,9.5,1.33,1.53,0.139,0.0556,0.194,1.33,-0.0278,-0.0851,,0.0741,0.0396,0.083,114.52,4.54,56.69,61.23,53.29
2020-04-16,AC,115,5,53,881935,12,58,57,12.17,15.33,0.5,15.83,-3.6667,1.5,0.361,0.0,0.361,1.14,-0.0625,-0.0764,,0.0862,0.0435,0.083,130.4,5.67,60.1,65.76,64.63
2020-04-17,AC,135,5,56,881935,12,61,74,12.83,14.0,0.833,14.83,-2.0,0.806,0.278,0.0556,0.333,0.472,-0.2292,,,0.082,0.037,0.083,153.07,5.67,63.5,69.17,83.91
2020-04-18,AC,142,6,54,881935,12,60,82,15.67,9.0,0.667,9.67,6.0,0.75,0.361,0.0278,0.389,0.361,-0.1944,,,0.1,0.0423,0.083,161.01,6.8,61.23,68.03,92.98
2020-04-19,AC,163,6,93,881935,12,99,64,16.5,10.83,0.5,11.33,5.17,0.611,-1.6111,0.0556,-1.5556,2.17,-0.1181,,,0.0606,0.0368,0.083,184.82,6.8,105.45,112.25,72.57
2020-04-20,AC,176,8,96,881935,12,104,72,15.33,10.83,0.833,11.67,3.67,0.722,-1.3056,-0.0556,-1.3611,2.08,-0.1597,,,0.0769,0.0455,0.083,199.56,9.07,108.85,117.92,81.64
2020-04-21,AC,195,8,104,881935,12,112,83,15.33,11.0,0.833,11.83,3.5,0.333,-0.5278,0.0556,-0.4722,0.806,0.0903,,,0.0714,0.041,0.083,221.1,9.07,117.92,126.99,94.11
2020-04-22,AC,214,8,118,881935,12,126,88,15.83,5.67,0.833,6.5,9.33,0.111,-1.1667,0.139,-1.0278,1.14,0.361,,,0.0635,0.0374,0.083,242.65,9.07,133.8,142.87,99.78
2020-04-23,AC,227,10,121,881935,12,131,96,17.17,6.17,0.5,6.67,10.5,0.972,-0.9444,0.0833,-0.8611,1.83,0.847,0.352,,0.0763,0.0441,0.083,257.39,11.34,137.2,148.54,108.85
2020-04-24,AC,234,11,120,881935,12,131,103,17.67,5.83,1.0,6.83,10.83,2.17,-0.5278,0.0833,-0.4444,2.61,1.16,0.318,,0.084,0.047,0.083,265.33,12.47,136.06,148.54,116.79
2020-04-25,AC,258,11,127,881935,12,138,120,17.17,3.83,1.33,5.17,12.0,3.72,1.11,0.0833,1.19,2.53,1.5,0.139,-0.1615,0.0797,0.0426,0.083,292.54,12.47,144.0,156.47,136.06
2020-04-26,AC,279,11,133,881935,12,144,135,21.17,5.17,1.33,6.5,14.67,4.75,1.75,0.222,1.97,2.78,1.63,0.0538,-0.1654,0.0764,0.0394,0.083,316.35,12.47,150.8,163.28,153.07
2020-04-27,AC,301,14,139,881935,12,153,148,28.33,7.83,1.33,9.17,19.17,6.97,2.89,0.139,3.03,3.94,1.4,-0.2934,-0.1293,0.0915,0.0465,0.083,341.29,15.87,157.61,173.48,167.81
2020-04-28,AC,317,16,141,881935,12,157,160,38.17,12.33,1.33,13.67,24.5,8.69,4.03,0.111,4.14,4.56,1.38,-0.3437,-0.1302,0.102,0.0505,0.083,359.44,18.14,159.88,178.02,181.42
2020-04-29,AC,354,18,152,881935,12,170,184,45.67,16.67,1.83,18.5,27.17,9.33,4.39,0.0833,4.47,4.86,0.326,-0.3785,,0.106,0.0508,0.083,401.39,20.41,172.35,192.76,208.63
2020-04-30,AC,404,19,167,881935,12,186,218,59.5,23.17,1.83,25.0,34.5,10.25,4.69,0.222,4.92,5.33,0.257,-0.467,,0.102,0.047,0.083,458.08,21.54,189.36,210.9,247.18
2020-05-01,AC,487,19,201,881935,12,220,267,69.33,28.0,2.0,30.0,39.33,8.28,3.83,0.25,4.08,4.19,-0.1111,-0.2865,,0.0864,0.039,0.083,552.19,21.54,227.91,249.45,302.74
2020-05-02,AC,553,22,233,881935,12,255,298,77.17,31.5,1.83,33.33,43.83,9.72,3.94,0.139,4.08,5.64,-0.4931,-0.4844,,0.0863,0.0398,0.083,627.03,24.95,264.19,289.14,337.89
2020-05-03,AC,658,25,278,881935,12,303,355,89.83,36.0,2.67,38.67,51.17,8.89,3.08,0.111,3.19,5.69,-0.8194,,,0.0825,0.038,0.083,746.09,28.35,315.22,343.56,402.52
2020-05-04,AC,733,28,309,881935,12,337,396,87.83,35.33,2.83,38.17,49.67,8.28,2.81,0.0278,2.83,5.44,-1.6806,,,0.0831,0.0382,0.083,831.13,31.75,350.37,382.11,449.01
2020-05-05,AC,817,29,341,881935,12,370,447,104.0,40.33,2.67,43.0,61.0,5.0,1.39,0.111,1.5,3.5,,,,0.0784,0.0355,0.083,926.37,32.88,386.65,419.53,506.84
2020-05-06,AC,943,35,383,881935,12,418,525,112.83,41.67,2.5,44.17,68.67,3.0,1.36,0.0,1.36,1.64,,,,0.0837,0.0371,0.083,1069.24,39.69,434.27,473.96,595.28
2020-05-07,AC,1014,36,413,881935,12,449,565,119.0,44.83,2.17,47.0,72.0,,,,,,,,,0.0802,0.0355,0.083,1149.74,40.82,468.29,509.11,640.64
2020-05-08,AC,1177,38,475,881935,12,513,664,107.17,39.83,2.5,42.33,64.83,,,,,,,,,0.0741,0.0323,0.083,1334.57,43.09,538.59,581.68,752.89
2020-05-09,AC,1335,40,528,881935,12,568,767,107.83,44.17,2.67,46.83,61.0,,,,,,,,,0.0704,0.03,0.083,1513.72,45.35,598.68,644.04,869.68
2020-05-10,AC,1447,41,578,881935,12,619,828,,,,,,,,,,,,,,0.0662,0.0283,0.083,1640.71,46.49,655.38,701.87,938.84
2020-05-11,AC,1460,44,580,881935,12,624,836,,,,,,,,,,,,,,0.0705,0.0301,0.083,1655.45,49.89,657.64,707.54,947.92
2020-05-12,AC,1590,51,648,881935,12,699,891,,,,,,,,,,,,,,0.073,0.0321,0.083,1802.85,57.83,734.75,792.58,1010.28
