Date,State,Confirmed,Deaths,Recovered,Estimated Population,City Ibge Code,Closed,Active,Diff Confirmed,Diff Recovered,Diff Deaths,Diff Closed,Diff Active,Diff2 Confirmed,Diff2 Recovered,Diff2 Deaths,Diff2 Closed,Diff2 Active,Diff3 Confirmed,Diff4 Confirmed,Diff5 Confirmed,μ_closed,μ_confirmed,μ_closed_est,Confirmed Per 1Mi,Deaths Per 1Mi,Recovered Per 1Mi,Closed Per 1Mi,Active Per 1Mi
2020-04-14,MS,115,4,14,2778986,50,18,97,6.56,11.13,0.559,11.69,-5.1304,0.863,17.88,0.153,18.04,-17.1745,0.782,,,0.222,0.0348,0.034,41.38,1.44,5.04,6.48,34.9
2020-04-15,MS,121,4,60,2778986,50,64,57,8.52,48.2,0.559,48.75,-40.2359,0.918,64.13,-0.0274,64.1,-63.1806,0.826,-0.119,0.0709,0.0625,0.0331,0.034,43.54,1.44,21.59,23.03,20.51
2020-04-16,MS,131,5,60,2778986,50,65,66,9.88,55.17,0.699,55.87,-45.9902,0.845,49.06,-0.0827,48.98,-48.1344,-0.101,0.0235,,0.0769,0.0382,0.034,47.14,1.8,21.59,23.39,23.75
2020-04-17,MS,143,5,60,2778986,50,65,78,8.72,54.65,0.162,54.81,-46.0906,0.589,-5.0982,-0.0192,-5.1174,5.71,-0.3534,0.228,,0.0769,0.035,0.034,51.46,1.8,21.59,23.39,28.07
2020-04-18,MS,161,5,62,2778986,50,67,94,9.67,19.13,0.298,19.43,-9.76,0.059,-6.1639,-0.0451,-6.2091,6.27,-0.0365,,,0.0746,0.0311,0.034,57.93,1.8,22.31,24.11,33.83
2020-04-19,MS,168,5,96,2778986,50,101,67,9.09,6.82,0.298,7.12,1.98,0.0466,-2.1627,-0.0472,-2.2099,2.26,-0.0124,,,0.0495,0.0298,0.034,60.45,1.8,34.54,36.34,24.11
2020-04-20,MS,171,5,93,2778986,50,98,73,8.78,6.9,0.246,7.14,1.64,-0.2325,-2.2166,0.0315,-2.1852,1.95,-0.0785,,,0.051,0.0292,0.034,61.53,1.8,33.47,35.26,26.27
2020-04-21,MS,173,6,92,2778986,50,98,75,10.13,8.19,0.295,8.49,1.65,-0.1412,-2.8743,0.0087,-2.8656,2.72,-0.0854,,,0.0612,0.0347,0.034,62.25,2.16,33.11,35.26,26.99
2020-04-22,MS,175,6,97,2778986,50,103,72,7.62,7.86,0.295,8.16,-0.5361,0.193,-1.3567,0.0458,-1.3108,1.5,,,,0.0583,0.0343,0.034,62.97,2.16,34.9,37.06,25.91
2020-04-23,MS,186,7,99,2778986,50,106,80,9.02,2.2,0.345,2.55,6.47,0.308,-0.4295,0.0384,-0.3911,0.699,,,,0.066,0.0376,0.034,66.93,2.52,35.62,38.14,28.79
2020-04-24,MS,213,7,109,2778986,50,116,97,10.3,2.65,0.613,3.26,7.04,0.371,-0.7417,0.0439,-0.6979,1.07,0.221,,,0.0603,0.0329,0.034,76.65,2.52,39.22,41.74,34.9
2020-04-25,MS,217,7,107,2778986,50,114,103,10.39,2.33,0.417,2.75,7.64,0.785,-0.8115,0.0091,-0.8025,1.59,0.181,,,0.0614,0.0323,0.034,78.09,2.52,38.5,41.02,37.06
2020-04-26,MS,234,7,112,2778986,50,119,115,12.09,1.58,0.417,2.0,10.09,-0.574,-0.669,-0.0039,-0.6729,0.0988,-0.1412,0.0837,,0.0588,0.0299,0.034,84.2,2.52,40.3,42.82,41.38
2020-04-27,MS,238,9,110,2778986,50,119,119,10.97,0.929,0.329,1.26,9.72,-0.7167,-0.2167,-0.0385,-0.2553,-0.4615,-0.015,,,0.0756,0.0378,0.034,85.64,3.24,39.58,42.82,42.82
2020-04-28,MS,240,9,107,2778986,50,116,124,7.07,-0.1408,0.329,0.188,6.88,-0.8351,0.042,0.008,0.05,-0.8851,,,,0.0776,0.0375,0.034,86.36,3.24,38.5,41.74,44.62
2020-04-29,MS,249,9,107,2778986,50,116,133,7.35,0.7,0.329,1.03,6.32,-1.1163,-0.0858,-0.0659,-0.1517,-0.9646,,,,0.0776,0.0361,0.034,89.6,3.24,38.5,41.74,47.86
2020-04-30,MS,255,9,105,2778986,50,114,141,5.54,0.397,0.47,0.868,4.67,-0.5762,0.0444,-0.0759,-0.0315,-0.5447,,,,0.0789,0.0353,0.034,91.76,3.24,37.78,41.02,50.74
2020-05-01,MS,261,9,108,2778986,50,117,144,5.31,0.823,0.136,0.959,4.35,-0.2213,,-0.0196,,,,,,0.0769,0.0345,0.034,93.92,3.24,38.86,42.1,51.82
2020-05-02,MS,266,9,112,2778986,50,121,145,6.34,1.58,0.136,1.71,4.62,0.0895,0.559,-0.0196,0.54,-0.4502,,,,0.0744,0.0338,0.034,95.72,3.24,40.3,43.54,52.18
2020-05-03,MS,272,10,115,2778986,50,125,147,5.71,1.48,0.152,1.63,4.08,0.601,0.796,-0.0139,0.783,-0.1819,,,,0.08,0.0368,0.034,97.88,3.6,41.38,44.98,52.9
2020-05-04,MS,274,10,116,2778986,50,126,148,7.88,3.2,0.152,3.35,4.54,1.24,1.05,0.0248,1.08,0.164,,,,0.0794,0.0365,0.034,98.6,3.6,41.74,45.34,53.26
2020-05-05,MS,283,10,118,2778986,50,128,155,9.13,3.43,0.291,3.72,5.41,,,,,,,,,0.0781,0.0353,0.034,101.84,3.6,42.46,46.06,55.78
2020-05-06,MS,288,10,117,2778986,50,127,161,11.02,3.42,0.291,3.71,7.32,,,,,,,,,0.0787,0.0347,0.034,103.63,3.6,42.1,45.7,57.93
2020-05-07,MS,311,10,127,2778986,50,137,174,,,,,,,,,,,,,,0.073,0.0322,0.034,111.91,3.6,45.7,49.3,62.61
2020-05-08,MS,326,11,132,2778986,50,143,183,,,,,,,,,,,,,,0.0769,0.0337,0.034,117.31,3.96,47.5,51.46,65.85
2020-05-09,MS,346,11,137,2778986,50,148,198,,,,,,,,,,,,,,0.0743,0.0318,0.034,124.51,3.96,49.3,53.26,71.25
