Date,State,Confirmed,Deaths,Recovered,Estimated Population,City Ibge Code,Closed,Active,Diff Confirmed,Diff Recovered,Diff Deaths,Diff Closed,Diff Active,Diff2 Confirmed,Diff2 Recovered,Diff2 Deaths,Diff2 Closed,Diff2 Active,Diff3 Confirmed,Diff4 Confirmed,Diff5 Confirmed,μ_closed,μ_confirmed,μ_closed_est,Confirmed Per 1Mi,Deaths Per 1Mi,Recovered Per 1Mi,Closed Per 1Mi,Active Per 1Mi
2020-04-03,PI,22,4,0,3273227,22,4,18,1.33,,0.0,,,,,,,,,,,1.0,0.182,0.0812,6.72,1.22,0.0,1.22,5.5
2020-04-04,PI,24,4,0,3273227,22,4,20,2.0,,0.167,,,,,,,,,,,1.0,0.167,0.0812,7.33,1.22,0.0,1.22,6.11
2020-04-05,PI,24,4,0,3273227,22,4,20,3.17,,0.333,,,0.389,,,,,,,,1.0,0.167,0.0812,7.33,1.22,0.0,1.22,6.11
2020-04-06,PI,26,4,0,3273227,22,4,22,3.0,,0.5,,,0.472,,,,,,,,1.0,0.154,0.0812,7.94,1.22,0.0,1.22,6.72
2020-04-07,PI,31,5,0,3273227,22,5,26,2.83,,0.5,,,0.417,,0.0556,,,0.132,,,1.0,0.161,0.0812,9.47,1.53,0.0,1.53,7.94
2020-04-08,PI,38,6,0,3273227,22,6,32,3.33,,0.5,,,0.5,,0.0,,,0.187,,,1.0,0.158,0.0812,11.61,1.83,0.0,1.83,9.78
2020-04-09,PI,40,7,0,3273227,22,7,33,4.17,,0.5,,,0.917,,-0.0556,,,0.306,0.0365,,1.0,0.175,0.0812,12.22,2.14,0.0,2.14,10.08
2020-04-10,PI,41,7,0,3273227,22,7,34,4.5,,0.5,,,1.22,,-0.0556,,,0.347,0.0052,,1.0,0.171,0.0812,12.53,2.14,0.0,2.14,10.39
2020-04-11,PI,44,7,0,3273227,22,7,37,6.17,,0.333,,,1.64,,-0.0278,,,0.278,-0.0677,-0.0347,1.0,0.159,0.0812,13.44,2.14,0.0,2.14,11.3
2020-04-12,PI,51,7,0,3273227,22,7,44,8.5,,0.167,,,1.89,,0.0,,,0.208,-0.1111,-0.0204,1.0,0.137,0.0812,15.58,2.14,0.0,2.14,13.44
2020-04-13,PI,58,8,0,3273227,22,8,50,10.17,,0.167,,,2.03,,0.0278,,,0.0347,-0.1024,,1.0,0.138,0.0812,17.72,2.44,0.0,2.44,15.28
2020-04-14,PI,75,8,9,3273227,22,17,58,13.17,,0.333,,,2.06,,0.111,,,-0.0972,-0.0764,,0.471,0.107,0.0812,22.91,2.44,2.75,5.19,17.72
2020-04-15,PI,91,8,45,3273227,22,53,38,15.5,,0.5,,,1.78,,0.167,,,-0.1319,0.0069,,0.151,0.0879,0.0812,27.8,2.44,13.75,16.19,11.61
2020-04-16,PI,102,8,47,3273227,22,55,47,16.67,,0.667,,,1.5,,0.167,,,-0.0972,,,0.145,0.0784,0.0812,31.16,2.44,14.36,16.8,14.36
2020-04-17,PI,123,9,51,3273227,22,60,63,18.5,15.33,1.0,16.33,2.17,1.5,,0.139,,,0.0625,,0.0165,0.15,0.0732,0.0812,37.58,2.75,15.58,18.33,19.25
2020-04-18,PI,144,10,55,3273227,22,65,79,19.17,10.83,1.17,12.0,7.17,1.67,,0.111,,,0.0903,,,0.154,0.0694,0.0812,43.99,3.06,16.8,19.86,24.14
2020-04-19,PI,158,12,90,3273227,22,102,56,19.17,12.17,1.17,13.33,5.83,2.03,,0.0556,,,0.229,0.0729,,0.118,0.0759,0.0812,48.27,3.67,27.5,31.16,17.11
2020-04-20,PI,186,14,101,3273227,22,115,71,22.17,14.17,1.17,15.33,6.83,1.86,-0.5278,0.0,-0.5278,2.39,0.431,0.122,,0.122,0.0753,0.0812,56.82,4.28,30.86,35.13,21.69
2020-04-21,PI,206,15,110,3273227,22,125,81,25.5,16.17,1.17,17.33,8.17,2.42,0.361,-0.0278,0.333,2.08,0.354,0.0712,-0.0187,0.12,0.0728,0.0812,62.93,4.58,33.61,38.19,24.75
2020-04-22,PI,217,15,120,3273227,22,135,82,28.83,12.17,1.0,13.17,15.67,3.39,0.25,0.0556,0.306,3.08,0.576,0.0278,-0.0516,0.111,0.0691,0.0812,66.3,4.58,36.66,41.24,25.05
2020-04-23,PI,256,16,136,3273227,22,152,104,29.67,12.17,1.0,13.17,16.5,3.44,-0.0278,0.0278,0.0,3.44,0.514,-0.0017,-0.0421,0.105,0.0625,0.0812,78.21,4.89,41.55,46.44,31.77
2020-04-24,PI,297,17,152,3273227,22,169,128,33.67,13.0,1.0,14.0,19.67,4.17,-0.0556,0.0,-0.0556,4.22,0.542,-0.0851,-0.0634,0.101,0.0572,0.0812,90.74,5.19,46.44,51.63,39.11
2020-04-25,PI,331,18,163,3273227,22,181,150,39.5,13.67,1.5,15.17,24.33,4.47,1.06,0.0556,1.11,3.36,0.347,-0.0972,,0.0994,0.0544,0.0812,101.12,5.5,49.8,55.3,45.83
2020-04-26,PI,364,20,174,3273227,22,194,170,42.83,14.0,1.33,15.33,27.5,5.56,1.83,0.0556,1.89,3.67,0.236,-0.2257,,0.103,0.0549,0.0812,111.21,6.11,53.16,59.27,51.94
2020-04-27,PI,408,21,188,3273227,22,209,199,50.5,15.83,1.17,17.0,33.5,4.83,1.81,0.0278,1.83,3.0,0.125,-0.1597,,0.1,0.0515,0.0812,124.65,6.42,57.44,63.85,60.8
2020-04-28,PI,454,24,202,3273227,22,226,228,55.67,18.5,1.33,19.83,35.83,5.11,2.36,-0.1111,2.25,2.86,-0.3611,-0.1823,,0.106,0.0529,0.0812,138.7,7.33,61.71,69.05,69.66
2020-04-29,PI,513,24,220,3273227,22,244,269,63.0,23.17,1.33,24.5,38.5,4.97,2.56,-0.0556,2.5,2.47,-0.2917,-0.1372,,0.0984,0.0468,0.0812,156.73,7.33,67.21,74.54,82.18
2020-04-30,PI,600,24,247,3273227,22,271,329,62.67,23.83,1.17,25.0,37.67,4.11,2.33,0.111,2.44,1.67,-0.4931,,,0.0886,0.04,0.0812,183.31,7.33,75.46,82.79,100.51
2020-05-01,PI,665,26,274,3273227,22,300,365,70.17,27.83,0.833,28.67,41.5,3.67,2.11,0.0833,2.19,1.47,-0.4236,,,0.0867,0.0391,0.0812,203.16,7.94,83.71,91.65,111.51
2020-05-02,PI,742,28,313,3273227,22,341,401,72.67,29.33,1.0,30.33,42.33,3.14,1.28,0.0556,1.33,1.81,-0.7778,,,0.0821,0.0377,0.0812,226.69,8.55,95.62,104.18,122.51
2020-05-03,PI,784,28,331,3273227,22,359,425,75.17,29.83,1.83,31.67,43.5,3.28,0.861,0.194,1.06,2.22,-0.5139,,,0.078,0.0357,0.0812,239.52,8.55,101.12,109.68,129.84
2020-05-04,PI,875,29,369,3273227,22,398,477,77.67,31.17,1.83,33.0,44.67,1.0,-0.1111,0.306,0.194,0.806,-0.0208,,,0.0729,0.0331,0.0812,267.32,8.86,112.73,121.59,145.73
2020-05-05,PI,949,30,396,3273227,22,426,523,81.83,30.83,1.67,32.5,49.33,1.61,0.0278,0.361,0.389,1.22,,,,0.0704,0.0316,0.0812,289.93,9.17,120.98,130.15,159.78
2020-05-06,PI,1051,35,426,3273227,22,461,590,82.33,29.0,2.33,31.33,51.0,3.06,1.44,0.306,1.75,1.31,,,,0.0759,0.0333,0.0812,321.09,10.69,130.15,140.84,180.25
2020-05-07,PI,1131,37,461,3273227,22,498,633,76.17,27.17,2.67,29.83,46.33,,,,,,,,,0.0743,0.0327,0.0812,345.53,11.3,140.84,152.14,193.39
2020-05-08,PI,1233,38,498,3273227,22,536,697,82.33,29.5,3.17,32.67,49.67,,,,,,,,,0.0709,0.0308,0.0812,376.69,11.61,152.14,163.75,212.94
2020-05-09,PI,1278,42,505,3273227,22,547,731,93.5,38.5,3.67,42.17,51.33,,,,,,,,,0.0768,0.0329,0.0812,390.44,12.83,154.28,167.11,223.33
2020-05-10,PI,1332,45,532,3273227,22,577,755,,,,,,,,,,,,,,0.078,0.0338,0.0812,406.94,13.75,162.53,176.28,230.66
2020-05-11,PI,1443,49,573,3273227,22,622,821,,,,,,,,,,,,,,0.0788,0.034,0.0812,440.85,14.97,175.06,190.03,250.82
2020-05-12,PI,1612,57,657,3273227,22,714,898,,,,,,,,,,,,,,0.0798,0.0354,0.0812,492.48,17.41,200.72,218.13,274.35
