Date,State,Confirmed,Deaths,Recovered,Estimated Population,City Ibge Code,Closed,Active,Diff Confirmed,Diff Recovered,Diff Deaths,Diff Closed,Diff Active,Diff2 Confirmed,Diff2 Recovered,Diff2 Deaths,Diff2 Closed,Diff2 Active,Diff3 Confirmed,Diff4 Confirmed,Diff5 Confirmed,μ_closed,μ_confirmed,μ_closed_est,Confirmed Per 1Mi,Deaths Per 1Mi,Recovered Per 1Mi,Closed Per 1Mi,Active Per 1Mi
2020-04-17,RN,516,24,215,3506853,24,239,277,36.67,205.79,1.56,207.35,-170.6838,1.7,-10.6935,-0.0162,-10.7097,12.41,,,,0.1,0.0465,0.034,147.14,6.84,61.31,68.15,78.99
2020-04-18,RN,561,26,215,3506853,24,241,320,39.98,69.97,1.62,71.59,-31.618,0.795,-21.1648,0.0001,-21.1647,21.96,,,,0.108,0.0463,0.034,159.97,7.41,61.31,68.72,91.25
2020-04-19,RN,595,27,341,3506853,24,368,227,50.57,34.95,2.13,37.08,13.49,0.171,-10.8638,0.147,-10.7167,10.89,-0.0384,,,0.0734,0.0454,0.034,169.67,7.7,97.24,104.94,64.73
2020-04-20,RN,608,28,330,3506853,24,358,250,43.87,31.09,2.08,33.17,10.7,0.792,-8.9988,0.232,-8.7664,9.56,-0.0681,,,0.0782,0.0461,0.034,173.37,7.98,94.1,102.09,71.29
2020-04-21,RN,646,29,345,3506853,24,374,272,39.4,32.0,2.2,34.19,5.21,-0.6066,-10.7984,0.267,-10.5309,9.92,-0.7662,,,0.0775,0.0449,0.034,184.21,8.27,98.38,106.65,77.56
2020-04-22,RN,708,34,392,3506853,24,426,282,40.1,37.27,2.65,39.92,0.181,-1.9808,-7.9356,0.226,-7.7092,5.73,-1.0536,,,0.0798,0.048,0.034,201.89,9.7,111.78,121.48,80.41
2020-04-23,RN,754,38,400,3506853,24,438,316,36.99,8.93,2.88,11.81,25.18,2.85,-0.7547,0.415,-0.3393,3.19,,,,0.0868,0.0504,0.034,215.01,10.84,114.06,124.9,90.11
2020-04-24,RN,781,40,400,3506853,24,440,341,39.25,10.56,3.2,13.76,25.5,3.82,-1.5392,0.277,-1.2621,5.08,,,,0.0909,0.0512,0.034,222.71,11.41,114.06,125.47,97.24
2020-04-25,RN,825,44,406,3506853,24,450,375,63.55,19.99,4.09,24.08,39.47,7.3,-2.9453,0.0244,-2.9208,10.22,4.57,,,0.0978,0.0533,0.034,235.25,12.55,115.77,128.32,106.93
2020-04-26,RN,832,45,398,3506853,24,443,389,62.66,14.55,3.32,17.87,44.79,12.24,3.22,0.0464,3.27,8.97,6.04,,,0.102,0.0541,0.034,237.25,12.83,113.49,126.32,110.93
2020-04-27,RN,857,48,396,3506853,24,444,413,69.05,16.8,2.73,19.53,49.52,12.7,3.51,-0.0964,3.41,9.29,1.01,-0.7782,,0.108,0.056,0.034,244.38,13.69,112.92,126.61,117.77
2020-04-28,RN,1086,54,483,3506853,24,537,549,90.29,24.3,3.08,27.38,62.91,9.17,2.45,-0.2615,2.19,6.98,0.0528,-0.0078,,0.101,0.0497,0.034,309.68,15.4,137.73,153.13,156.55
2020-04-29,RN,1177,56,504,3506853,24,560,617,91.33,27.26,2.68,29.93,61.4,12.46,6.29,-0.0527,6.24,6.22,-3.7346,-0.595,,0.1,0.0476,0.034,335.63,15.97,143.72,159.69,175.94
2020-04-30,RN,1297,56,535,3506853,24,591,706,103.07,32.31,2.62,34.93,68.14,4.36,4.05,-0.0344,4.01,0.349,-1.5669,-2.4811,,0.0948,0.0432,0.034,369.85,15.97,152.56,168.53,201.32
2020-05-01,RN,1366,59,564,3506853,24,623,743,118.75,41.11,3.01,44.12,74.63,-2.4113,1.65,-0.0649,1.59,-4.0,0.911,,,0.0947,0.0432,0.034,389.52,16.82,160.83,177.65,211.87
2020-05-02,RN,1392,61,587,3506853,24,648,744,84.94,30.3,2.56,32.86,52.08,-3.0014,0.79,0.169,0.958,-3.9598,0.165,,,0.0941,0.0438,0.034,396.94,17.39,167.39,184.78,212.16
2020-05-03,RN,1421,62,600,3506853,24,662,759,81.49,29.6,2.76,32.36,49.13,-3.681,-0.0738,0.259,0.186,-3.8666,,,,0.0937,0.0436,0.034,405.21,17.68,171.09,188.77,216.43
2020-05-04,RN,1536,68,648,3506853,24,716,820,76.29,31.0,3.68,34.68,41.61,,,,,,,,,0.095,0.0443,0.034,438.0,19.39,184.78,204.17,233.83
2020-05-05,RN,1644,72,687,3506853,24,759,885,81.8,31.91,4.11,36.02,45.78,,,,,,,,,0.0949,0.0438,0.034,468.8,20.53,195.9,216.43,252.36
2020-05-06,RN,1739,76,706,3506853,24,782,957,,,,,,,,,,,,,,0.0972,0.0437,0.034,495.89,21.67,201.32,222.99,272.89
2020-05-07,RN,1821,81,742,3506853,24,823,998,,,,,,,,,,,,,,0.0984,0.0445,0.034,519.27,23.1,211.59,234.68,284.59
2020-05-08,RN,1919,87,775,3506853,24,862,1057,,,,,,,,,,,,,,0.101,0.0453,0.034,547.21,24.81,221.0,245.8,301.41
