Date,State,Confirmed,Deaths,Recovered,Estimated Population,City Ibge Code,Closed,Active,Diff Confirmed,Diff Recovered,Diff Deaths,Diff Closed,Diff Active,Diff2 Confirmed,Diff2 Recovered,Diff2 Deaths,Diff2 Closed,Diff2 Active,Diff3 Confirmed,Diff4 Confirmed,Diff5 Confirmed,μ_closed,μ_confirmed,μ_closed_est,Confirmed Per 1Mi,Deaths Per 1Mi,Recovered Per 1Mi,Closed Per 1Mi,Active Per 1Mi
2020-03-12,PE,2,0,0,9557071,26,0,2,,,,,,,,,,,,,,,0.0,0.162,0.209,0.0,0.0,0.0,0.209
2020-03-13,PE,2,0,0,9557071,26,0,2,,,,,,,,,,,,,,,0.0,0.162,0.209,0.0,0.0,0.0,0.209
2020-03-14,PE,7,0,0,9557071,26,0,7,,,,,,,,,,,,,,,0.0,0.162,0.732,0.0,0.0,0.0,0.732
2020-03-15,PE,8,0,0,9557071,26,0,8,2.83,,,,,,,,,,,,,,0.0,0.162,0.837,0.0,0.0,0.0,0.837
2020-03-16,PE,8,0,0,9557071,26,0,8,4.33,,,,,,,,,,,,,,0.0,0.162,0.837,0.0,0.0,0.0,0.837
2020-03-17,PE,18,0,0,9557071,26,0,18,4.0,,,,,,,,,,,,,,0.0,0.162,1.88,0.0,0.0,0.0,1.88
2020-03-18,PE,19,0,0,9557071,26,0,19,4.17,,,,,0.167,,,,,,,,,0.0,0.162,1.99,0.0,0.0,0.0,1.99
2020-03-19,PE,28,0,0,9557071,26,0,28,4.83,,,,,-0.2222,,,,,,,,,0.0,0.162,2.93,0.0,0.0,0.0,2.93
2020-03-20,PE,31,0,0,9557071,26,0,31,4.0,,,,,-0.1944,,,,,-0.0278,,,,0.0,0.162,3.24,0.0,0.0,0.0,3.24
2020-03-21,PE,33,0,0,9557071,26,0,33,3.83,,,,,-0.0278,,,,,,,,,0.0,0.162,3.45,0.0,0.0,0.0,3.45
2020-03-22,PE,37,0,0,9557071,26,0,37,3.0,,,,,0.0556,,,,,,,,,0.0,0.162,3.87,0.0,0.0,0.0,3.87
2020-03-23,PE,42,0,0,9557071,26,0,42,2.83,,,,,0.194,,,,,,,,,0.0,0.162,4.39,0.0,0.0,0.0,4.39
2020-03-24,PE,42,0,0,9557071,26,0,42,4.0,,,,,0.333,,,,,0.194,,,,0.0,0.162,4.39,0.0,0.0,0.0,4.39
2020-03-25,PE,46,1,0,9557071,26,1,45,5.17,,,,,0.639,,,,,0.125,,,1.0,0.0217,0.162,4.81,0.105,0.0,0.105,4.71
2020-03-26,PE,48,3,0,9557071,26,3,45,5.17,,,,,0.833,,,,,0.174,0.0538,,1.0,0.0625,0.162,5.02,0.314,0.0,0.314,4.71
2020-03-27,PE,57,4,0,9557071,26,4,53,5.83,,,,,0.694,,,,,0.34,0.0903,,1.0,0.0702,0.162,5.96,0.419,0.0,0.419,5.55
2020-03-28,PE,68,5,0,9557071,26,5,63,6.83,,0.833,,,1.03,,,,,0.41,0.257,0.0747,1.0,0.0735,0.162,7.12,0.523,0.0,0.523,6.59
2020-03-29,PE,73,5,0,9557071,26,5,68,7.83,,0.833,,,2.0,,,,,0.486,0.217,0.0816,1.0,0.0685,0.162,7.64,0.523,0.0,0.523,7.12
2020-03-30,PE,77,6,2,9557071,26,8,69,8.17,,0.833,,,2.47,,,,,1.2,0.352,-0.0174,0.75,0.0779,0.162,8.06,0.628,0.209,0.837,7.22
2020-03-31,PE,87,6,2,9557071,26,8,79,11.33,,0.833,,,2.64,,0.528,,,1.21,0.417,0.0243,0.75,0.069,0.162,9.1,0.628,0.209,0.837,8.27
2020-04-01,PE,95,8,2,9557071,26,10,85,17.17,,1.5,,,5.83,,0.583,,,1.82,0.187,-0.1176,0.8,0.0842,0.162,9.94,0.837,0.209,1.05,8.89
2020-04-02,PE,106,9,2,9557071,26,11,95,20.67,0.0,2.5,2.5,18.17,6.83,,0.889,,,2.15,0.314,-0.1593,0.818,0.0849,0.162,11.09,0.942,0.209,1.15,9.94
2020-04-03,PE,136,10,2,9557071,26,12,124,22.67,0.0,4.0,4.0,18.67,9.75,,1.14,,,1.95,-0.1181,-0.1606,0.833,0.0735,0.162,14.23,1.05,0.209,1.26,12.97
2020-04-04,PE,176,14,2,9557071,26,16,160,42.83,0.167,4.33,4.5,38.33,11.25,,1.17,,,2.47,-0.2205,-0.2804,0.875,0.0795,0.162,18.42,1.46,0.209,1.67,16.74
2020-04-05,PE,201,21,2,9557071,26,23,178,49.17,0.167,6.17,6.33,42.83,13.64,,1.0,,,1.35,-0.4549,,0.913,0.104,0.162,21.03,2.2,0.209,2.41,18.62
2020-04-06,PE,223,30,2,9557071,26,32,191,69.83,0.5,7.67,8.17,61.67,16.69,,0.861,,,1.27,-0.8073,,0.938,0.135,0.162,23.33,3.14,0.209,3.35,19.99
2020-04-07,PE,352,34,3,9557071,26,37,315,84.67,0.667,8.5,9.17,75.5,15.14,0.139,1.17,1.31,13.83,0.132,-0.2847,,0.919,0.0966,0.162,36.83,3.56,0.314,3.87,32.96
2020-04-08,PE,401,46,3,9557071,26,49,352,102.5,0.833,8.5,9.33,93.17,16.33,4.19,0.889,5.08,11.25,-0.7639,-0.4774,,0.939,0.115,0.162,41.96,4.81,0.314,5.13,36.83
2020-04-09,PE,555,56,5,9557071,26,61,494,122.83,0.833,9.17,10.0,112.83,14.17,20.19,1.14,21.33,-7.1667,0.208,-0.0451,,0.918,0.101,0.162,58.07,5.86,0.523,6.38,51.69
2020-04-10,PE,684,65,6,9557071,26,71,613,133.67,1.0,11.33,12.33,121.33,13.64,21.28,1.22,22.5,-8.8611,-0.6389,,,0.915,0.095,0.162,71.57,6.8,0.628,7.43,64.14
2020-04-11,PE,816,72,7,9557071,26,79,737,147.17,25.33,11.5,36.83,110.33,15.97,22.86,1.75,24.61,-8.6389,-0.0486,-0.191,,0.911,0.0882,0.162,85.38,7.53,0.732,8.27,77.12
2020-04-12,PE,960,85,7,9557071,26,92,868,154.83,121.67,14.5,136.17,18.67,13.78,22.97,1.81,24.78,-11.0,0.222,,,0.924,0.0885,0.162,100.45,8.89,0.732,9.63,90.82
2020-04-13,PE,1154,102,9,9557071,26,111,1043,166.5,128.33,15.83,144.17,22.33,13.97,38.69,1.28,39.97,-26.0,-0.5556,,,0.919,0.0884,0.162,120.75,10.67,0.942,11.61,109.13
2020-04-14,PE,1284,115,155,9557071,26,270,1014,198.33,138.0,19.0,157.0,41.33,14.53,32.06,1.39,33.44,-18.9167,0.833,0.0312,,0.426,0.0896,0.162,134.35,12.03,16.22,28.25,106.1
2020-04-15,PE,1484,143,735,9557071,26,878,606,205.5,138.67,20.0,158.67,46.83,13.75,2.42,0.833,3.25,10.5,-0.6597,,,0.163,0.0964,0.162,155.28,14.96,76.91,91.87,63.41
2020-04-16,PE,1683,160,776,9557071,26,936,747,217.5,233.17,19.0,252.17,-34.6667,17.11,7.75,0.75,8.5,8.61,0.347,0.115,0.0738,0.171,0.0951,0.162,176.1,16.74,81.2,97.94,78.16
2020-04-17,PE,2006,186,835,9557071,26,1021,985,234.33,217.67,19.83,237.5,-3.1667,11.33,6.97,0.333,7.31,4.03,1.72,,,0.182,0.0927,0.162,209.9,19.46,87.37,106.83,103.07
2020-04-18,PE,2193,205,839,9557071,26,1044,1149,237.33,136.17,19.5,155.67,81.67,15.92,10.42,0.75,11.17,4.75,1.29,0.326,0.0074,0.196,0.0935,0.162,229.46,21.45,87.79,109.24,120.23
2020-04-19,PE,2459,216,1408,9557071,26,1624,835,269.17,174.83,20.33,195.17,74.0,20.64,-16.4444,1.42,-15.0278,35.67,4.29,0.0017,,0.133,0.0878,0.162,257.3,22.6,147.33,169.93,87.37
2020-04-20,PE,2690,234,1461,9557071,26,1695,995,266.33,179.83,21.0,200.83,65.5,22.28,-11.8611,1.72,-10.1389,32.42,1.65,0.144,-0.0859,0.138,0.087,0.162,281.47,24.48,152.87,177.36,104.11
2020-04-21,PE,2908,260,1552,9557071,26,1812,1096,301.0,201.17,24.5,225.67,75.33,28.5,2.92,2.03,4.94,23.56,1.73,-1.5017,-0.1766,0.143,0.0894,0.162,304.28,27.2,162.39,189.6,114.68
2020-04-22,PE,3298,282,1825,9557071,26,2107,1191,341.33,134.5,27.5,162.0,179.33,22.53,-9.1667,2.89,-6.2778,28.81,1.87,-0.0174,-0.3082,0.134,0.0855,0.162,345.08,29.51,190.96,220.47,124.62
2020-04-23,PE,3604,312,1914,9557071,26,2226,1378,368.0,146.5,30.17,176.67,191.33,27.56,-9.4444,2.78,-6.6667,34.22,-1.7153,-0.7049,,0.14,0.0866,0.162,377.1,32.65,200.27,232.92,144.19
2020-04-24,PE,3999,352,2046,9557071,26,2398,1601,408.33,153.67,31.67,185.33,223.0,29.75,-11.6389,1.83,-9.8056,39.56,1.58,-1.0885,,0.147,0.088,0.162,418.43,36.83,214.08,250.91,167.52
2020-04-25,PE,4507,381,2215,9557071,26,2596,1911,404.33,119.83,37.67,157.5,246.83,21.64,0.111,1.58,1.69,19.94,-1.0903,,,0.147,0.0845,0.162,471.59,39.87,231.77,271.63,199.96
2020-04-26,PE,4898,415,2340,9557071,26,2755,2143,431.67,123.17,37.67,160.83,270.83,28.86,5.97,0.889,6.86,22.0,-2.4861,-1.9774,,0.151,0.0847,0.162,512.5,43.42,244.84,288.27,224.23
2020-04-27,PE,5358,450,2474,9557071,26,2924,2434,479.5,131.33,35.5,166.83,312.67,23.19,7.03,0.333,7.36,15.83,-1.6528,,,0.154,0.084,0.162,560.63,47.09,258.87,305.95,254.68
2020-04-28,PE,5724,508,2544,9557071,26,3052,2672,471.17,135.17,37.0,172.17,299.0,19.81,13.19,-1.1944,12.0,7.81,-6.3264,,,0.166,0.0887,0.162,598.93,53.15,266.19,319.34,279.58
2020-04-29,PE,6194,538,2653,9557071,26,3191,3003,541.17,182.33,35.5,217.83,323.33,15.03,13.97,-0.4167,13.56,1.47,-1.1944,,,0.169,0.0869,0.162,648.11,56.29,277.6,333.89,314.22
2020-04-30,PE,6876,565,2834,9557071,26,3399,3477,547.5,195.83,33.67,229.5,318.0,3.56,10.75,0.694,11.44,-7.8889,-3.5972,,,0.166,0.0822,0.162,719.47,59.12,296.53,355.65,363.81
2020-05-01,PE,7334,603,3026,9557071,26,3629,3705,523.17,199.0,30.5,229.5,293.67,18.42,16.0,0.556,16.56,1.86,0.0069,,,0.166,0.0822,0.162,767.39,63.09,316.62,379.72,387.67
2020-05-02,PE,8145,628,3434,9557071,26,4062,4083,521.83,207.0,35.17,242.17,279.67,5.42,4.14,2.39,6.53,-1.1111,7.95,,,0.155,0.0771,0.162,852.25,65.71,359.32,425.03,427.22
2020-05-03,PE,8643,652,3649,9557071,26,4301,4342,500.83,195.83,39.67,235.5,265.33,15.06,2.92,3.28,6.19,8.86,4.51,,,0.152,0.0754,0.162,904.36,68.22,381.81,450.03,454.32
2020-05-04,PE,8863,691,3738,9557071,26,4429,4434,581.67,231.17,40.33,271.5,310.17,35.36,10.22,4.81,15.03,20.33,,,,0.156,0.078,0.162,927.38,72.3,391.12,463.43,463.95
2020-05-05,PE,9325,749,3895,9557071,26,4644,4681,573.67,207.17,49.83,257.0,316.67,36.44,9.25,3.53,12.78,23.67,,,,0.161,0.0803,0.162,975.72,78.37,407.55,485.92,489.79
2020-05-06,PE,9881,803,4009,9557071,26,4812,5069,637.83,213.33,53.33,266.67,371.17,,,,,,,,,0.167,0.0813,0.162,1033.89,84.02,419.48,503.5,530.39
2020-05-07,PE,10824,845,4413,9557071,26,5258,5566,735.33,260.33,59.33,319.67,415.67,,,,,,,,,0.161,0.0781,0.162,1132.56,88.42,461.75,550.17,582.4
2020-05-08,PE,11587,927,4677,9557071,26,5604,5983,740.5,262.5,56.33,318.83,421.67,,,,,,,,,0.165,0.08,0.162,1212.4,97.0,489.38,586.37,626.03
2020-05-09,PE,12470,972,4929,9557071,26,5901,6569,,,,,,,,,,,,,,0.165,0.0779,0.162,1304.79,101.7,515.74,617.45,687.34
2020-05-10,PE,13275,1047,5300,9557071,26,6347,6928,,,,,,,,,,,,,,0.165,0.0789,0.162,1389.02,109.55,554.56,664.12,724.91
2020-05-11,PE,13768,1087,5470,9557071,26,6557,7211,,,,,,,,,,,,,,0.166,0.079,0.162,1440.61,113.74,572.35,686.09,754.52
