Date,State,Confirmed,Deaths,Recovered,Estimated Population,City Ibge Code,Closed,Active,Diff Confirmed,Diff Recovered,Diff Deaths,Diff Closed,Diff Active,Diff2 Confirmed,Diff2 Recovered,Diff2 Deaths,Diff2 Closed,Diff2 Active,Diff3 Confirmed,Diff4 Confirmed,Diff5 Confirmed,μ_closed,μ_confirmed,μ_closed_est,Confirmed Per 1Mi,Deaths Per 1Mi,Recovered Per 1Mi,Closed Per 1Mi,Active Per 1Mi
2020-03-06,BA,1,0,0,14873064,29,0,1,,,,,,,,,,,,,,,0.0,0.0788,0.0672,0.0,0.0,0.0,0.0672
2020-03-07,BA,2,0,0,14873064,29,0,2,,,,,,,,,,,,,,,0.0,0.0788,0.134,0.0,0.0,0.0,0.134
2020-03-09,BA,2,0,0,14873064,29,0,2,,,,,,,,,,,,,,,0.0,0.0788,0.134,0.0,0.0,0.0,0.134
2020-03-10,BA,2,0,0,14873064,29,0,2,,,,,,,,,,,,,,,0.0,0.0788,0.134,0.0,0.0,0.0,0.134
2020-03-11,BA,3,0,0,14873064,29,0,3,,,,,,,,,,,,,,,0.0,0.0788,0.202,0.0,0.0,0.0,0.202
2020-03-12,BA,3,0,0,14873064,29,0,3,,,,,,,,,,,,,,,0.0,0.0788,0.202,0.0,0.0,0.0,0.202
2020-03-13,BA,7,0,0,14873064,29,0,7,,,,,,,,,,,,,,,0.0,0.0788,0.471,0.0,0.0,0.0,0.471
2020-03-15,BA,9,0,0,14873064,29,0,9,,,,,,,,,,,,,,,0.0,0.0788,0.605,0.0,0.0,0.0,0.605
2020-03-16,BA,10,0,0,14873064,29,0,10,,,,,,,,,,,,,,,0.0,0.0788,0.672,0.0,0.0,0.0,0.672
2020-03-17,BA,14,0,0,14873064,29,0,14,,,,,,,,,,,,,,,0.0,0.0788,0.941,0.0,0.0,0.0,0.941
2020-03-18,BA,27,0,0,14873064,29,0,27,,,,,,,,,,,,,,,0.0,0.0788,1.82,0.0,0.0,0.0,1.82
