Date,State,Confirmed,Deaths,Recovered,Estimated Population,City Ibge Code,Closed,Active,Diff Confirmed,Diff Recovered,Diff Deaths,Diff Closed,Diff Active,Diff2 Confirmed,Diff2 Recovered,Diff2 Deaths,Diff2 Closed,Diff2 Active,Diff3 Confirmed,Diff4 Confirmed,Diff5 Confirmed,μ_closed,μ_confirmed,μ_closed_est,Confirmed Per 1Mi,Deaths Per 1Mi,Recovered Per 1Mi,Closed Per 1Mi,Active Per 1Mi
2020-03-28,PR,137,2,0,11433957,41,2,135,20.4,,,,,0.902,,,,,0.118,0.0403,,1.0,0.0146,0.034,11.98,0.175,0.0,0.175,11.81
2020-03-29,PR,152,2,0,11433957,41,2,150,19.85,,,,,1.68,,,,,0.513,0.26,0.541,1.0,0.0132,0.034,13.29,0.175,0.0,0.175,13.12
2020-03-30,PR,160,3,4,11433957,41,7,153,21.68,,,,,3.27,,,,,2.12,3.92,11.54,0.429,0.0188,0.034,13.99,0.262,0.35,0.612,13.38
2020-03-31,PR,185,3,4,11433957,41,7,178,25.34,,0.42,,,4.05,,,,,2.71,2.47,0.714,0.429,0.0162,0.034,16.18,0.262,0.35,0.612,15.57
2020-04-01,PR,229,3,4,11433957,41,7,222,37.97,,0.588,,,7.83,,,,,3.57,0.558,-0.1669,0.429,0.0131,0.034,20.03,0.262,0.35,0.612,19.42
2020-04-02,PR,258,4,4,11433957,41,8,250,42.79,,1.03,,,10.12,,,,,3.28,-1.3482,0.867,0.5,0.0155,0.034,22.56,0.35,0.35,0.7,21.86
2020-04-03,PR,307,5,4,11433957,41,9,298,50.65,0.13,1.23,1.36,49.29,9.4,,0.57,,,-0.5551,0.113,-0.0145,0.556,0.0163,0.034,26.85,0.437,0.35,0.787,26.06
2020-04-04,PR,401,7,5,11433957,41,12,389,62.64,0.162,1.81,1.97,60.67,6.52,,0.857,,,-1.8102,0.369,,0.583,0.0175,0.034,35.07,0.612,0.437,1.05,34.02
2020-04-05,PR,445,10,5,11433957,41,15,430,59.34,0.0,2.81,2.81,56.53,3.81,,0.871,,,-1.6546,,,0.667,0.0225,0.034,38.92,0.875,0.437,1.31,37.61
2020-04-06,PR,466,14,5,11433957,41,19,447,62.3,0.298,4.08,4.38,57.92,-1.7044,-0.012,0.982,0.97,-2.6747,0.387,,,0.737,0.03,0.034,40.76,1.22,0.437,1.66,39.09
2020-04-07,PR,511,15,5,11433957,41,20,491,58.42,0.298,3.98,4.28,54.14,-3.0107,-0.0013,0.733,0.732,-3.7423,0.688,,,0.75,0.0294,0.034,44.69,1.31,0.437,1.75,42.94
2020-04-08,PR,550,17,4,11433957,41,21,529,44.09,0.106,3.62,3.72,40.37,-1.7506,,0.137,,,,,,0.81,0.0309,0.034,48.1,1.49,0.35,1.84,46.27
2020-04-09,PR,621,24,6,11433957,41,30,591,48.08,0.158,4.21,4.37,43.71,-2.852,0.0956,-0.0282,0.0674,-2.9194,,,,0.8,0.0386,0.034,54.31,2.1,0.525,2.62,51.69
2020-04-10,PR,655,26,6,11433957,41,32,623,48.46,0.158,3.39,3.55,44.91,-2.7799,0.126,0.0286,0.155,-2.9348,,,,0.812,0.0397,0.034,57.29,2.27,0.525,2.8,54.49
2020-04-11,PR,688,27,6,11433957,41,33,655,45.89,3.16,3.95,7.11,38.78,-2.1855,3.65,-0.1791,3.47,-5.6581,,,,0.818,0.0392,0.034,60.17,2.36,0.525,2.89,57.29
2020-04-12,PR,750,31,6,11433957,41,37,713,43.48,5.6,4.15,9.76,33.73,-2.5485,13.74,-0.2609,13.48,-16.0256,,,,0.838,0.0413,0.034,65.59,2.71,0.525,3.24,62.36
2020-04-13,PR,768,33,6,11433957,41,39,729,34.55,4.89,2.87,7.76,26.79,-1.3378,17.57,0.042,17.61,-18.9524,,,,0.846,0.043,0.034,67.17,2.89,0.525,3.41,63.76
2020-04-14,PR,803,39,97,11433957,41,136,667,35.55,77.71,3.04,80.76,-45.2103,-1.7405,122.39,-0.1078,122.28,-124.0234,,,,0.287,0.0486,0.034,70.23,3.41,8.48,11.89,58.34
2020-04-15,PR,816,41,404,11433957,41,445,371,39.77,323.11,3.64,326.75,-286.9757,-1.2729,409.46,-0.2114,409.25,-410.5189,,,,0.0921,0.0502,0.034,71.37,3.59,35.33,38.92,32.45
2020-04-16,PR,845,43,390,11433957,41,433,412,35.7,358.22,3.3,361.52,-325.8175,0.294,301.75,-0.0977,301.65,-301.3542,,,,0.0993,0.0509,0.034,73.9,3.76,34.11,37.87,36.03
2020-04-17,PR,887,44,369,11433957,41,413,474,36.95,335.54,3.08,338.62,-301.6633,0.981,-53.1927,-0.0283,-53.221,54.2,,,,0.107,0.0496,0.034,77.58,3.85,32.27,36.12,41.46
2020-04-18,PR,960,49,367,11433957,41,416,544,35.99,103.85,2.47,106.32,-70.3228,-0.199,-38.1823,-0.1192,-38.3014,38.1,0.0021,,,0.118,0.051,0.034,83.96,4.29,32.1,36.38,47.58
2020-04-19,PR,1002,52,574,11433957,41,626,376,40.52,32.79,2.91,35.69,4.83,0.285,-11.9607,0.0187,-11.942,12.23,0.0686,,,0.0831,0.0519,0.034,87.63,4.55,50.2,54.75,32.88
2020-04-20,PR,1022,53,555,11433957,41,608,414,38.69,32.67,2.84,35.51,3.18,-1.8739,-11.4943,0.0331,-11.4612,9.59,,,,0.0872,0.0519,0.034,89.38,4.64,48.54,53.17,36.21
2020-04-21,PR,1039,55,555,11433957,41,610,429,36.97,37.04,3.41,40.44,-3.4693,-2.6888,-20.1462,0.211,-19.9354,17.25,-2.7537,,,0.0902,0.0529,0.034,90.87,4.81,48.54,53.35,37.52
2020-04-22,PR,1077,60,596,11433957,41,656,421,28.83,38.37,3.26,41.64,-12.8053,-2.3627,-38.3716,0.156,-38.2154,35.85,,,,0.0915,0.0557,0.034,94.19,5.25,52.13,57.37,36.82
2020-04-23,PR,1096,62,582,11433957,41,644,452,24.68,-2.0494,3.33,1.28,23.4,-0.389,0.843,0.193,1.04,-1.4247,,,,0.0963,0.0566,0.034,95.85,5.42,50.9,56.32,39.53
2020-04-24,PR,1133,67,580,11433957,41,647,486,26.43,0.0,3.67,3.67,22.75,0.445,-0.0,0.0601,0.0601,0.385,,,,0.104,0.0591,0.034,99.09,5.86,50.73,56.59,42.5
2020-04-25,PR,1155,71,568,11433957,41,639,516,35.73,2.31,3.77,6.08,29.65,3.44,-1.2798,0.147,-1.1332,4.57,,,,0.111,0.0615,0.034,101.01,6.21,49.68,55.89,45.13
2020-04-26,PR,1171,75,560,11433957,41,635,536,40.19,-1.6248,3.69,2.07,38.13,5.71,,0.0706,,,8.51,,,0.118,0.064,0.034,102.41,6.56,48.98,55.54,46.88
2020-04-27,PR,1201,77,555,11433957,41,632,569,45.64,0.679,3.95,4.63,41.01,6.86,,-0.083,,,0.631,,,0.122,0.0641,0.034,105.04,6.73,48.54,55.27,49.76
2020-04-28,PR,1286,79,571,11433957,41,650,636,47.96,3.32,3.66,6.98,40.98,4.48,1.31,-0.1272,1.19,3.29,-0.4438,0.164,,0.122,0.0614,0.034,112.47,6.91,49.94,56.85,55.62
2020-04-29,PR,1364,84,584,11433957,41,668,696,53.24,9.64,3.3,12.95,40.29,4.18,,-0.1166,,,-2.1421,0.605,,0.126,0.0616,0.034,119.29,7.35,51.08,58.42,60.87
2020-04-30,PR,1423,88,587,11433957,41,675,748,55.83,12.24,3.16,15.39,40.43,0.793,10.49,-0.083,10.41,-9.6119,-0.2331,,,0.13,0.0618,0.034,124.45,7.7,51.34,59.03,65.42
2020-05-01,PR,1464,92,604,11433957,41,696,768,58.64,16.07,3.09,19.16,39.48,-1.5764,4.9,-0.1256,4.77,-6.3482,0.123,,,0.132,0.0628,0.034,128.04,8.05,52.83,60.87,67.17
2020-05-02,PR,1510,93,637,11433957,41,730,780,48.98,14.99,3.46,18.45,30.53,-3.2734,1.33,-0.125,1.2,-4.4747,-1.726,,,0.127,0.0616,0.034,132.06,8.13,55.71,63.84,68.22
2020-05-03,PR,1533,96,647,11433957,41,743,790,41.85,12.54,2.97,15.52,26.33,-2.8263,0.399,-0.1357,0.263,-3.0898,,,,0.129,0.0626,0.034,134.07,8.4,56.59,64.98,69.09
2020-05-04,PR,1581,97,667,11433957,41,764,817,37.67,14.73,2.75,17.48,20.19,-2.2559,-1.0475,-0.1081,-1.1556,-1.1003,,,,0.127,0.0614,0.034,138.27,8.48,58.34,66.82,71.45
2020-05-05,PR,1608,102,672,11433957,41,774,834,39.35,14.31,2.5,16.81,22.54,,,,,,,,,0.132,0.0634,0.034,140.63,8.92,58.77,67.69,72.94
2020-05-06,PR,1647,104,668,11433957,41,772,875,43.06,11.11,2.52,13.64,29.42,,,,,,,,,0.135,0.0631,0.034,144.04,9.1,58.42,67.52,76.53
2020-05-07,PR,1678,107,684,11433957,41,791,887,,,,,,,,,,,,,,0.135,0.0638,0.034,146.76,9.36,59.82,69.18,77.58
2020-05-08,PR,1734,109,700,11433957,41,809,925,,,,,,,,,,,,,,0.135,0.0629,0.034,151.65,9.53,61.22,70.75,80.9
2020-05-09,PR,1809,110,715,11433957,41,825,984,,,,,,,,,,,,,,0.133,0.0608,0.034,158.21,9.62,62.53,72.15,86.06
