date,infected,exposed,active,recovered,deaths,diff_exposed,diff_active,diff_recovered,diff_deaths
2020-06-02,2089.0,216.0,510.0,1512.823,66.177,-7.38988,1.356,44.689,1.955
2020-06-03,2136.408,209.234,510.728,1557.547,68.134,-5.82847,-0.21385,44.753,1.958
2020-06-04,2182.436,203.861,510.06,1602.285,70.091,-4.68777,-1.34675,44.694,1.955
2020-06-05,2227.361,199.507,508.387,1646.93,72.044,-3.85343,-2.1614,44.547,1.949
2020-06-06,2271.384,195.897,505.991,1691.403,73.989,-3.24218,-2.74441,44.338,1.94
2020-06-07,2314.653,192.834,503.08,1735.648,75.925,-2.79338,-3.15887,44.083,1.928
2020-06-08,2357.277,190.172,499.804,1779.625,77.848,-2.4629,-3.45068,43.795,1.916
2020-06-09,2399.336,187.807,496.271,1823.306,79.759,-2.2186,-3.65328,43.486,1.902
2020-06-10,2440.889,185.66,492.562,1866.671,81.656,-2.03708,-3.79102,43.161,1.888
2020-06-11,2481.979,183.677,488.734,1909.706,83.539,-1.9013,-3.8816,42.825,1.873
2020-06-12,2522.639,181.817,484.829,1952.404,85.406,-1.79885,-3.93794,42.483,1.858
2020-06-13,2562.894,180.049,480.878,1994.758,87.259,-1.7207,-3.96942,42.137,1.843
2020-06-14,2602.763,178.352,476.902,2036.764,89.097,-1.66027,-3.9829,41.789,1.828
2020-06-15,2642.259,176.71,472.918,2078.422,90.919,-1.61278,-3.98334,41.44,1.813
2020-06-16,2681.394,175.112,468.937,2119.73,92.726,-1.57474,-3.97437,41.091,1.797
2020-06-17,2720.177,173.55,464.969,2160.691,94.518,-1.54361,-3.95862,40.743,1.782
2020-06-18,2758.615,172.016,461.017,2201.304,96.294,-1.51753,-3.93803,40.397,1.767
2020-06-19,2796.715,170.507,457.088,2241.571,98.056,-1.49517,-3.91397,40.052,1.752
2020-06-20,2834.481,169.02,453.184,2281.495,99.802,-1.47554,-3.88749,39.71,1.737
2020-06-21,2871.919,167.551,449.307,2321.078,101.534,-1.45792,-3.8593,39.371,1.722
2020-06-22,2909.031,166.099,445.458,2360.322,103.251,-1.44181,-3.82995,39.033,1.707
2020-06-23,2945.822,164.663,441.64,2399.229,104.953,-1.42681,-3.79983,38.699,1.693
2020-06-24,2982.295,163.242,437.851,2437.804,106.64,-1.41266,-3.76923,38.367,1.678
2020-06-25,3018.453,161.834,434.094,2476.047,108.313,-1.39914,-3.73835,38.038,1.664
2020-06-26,3054.3,160.44,430.367,2513.962,109.971,-1.38612,-3.70734,37.711,1.65
2020-06-27,3089.838,159.058,426.671,2551.551,111.616,-1.37349,-3.6763,37.387,1.635
2020-06-28,3125.07,157.69,423.007,2588.817,113.246,-1.36117,-3.64533,37.066,1.621
2020-06-29,3159.999,156.333,419.373,2625.764,114.862,-1.34909,-3.61446,36.748,1.607
2020-06-30,3194.627,154.988,415.77,2662.393,116.464,-1.33723,-3.58375,36.432,1.594
2020-07-01,3228.958,153.656,412.198,2698.707,118.053,-1.32555,-3.55322,36.119,1.58
2020-07-02,3262.993,152.334,408.656,2734.709,119.628,-1.31402,-3.52289,35.809,1.566
2020-07-03,3296.736,151.025,405.144,2770.402,121.189,-1.30263,-3.49278,35.501,1.553
2020-07-04,3330.189,149.726,401.663,2805.789,122.737,-1.29137,-3.4629,35.196,1.54
2020-07-05,3363.354,148.439,398.211,2840.871,124.272,-1.28023,-3.43325,34.893,1.526
2020-07-06,3396.233,147.163,394.789,2875.651,125.793,-1.2692,-3.40383,34.593,1.513
2020-07-07,3428.831,145.898,391.396,2910.133,127.302,-1.25827,-3.37466,34.296,1.5
2020-07-08,3461.148,144.644,388.032,2944.319,128.797,-1.24745,-3.34573,34.001,1.487
2020-07-09,3493.187,143.4,384.697,2978.21,130.28,-1.23673,-3.31703,33.709,1.475
2020-07-10,3524.951,142.167,381.391,3011.811,131.749,-1.2261,-3.28858,33.419,1.462
2020-07-11,3556.441,140.945,378.113,3045.122,133.207,-1.21557,-3.26037,33.132,1.449
2020-07-12,3587.662,139.734,374.863,3078.147,134.651,-1.20512,-3.2324,32.847,1.437
2020-07-13,3618.613,138.532,371.641,3110.889,136.084,-1.19477,-3.20466,32.565,1.425
2020-07-14,3649.299,137.342,368.447,3143.349,137.503,-1.18451,-3.17716,32.285,1.412
2020-07-15,3679.72,136.161,365.28,3175.53,138.911,-1.17434,-3.1499,32.008,1.4
2020-07-16,3709.881,134.99,362.14,3207.434,140.307,-1.16426,-3.12287,31.733,1.388
2020-07-17,3739.782,133.83,359.027,3239.064,141.69,-1.15426,-3.09606,31.46,1.376
2020-07-18,3769.426,132.679,355.941,3270.422,143.062,-1.14435,-3.06949,31.189,1.364
2020-07-19,3798.815,131.539,352.881,3301.511,144.422,-1.13452,-3.04315,30.921,1.353
2020-07-20,3827.951,130.408,349.848,3332.332,145.77,-1.12478,-3.01703,30.656,1.341
2020-07-21,3856.837,129.287,346.841,3362.889,147.107,-1.11512,-2.99113,30.392,1.329
2020-07-22,3885.474,128.175,343.859,3393.183,148.432,-1.10555,-2.96545,30.131,1.318
2020-07-23,3913.866,127.073,340.903,3423.216,149.746,-1.09606,-2.94,29.872,1.307
2020-07-24,3942.013,125.981,337.973,3452.991,151.049,-1.08664,-2.91476,29.615,1.295
2020-07-25,3969.918,124.897,335.068,3482.511,152.34,-1.07731,-2.88974,29.36,1.284
2020-07-26,3997.584,123.824,332.187,3511.776,153.62,-1.06806,-2.86493,29.108,1.273
2020-07-27,4025.011,122.759,329.331,3540.79,154.889,-1.05889,-2.84034,28.858,1.262
2020-07-28,4052.203,121.703,326.5,3569.555,156.148,-1.0498,-2.81595,28.61,1.252
2020-07-29,4079.161,120.657,323.693,3598.072,157.395,-1.04078,-2.79178,28.364,1.241
2020-07-30,4105.887,119.62,320.911,3626.344,158.632,-1.03184,-2.76781,28.12,1.23
2020-07-31,4132.383,118.591,318.152,3654.373,159.858,-1.02298,-2.74404,27.878,1.22
2020-08-01,4158.651,117.571,315.417,3682.161,161.073,-1.0142,-2.72048,27.638,1.209
2020-08-02,4184.694,116.56,312.705,3709.71,162.279,-1.00549,-2.69712,27.401,1.199
2020-08-03,4210.513,115.558,310.016,3737.023,163.473,-0.99685,-2.67397,27.165,1.188
2020-08-04,4236.109,114.565,307.351,3764.1,164.658,-0.98829,-2.65101,26.932,1.178
2020-08-05,4261.486,113.58,304.709,3790.945,165.832,-0.9798,-2.62824,26.7,1.168
2020-08-06,4286.644,112.603,302.089,3817.559,166.996,-0.97138,-2.60567,26.471,1.158
2020-08-07,4311.586,111.635,299.492,3843.944,168.151,-0.96304,-2.5833,26.243,1.148
2020-08-08,4336.314,110.675,296.917,3870.102,169.295,-0.95477,-2.56112,26.017,1.138
2020-08-09,4360.829,109.723,294.364,3896.036,170.429,-0.94657,-2.53912,25.794,1.128
2020-08-10,4385.133,108.779,291.833,3921.746,171.554,-0.93844,-2.51732,25.572,1.119
2020-08-11,4409.228,107.844,289.324,3947.235,172.669,-0.93038,-2.4957,25.352,1.109
2020-08-12,4433.116,106.917,286.836,3972.505,173.774,-0.92238,-2.47427,25.134,1.099
2020-08-13,4456.798,105.997,284.37,3997.558,174.87,-0.91446,-2.45302,24.918,1.09
2020-08-14,4480.277,105.086,281.925,4022.396,175.957,-0.90661,-2.43195,24.704,1.081
2020-08-15,4503.554,104.182,279.501,4047.02,177.034,-0.89882,-2.41106,24.491,1.071
2020-08-16,4526.631,103.286,277.097,4071.432,178.102,-0.8911,-2.39036,24.281,1.062
2020-08-17,4549.509,102.398,274.715,4095.634,179.161,-0.88344,-2.36983,24.072,1.053
2020-08-18,4572.191,101.517,272.352,4119.628,180.21,-0.87585,-2.34947,23.865,1.044
2020-08-19,4594.677,100.644,270.011,4143.416,181.251,-0.86833,-2.32929,23.66,1.035
2020-08-20,4616.971,99.779,267.689,4166.999,182.282,-0.86087,-2.30928,23.456,1.026
2020-08-21,4639.072,98.921,265.387,4190.38,183.305,-0.85347,-2.28945,23.255,1.017
2020-08-22,4660.983,98.07,263.105,4213.559,184.319,-0.84614,-2.26978,23.055,1.009
2020-08-23,4682.706,97.227,260.842,4236.54,185.324,-0.83887,-2.25029,22.856,0.9998
2020-08-24,4704.242,96.39,258.599,4259.322,186.321,-0.83166,-2.23096,22.66,0.9912
2020-08-25,4725.593,95.561,256.376,4281.909,187.309,-0.82451,-2.21179,22.465,0.9827
2020-08-26,4746.761,94.74,254.171,4304.301,188.288,-0.81743,-2.19279,22.272,0.9743
2020-08-27,4767.746,93.925,251.985,4326.501,189.26,-0.81041,-2.17395,22.08,0.9659
2020-08-28,4788.551,93.117,249.818,4348.51,190.222,-0.80344,-2.15528,21.89,0.9576
2020-08-29,4809.176,92.316,247.67,4370.33,191.177,-0.79654,-2.13676,21.702,0.9493
2020-08-30,4829.625,91.522,245.54,4391.962,192.123,-0.78969,-2.11841,21.516,0.9412
2020-08-31,4849.897,90.735,243.429,4413.408,193.061,-0.78291,-2.10021,21.33,0.9331
2020-09-01,4869.996,89.955,241.335,4434.669,193.991,-0.77618,-2.08216,21.147,0.9251
2020-09-02,4889.921,89.181,239.26,4455.748,194.913,-0.76951,-2.06428,20.965,0.9171
2020-09-03,4909.675,88.414,237.202,4476.645,195.828,-0.7629,-2.04654,20.785,0.9092
2020-09-04,4929.259,87.654,235.162,4497.363,196.734,-0.75634,-2.02896,20.606,0.9014
2020-09-05,4948.675,86.9,233.14,4517.903,197.632,-0.74984,-2.01153,20.429,0.8936
2020-09-06,4967.923,86.152,231.135,4538.265,198.523,-0.7434,-1.99424,20.253,0.886
