date,infected,exposed,active,recovered,deaths,diff_exposed,diff_active,diff_recovered,diff_deaths
2020-05-31,17071.0,379.0,539.141,16245.938,285.921,-18.6546,35.209,48.165,0.8477
2020-06-01,17153.782,363.336,571.751,16295.243,286.789,-11.20841,28.764,51.078,0.899
2020-06-02,17233.671,354.254,598.71,16347.257,287.704,-5.91208,24.295,53.487,0.9413
2020-06-03,17311.96,349.858,621.762,16401.538,288.659,-2.13244,21.222,55.546,0.9776
2020-06-04,17389.57,348.812,642.138,16457.782,289.649,0.5775,19.137,57.367,1.01
2020-06-05,17467.162,350.172,660.71,16515.781,290.67,2.533,17.751,59.026,1.039
2020-06-06,17545.21,353.273,678.095,16575.396,291.719,3.957,16.86,60.579,1.066
2020-06-07,17624.061,357.649,694.73,16636.536,292.795,5.007,16.32,62.065,1.092
2020-06-08,17703.968,362.968,710.925,16699.146,293.897,5.794,16.03,63.512,1.118
2020-06-09,17785.119,368.999,726.901,16763.194,295.024,6.395,15.918,64.939,1.143
2020-06-10,17867.659,375.58,742.816,16828.666,296.177,6.868,15.933,66.361,1.168
2020-06-11,17951.699,382.597,758.784,16895.561,297.354,7.249,16.041,67.787,1.193
2020-06-12,18037.329,389.969,774.886,16963.887,298.556,7.568,16.216,69.226,1.218
2020-06-13,18124.624,397.643,791.183,17033.657,299.784,7.843,16.439,70.682,1.244
2020-06-14,18213.646,405.581,807.717,17104.891,301.038,8.089,16.7,72.159,1.27
2020-06-15,18304.453,413.756,824.524,17177.611,302.318,8.315,16.989,73.66,1.296
2020-06-16,18397.094,422.151,841.628,17251.842,303.624,8.528,17.3,75.188,1.323
2020-06-17,18491.619,430.756,859.05,17327.612,304.958,8.733,17.628,76.745,1.351
2020-06-18,18588.073,439.565,876.805,17404.949,306.319,8.933,17.971,78.331,1.379
2020-06-19,18686.501,448.573,894.909,17483.884,307.708,9.132,18.327,79.948,1.407
2020-06-20,18786.948,457.778,913.374,17564.448,309.126,9.33,18.695,81.598,1.436
2020-06-21,18889.457,467.183,932.209,17646.675,310.573,9.529,19.072,83.281,1.466
2020-06-22,18994.072,476.786,951.426,17730.596,312.05,9.73,19.459,84.997,1.496
2020-06-23,19100.838,486.592,971.033,17816.248,313.557,9.933,19.856,86.749,1.527
2020-06-24,19209.8,496.602,991.04,17903.664,315.096,10.14,20.262,88.536,1.558
2020-06-25,19321.004,506.821,1011.457,17992.882,316.666,10.35,20.676,90.36,1.59
2020-06-26,19434.496,517.25,1032.291,18083.937,318.269,10.563,21.1,92.222,1.623
2020-06-27,19550.324,527.895,1053.552,18176.868,319.904,10.781,21.532,94.121,1.656
2020-06-28,19668.536,538.759,1075.25,18271.713,321.573,11.003,21.974,96.059,1.691
2020-06-29,19789.18,549.846,1097.392,18368.511,323.277,11.229,22.425,98.038,1.725
2020-06-30,19912.307,561.162,1119.989,18467.302,325.016,11.46,22.885,100.056,1.761
2020-07-01,20037.968,572.71,1143.05,18568.128,326.79,11.695,23.355,102.116,1.797
2020-07-02,20166.215,584.495,1166.584,18671.029,328.601,11.935,23.835,104.219,1.834
2020-07-03,20297.101,596.522,1190.602,18776.049,330.45,12.18,24.324,106.365,1.872
2020-07-04,20430.679,608.796,1215.112,18883.231,332.336,12.43,24.823,108.554,1.911
2020-07-05,20567.007,621.321,1240.126,18992.62,334.261,12.685,25.333,110.789,1.95
2020-07-06,20706.139,634.103,1265.652,19104.26,336.226,12.945,25.853,113.069,1.99
2020-07-07,20848.133,647.148,1291.703,19218.199,338.231,13.211,26.383,115.397,2.031
2020-07-08,20993.048,660.46,1318.288,19334.482,340.278,13.482,26.924,117.772,2.073
2020-07-09,21140.944,674.044,1345.419,19453.159,342.366,13.758,27.477,120.195,2.115
2020-07-10,21291.883,687.908,1373.106,19574.278,344.498,14.04,28.041,122.669,2.159
2020-07-11,21445.925,702.055,1401.362,19697.89,346.673,14.327,28.616,125.193,2.203
2020-07-12,21603.135,716.492,1430.196,19824.045,348.894,14.621,29.203,127.769,2.249
2020-07-13,21763.578,731.225,1459.623,19952.796,351.16,14.92,29.801,130.398,2.295
2020-07-14,21927.32,746.259,1489.652,20084.195,353.472,15.226,30.412,133.081,2.342
