date,infected,exposed,active,recovered,deaths,diff_exposed,diff_active,diff_recovered,diff_deaths
2020-05-31,1056.0,118.0,148.793,898.023,9.185,-7.32928,12.696,13.39,0.1369
2020-06-01,1081.656,111.82,160.504,911.825,9.326,-4.46901,10.258,14.444,0.1477
2020-06-02,1106.163,108.166,170.082,926.605,9.477,-2.44092,8.575,15.305,0.1565
2020-06-03,1130.019,106.304,178.19,942.192,9.636,-0.99772,7.424,16.035,0.164
2020-06-04,1153.575,105.72,185.299,958.473,9.803,0.03454,6.648,16.675,0.1705
2020-06-05,1177.082,106.052,191.738,975.369,9.976,0.7782,6.136,17.254,0.1765
2020-06-06,1200.723,107.047,197.741,992.828,10.154,1.319,5.812,17.794,0.182
2020-06-07,1224.627,108.525,203.471,1010.817,10.338,1.718,5.619,18.31,0.1873
2020-06-08,1248.891,110.362,209.048,1029.316,10.528,2.018,5.521,18.812,0.1924
2020-06-09,1273.588,112.471,214.552,1048.314,10.722,2.248,5.489,19.307,0.1975
2020-06-10,1298.771,114.79,220.044,1067.807,10.921,2.43,5.505,19.801,0.2025
2020-06-11,1324.485,117.278,225.565,1087.794,11.126,2.578,5.556,20.298,0.2076
2020-06-12,1350.763,119.904,231.148,1108.28,11.335,2.703,5.632,20.801,0.2127
2020-06-13,1377.635,122.649,236.814,1129.272,11.55,2.812,5.727,21.311,0.218
2020-06-14,1405.127,125.499,242.581,1150.776,11.77,2.911,5.836,21.83,0.2233
2020-06-15,1433.259,128.445,248.461,1172.803,11.995,3.003,5.956,22.359,0.2287
2020-06-16,1462.054,131.48,254.464,1195.363,12.226,3.09,6.085,22.899,0.2342
2020-06-17,1491.53,134.602,260.6,1218.468,12.462,3.175,6.221,23.451,0.2399
2020-06-18,1521.708,137.809,266.873,1242.13,12.704,3.259,6.363,24.016,0.2456
2020-06-19,1552.605,141.099,273.291,1266.361,12.952,3.342,6.511,24.593,0.2515
2020-06-20,1584.24,144.473,279.859,1291.175,13.206,3.426,6.663,25.184,0.2576
2020-06-21,1616.631,147.931,286.581,1316.585,13.466,3.511,6.821,25.789,0.2638
2020-06-22,1649.799,151.474,293.462,1342.605,13.732,3.597,6.982,26.408,0.2701
2020-06-23,1683.76,155.103,300.506,1369.25,14.004,3.684,7.149,27.042,0.2766
2020-06-24,1718.536,158.821,307.718,1396.534,14.283,3.774,7.319,27.691,0.2832
2020-06-25,1754.145,162.629,315.103,1424.473,14.569,3.865,7.494,28.356,0.29
2020-06-26,1790.608,166.528,322.664,1453.083,14.862,3.958,7.673,29.036,0.297
2020-06-27,1827.946,170.521,330.405,1482.379,15.161,4.053,7.857,29.733,0.3041
2020-06-28,1866.178,174.61,338.332,1512.378,15.468,4.15,8.045,30.446,0.3114
2020-06-29,1905.328,178.798,346.449,1543.097,15.782,4.25,8.237,31.177,0.3189
2020-06-30,1945.416,183.085,354.76,1574.552,16.104,4.352,8.435,31.924,0.3265
2020-07-01,1986.466,187.476,363.27,1606.762,16.433,4.456,8.637,32.69,0.3343
2020-07-02,2028.5,191.972,371.984,1639.745,16.771,4.563,8.844,33.474,0.3424
2020-07-03,2071.542,196.575,380.907,1673.519,17.116,4.672,9.055,34.277,0.3506
2020-07-04,2115.616,201.289,390.043,1708.103,17.47,4.784,9.272,35.099,0.359
2020-07-05,2160.748,206.115,399.399,1743.517,17.832,4.898,9.494,35.941,0.3676
2020-07-06,2206.961,211.058,408.978,1779.78,18.203,5.016,9.722,36.803,0.3764
2020-07-07,2254.282,216.118,418.787,1816.913,18.583,5.136,9.955,37.686,0.3854
2020-07-08,2302.738,221.3,428.83,1854.936,18.972,5.259,10.193,38.59,0.3947
2020-07-09,2352.356,226.605,439.115,1893.871,19.37,5.385,10.437,39.515,0.4042
2020-07-10,2403.163,232.038,449.645,1933.74,19.778,5.513,10.687,40.463,0.4138
2020-07-11,2455.188,237.601,460.428,1974.565,20.195,5.645,10.943,41.433,0.4238
2020-07-12,2508.461,243.296,471.469,2016.369,20.623,5.78,11.205,42.427,0.4339
2020-07-13,2563.01,249.128,482.774,2059.176,21.061,5.919,11.473,43.444,0.4443
2020-07-14,2618.867,255.1,494.35,2103.009,21.509,6.06,11.748,44.486,0.455
2020-07-15,2676.063,261.214,506.203,2147.893,21.968,6.205,12.029,45.553,0.4659
