Date,Confirmed,Exposed,Active,Recovered,Deaths,Diff Exposed,Diff Active,Diff Recovered,Diff Deaths
2020-03-31,188172,49501,175781,7531,4860,-7945,21463,2698,1741
2020-04-01,214075,41556,197244,10230,6601,-1604,16763,3028,1954
2020-04-02,235819,39952,214007,13257,8555,936,15501,3285,2120
2020-04-03,256726,40888,229508,16543,10675,2015,15599,3523,2273
2020-04-04,278121,42903,245107,20066,12948,2537,16259,3763,2428
2020-04-05,300570,45440,261366,23828,15376,2850,17176,4012,2589
2020-04-06,324347,48291,278542,27840,17965,3089,18234,4276,2759
2020-04-07,349616,51380,296776,32116,20724,3307,19390,4556,2940
2020-04-08,376502,54687,316166,36672,23664,3525,20631,4853,3132
2020-04-09,405118,58212,336797,41525,26796,3750,21954,5170,3336
2020-04-10,435579,61962,358751,46696,30132,3986,23362,5507,3554
2020-04-11,468002,65948,382113,52203,33686,4235,24857,5866,3785
2020-04-12,502509,70183,406970,58068,37471,4499,26446,6247,4031
2020-04-13,539234,74681,433416,64316,41502,4777,28132,6653,4293
2020-04-14,578313,79458,461548,70969,45796,5072,29921,7085,4572
2020-04-15,619890,84530,491468,78054,50368,5383,31819,7544,4868
2020-04-16,664121,89912,523287,85598,55236,5711,33832,8033,5184
2020-04-17,711169,95623,557119,93631,60419,6058,35966,8552,5519
2020-04-18,761207,101681,593085,102184,65938,6423,38227,9104,5875
2020-04-19,814413,108104,631312,111288,71813,6808,40623,9691,6254
2020-04-20,870981,114912,671935,120979,78067,7213,43159,10315,6656
2020-04-21,931111,122125,715094,131294,84723,7640,45843,10977,7084
2020-04-22,995014,129765,760937,142271,91806,8088,48683,11681,7538
2020-04-23,1062916,137853,809620,153952,99344,8558,51686,12428,8020
2020-04-24,1135050,146411,861306,166380,107364,9051,54859,13222,8532
2020-04-25,1211662,155463,916165,179602,115895,9568,58209,14064,9075
2020-04-26,1293011,165031,974374,193666,124971,10109,61746,14957,9652
2020-04-27,1379366,175140,1036120,208623,134623,10673,65476,15905,10264
2020-04-28,1471010,185813,1101596,224528,144886,11263,69407,16910,10912
2020-04-29,1568240,197076,1171003,241439,155798,11876,73548,17976,11600
2020-04-30,1671364,208952,1244551,259415,167398,12514,77905,19105,12328
2020-05-01,1780701,221466,1322456,278519,179726,13176,82485,20301,13100
2020-05-02,1896587,234642,1404941,298820,192826,13862,87297,21567,13917
2020-05-03,2019368,248505,1492238,320387,206743,14571,92346,22907,14782
2020-05-04,2149401,263076,1584583,343294,221524,15302,97638,24325,15696
2020-05-05,2287061,278379,1682221,367619,237221,16054,103179,25823,16664
2020-05-06,2432728,294433,1785401,393442,253885,16826,108974,27407,17686
2020-05-07,2586794,311259,1894375,420849,271570,17614,115026,29080,18765
2020-05-08,2749665,328873,2009401,449929,290335,18418,121338,30846,19905
2020-05-09,2921754,347291,2130739,480775,310240,19234,127911,32708,21106
2020-05-10,3103480,366525,2258650,513484,331346,20059,134745,34672,22374
2020-05-11,3295270,386583,2393394,548156,353720,20889,141837,36740,23708
2020-05-12,3497556,407472,2535232,584896,377428,21720,149186,38918,25113
2020-05-13,3710772,429192,2684417,623814,402541,22548,156783,41208,26591
2020-05-14,3935355,451740,2841200,665022,429133,23366,164622,43615,28144
2020-05-15,4171736,475105,3005822,708637,457277,24169,172690,46142,29775
2020-05-16,4420341,499274,3178512,754778,487051,24950,180976,48793,31485
2020-05-17,4681596,524224,3359488,803571,518537,25702,189460,51571,33278
2020-05-18,4955905,549926,3548948,855142,551815,26417,198124,54479,35155
2020-05-19,5243663,576343,3747072,909621,586970,27087,206943,57520,37117
2020-05-20,5545244,603430,3954016,967141,624087,27702,215890,60697,39167
2020-05-21,5860999,631132,4169906,1027838,663255,28253,224933,64011,41306
2020-05-22,6191250,659385,4394839,1091850,704561,28730,234036,67464,43534
2020-05-23,6536284,688115,4628875,1159314,748095,29124,243159,71057,45852
2020-05-24,6896352,717239,4872034,1230371,793947,29422,252257,74789,48261
2020-05-25,7271659,746661,5124291,1305160,842208,29615,261281,78662,50760
2020-05-26,7662362,776276,5385572,1383822,892968,29692,270179,82673,53348
2020-05-27,8068562,805968,5655751,1466495,946316,29643,278892,86820,56024
2020-05-28,8490298,835611,5934643,1553315,1002340,29458,287359,91101,58787
2020-05-29,8927545,865069,6222002,1644416,1061127,29127,295516,95513,61633
2020-05-30,9380207,894196,6517518,1739929,1122760,28643,303294,100049,64561
2020-05-31,9848111,922839,6820812,1839978,1187321,27998,310622,104705,67565
2020-06-01,10331001,950837,7131433,1944682,1254886,27185,317427,109473,70642
2020-06-02,10828543,978022,7448860,2054155,1325528,26202,323635,114346,73786
2020-06-03,11340310,1004224,7772495,2168501,1399314,25044,329171,119314,76992
2020-06-04,11865787,1029268,8101666,2287815,1476306,23713,333962,124367,80253
2020-06-05,12404370,1052981,8435629,2412182,1556559,22209,337936,129493,83561
2020-06-06,12955359,1075190,8773564,2541675,1640120,20537,341022,134681,86908
2020-06-07,13517970,1095726,9114586,2676356,1727028,18703,343155,139916,90286
2020-06-08,14091328,1114429,9457741,2816272,1817315,16716,344275,145184,93686
2020-06-09,14674472,1131146,9802016,2961456,1911000,14590,344327,150469,97096
